,PSPTO_1635
SRX1828913,0.1009809586
SRX1828914,1.2916762205
SRX1828915,0.0645162416
SRX1828916,1.3830422114
SRX1828917,-0.1654972002
SRX1828918,0.9529372859
SRX3983989,1.6635989699
SRX3983990,0.4918239413
SRX3983993,2.2058262003
SRX3983994,1.8964787860999999
SRX3983995,0.7713600231000001
SRX3983996,2.2214523742
SRX3983997,2.6587411493
SRX3983998,0.6581174051
SRX3983999,0.8599180299
SRX3984000,1.6507093575
SRX3984001,2.8627387089000003
SRX3984002,3.0414908825
SRX3984003,2.2536857492
SRX3984004,0.7472610587
SRX3984005,1.6420038069
SRX3984006,2.3280784119
SRX3984007,1.2697016636
SRX3984008,1.0871095689
SRX3984009,0.3404184659
SRX3984010,3.5924816392
SRX3984011,0.7152632239000001
SRX3984012,0.33992546100000004
SRX3984013,0.3256454173
SRX3984014,0.6853597695
SRX3984015,2.0651557681
SRX3984016,0.8902881778
SRX3984017,3.4953501189000002
SRX3984019,0.3500897763
SRX3984020,3.4879590098
SRX3984021,3.0569902592
SRX3984022,3.398468424
SRX3984023,-0.0352438655
SRX3984024,0.8742595951000001
SRX3984025,1.0592805405
SRX3984026,1.5392419385
SRX3984027,1.2587915626
SRX3984028,1.0956892333
SRX3984029,1.4387664224
SRX3984031,3.3925855401
SRX3984032,3.3462144131000002
SRX3984034,0.0758130727
SRX3984035,-0.8985774189
SRX3984036,3.2942277962
SRX3984037,3.3498662444000002
SRX3984038,3.7428072155
SRX3984039,2.9939145943
SRX3984040,1.3749095454
SRX3984041,3.1844912164
SRX3984042,1.5336125266
SRX3984043,-0.0036640729000000003
SRX3984045,0.4116215211
SRX3984046,0.1819030302
SRX3984047,2.8732961262
SRX3984048,2.3844591112
SRX3984049,2.218007498
SRX3984050,1.7581622699000001
SRX3984051,3.1150389401
SRX3984052,0.5948642597
SRX3984056,2.7148163524
SRX3984057,2.8019557109
SRX3984058,3.059042774
SRX3984059,0.5720586298
SRX3984061,0.2893983518
SRX3984062,0.4377605088
SRX3984063,0.4052354472
SRX3984064,0.7795964190000001
SRX3984065,0.7551823293000001
SRX3984066,0.7643805635
SRX3984067,0.6271103465
SRX3984068,0.9692388901000001
SRX3984069,1.8063830848
SRX3984070,2.7927343396
SRX3984071,2.4882380819
SRX3984073,1.0137726854
SRX3984074,1.1101703452
SRX3984077,0.0887411807
SRX3984078,0.5004642678
SRX3984079,3.0516270761
SRX3984080,-0.2224722374
SRX3984082,0.6714920379
SRX3984084,3.3777400138
SRX6997963,0.3307284437
SRX6997964,0.0030050238
SRX6997965,0.1879437894
SRX6997967,0.24627115200000002
SRX6997968,-0.49749661780000004
SRX6997969,-0.3129298635
SRX6997971,-0.5769995957
SRX6997972,-0.2903028201
SRX6997973,0.2335059978
SRX3159100,-0.2498704025
SRX3159101,0.5839794694
SRX3159102,-0.223366903
SRX3159103,-0.11074216390000001
SRX3159000,-0.2195186386
SRX3159001,-0.4479322538
SRX3159002,-0.2888093071
SRX3159003,-1.2261131906
SRX3159004,-0.4653897702
SRX3159005,-0.6996406523
SRX3159006,-0.4929011098
SRX3159007,-0.6933515572000001
SRX3159008,-1.1815365945
SRX3159009,-0.7427510839
SRX3159010,0.9855420218000001
SRX3159012,0.0204652373
SRX3159013,0.492112209
SRX3159014,0.2359905036
SRX3159015,0.7092312555
SRX3159016,0.8264831863000001
SRX3159017,-0.0409189858
SRX3159018,-0.6710421001
SRX3159019,0.0469346106
SRX3159020,-0.1481723457
SRX3159021,-1.3973491672
SRX3159022,0.41927178860000003
SRX3159023,0.6457458492
SRX3159024,0.5949747119000001
SRX3159025,0.403947133
SRX3159026,0.1989393341
SRX3159027,-0.46762430860000004
SRX3159028,0.22884371720000002
SRX3159029,-0.46784522240000004
SRX3159030,-0.292733114
SRX3159034,-0.3709782712
SRX3159036,0.2658762582
SRX3159037,0.0160737139
SRX3159041,0.010084637
SRX3159042,-0.0011892298
SRX3159043,-0.9796391240000001
SRX3159045,0.4235979433
SRX3159047,-0.703398084
SRX3159048,0.5355387878
SRX3159049,-1.0451798998
SRX3159050,-0.1718717052
SRX3159051,-0.3774479866
SRX3159052,0.11369515000000001
SRX3159053,-0.4364701956
SRX3159054,0.5340241838
SRX3159055,-0.48413740730000004
SRX3159056,-0.8446237932
SRX3159057,-2.4335673243000002
SRX3159058,-1.2173411289
SRX3159060,-0.3609894906
SRX3159061,-0.5061863213
SRX3159062,-0.35348382580000004
SRX3159063,0.298616844
SRX3159066,-0.9994785135
SRX3159069,0.5914902639
SRX3159070,-0.14358195070000002
SRX3159071,0.15733409580000002
SRX3159073,0.1330297006
SRX3159074,-0.8550462977000001
SRX3159075,-0.45686228570000004
SRX3159076,0.14793543480000002
SRX3159080,0.6136396854
SRX3159082,0.1111527452
SRX3159083,-0.2660696393
SRX3159086,0.0157192635
SRX3159087,-0.0835508155
SRX3159088,-0.9656441557000001
SRX3159089,0.30037542570000003
SRX3159090,0.7209880437
SRX3159091,0.710706128
SRX3159092,-0.42069262420000003
SRX3159093,-0.41714100940000004
SRX3159094,-0.35250287280000003
SRX3159095,-0.6060542859
SRX3159096,-0.2741728637
SRX3159097,-0.6689699427
SRX3159098,-0.035751766000000004
SRX3159099,0.5015437452
SRX3158988,0.043616926
SRX3158989,-0.4488527566
SRX3158990,1.0340504703
SRX3158991,0.7666993833
SRX3158992,-0.10905497530000001
SRX3158996,0.06543804930000001
SRX3644656,-0.0901173572
SRX3644657,-0.16515636250000001
SRX3644658,0.2552737198
SRX3644659,-0.106779736
SRX3644660,-0.0309128867
SRX3644661,0.3220161722
SRX3644662,-0.1650067948
SRX3644663,-0.7467248064
SRX3644664,0.6808982633
SRX3644665,0.23066676460000002
SRX3644666,-0.022614682400000002
SRX3644667,0.7598980202000001
SRX3644668,-0.28191127
SRX3644669,-0.02354415
SRX3644670,0.1195879926
SRX3644671,-0.2804066839
SRX3644672,0.4034754908
SRX3644673,-0.5102915048000001
