,-0.0743171143235812,-0.059453691458864956,-0.04459026859414872,-0.02972684572943248,-0.014863422864716244,-1.3877787807814457e-17,0.01486342286471623,0.029726845729432474,0.044590268594148705,0.059453691458864935,0.07431711432358117,0.08918053718829742,0.10404396005301365,0.11890738291772988,0.13377080578244616,0.14863422864716236,0.16349765151187862,0.17836107437659487,0.19322449724131108,0.20808792010602734
thresh,-0.08174882575593931,0.08174882575593931,2,,,,,,,,,,,,,,,,,
unreg,0,0,18,117,893,1998,718,89,25,5,7,1,3,0,0,1,1,0,0,0
leu-tRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,3,2,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],['asnA'],['thrC' 'thrB' 'ilvC'],[],[],['ilvG'],['thrA'],[],[],[]
leu-tRNA_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],['ilvA' 'ilvD'],['ilvE'],[],['leuA' 'ilvB'],['ilvM' 'leuB' 'leuC'],['ilvN' 'leuD'],[]
