,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,4.625929269271485e-18,0.20027822343133478,3.0,0.0,0.22701236160000002,1.0,-0.1517214597,2.0,-0.0752909019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,-0.7878501527666666,0.49131279945080897,3.0,3.0,-1.0678825196,4.0,-1.0751215447,5.0,-0.220546394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-0.8968260434,0.4206031129422966,3.0,6.0,-1.2617661612,7.0,-0.9918825804,8.0,-0.43682938860000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,-4.761902512518375e-12,0.5435188746807361,21.0,9.0,0.2274581106,10.0,-0.44911440760000004,11.0,0.19802298570000001,12.0,0.329553386,13.0,-0.6473902017000001,14.0,0.1483779025,15.0,-0.0255976256,16.0,0.9522446633,17.0,1.4790498782000001,18.0,-0.3621466203,19.0,-0.0523249615,20.0,-0.47302088000000003,21.0,-0.4493798363,22.0,0.4849770505,23.0,-0.1112947296,24.0,-0.9631301214,25.0,0.29279126910000003,26.0,-0.0065268069,27.0,-0.2947435807,28.0,-0.0274731436,29.0,-0.2503323308
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,-0.6916007538190477,0.7965079120395769,21.0,30.0,0.41439501900000003,31.0,-1.2504437136,32.0,-0.5958179012,33.0,-0.6007027702000001,34.0,-0.03624967,35.0,-0.6766327067,36.0,0.0420849172,37.0,-0.7849360234,38.0,-0.004108995900000001,39.0,-0.1780540866,40.0,0.263701114,41.0,-0.8177597941,42.0,-0.299175289,43.0,-0.6784261381000001,44.0,-1.0591813449,45.0,-0.07332419350000001,46.0,-2.3871986581,47.0,-0.06594076410000001,48.0,-1.9067119372999999,49.0,-1.7047101291,50.0,-2.1244227646
5,WT_vs_Del_ccpA__THY_None_WT_exponential,0.0,0.2442026117317974,3.0,51.0,0.1663935033,52.0,0.1139575461,53.0,-0.2803510494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,0.302671329025,0.4816373868415554,4.0,54.0,-0.3538366388,55.0,0.5139036853,56.0,0.2791722705,57.0,0.7714459991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,0.0,0.009145948277830978,4.0,58.0,-0.0070366889,59.0,0.0104286437,60.0,-0.0082884288,61.0,0.0048964740000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,0.012890844374999998,0.12783886735021918,4.0,62.0,0.19245678400000002,63.0,0.0037088853,64.0,-0.0392501054,65.0,-0.1053521864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,0.27305954800000004,0.049456492954326796,4.0,66.0,0.2660709298,67.0,0.33885870360000003,68.0,0.2684547306,69.0,0.218853828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,WT_vs_Del_covR__THY_None_covS-T284A_late-exponential,0.21413926767500002,0.05243290951542299,4.0,70.0,0.1715745301,71.0,0.16792701440000002,72.0,0.2451183688,73.0,0.2719371574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
