,A,PyrR
SRX5278711,-0.04673758424723645,-0.5132050418807284
SRX5278713,3.9781946204924576,-0.3610782574776961
SRX5278714,4.216261767473494,-0.8443574637713399
SRX5278715,2.790346996424132,-0.7387917536544322
SRX5278716,6.093563306072067,1.025720084617217
SRX5278717,0.4434718399241602,-0.049002763329506926
SRX5278718,7.01821993978667,1.1715524620958258
SRX5278719,6.426705763259746,1.3291969165228066
SRX5278720,4.6842602013158885,1.374643209392846
SRX5278721,5.244318801868365,0.9329577777102864
SRX1254783,-13.559308693258474,-1.8655294240753972
SRX1254784,-12.863787029965675,-1.882772764112266
SRX1254785,-13.465243817267249,-1.2918336477951549
SRX1254786,-12.79266857323031,-1.9572572615228332
SRX1473807,-0.059403723200224086,-0.2359658586231017
SRX1473808,0.010896612414833109,0.42320897429518745
SRX1473809,0.04850711078534793,-0.18724311567208216
SRX7520944,1.4220389005753526,-0.23617209775467266
SRX7520945,1.6083208037320684,-0.3803263893360791
SRX7520946,-1.418512335960132,0.35913273840067816
SRX7520947,-1.6118473683472665,0.2573657486900753
SRX7520948,-3.016186626517681,-0.30575140340122164
SRX7520949,-2.885273219748746,-0.42699825412142456
SRX7520950,-2.030964430513813,-0.16610515129482462
SRX7520951,-2.1351981542722585,-0.10504536113260697
SRX959206,-0.09695646154489664,0.4815537745910508
SRX959207,0.2541388588886534,0.5996591415959553
SRX959208,-0.15299788837654918,0.342662633700046
SRX959209,-1.6181067280705352,-0.9570187406152648
SRX959210,-1.2679213852285338,-0.992904190500946
SRX959211,-1.2365996463452575,-1.352998789037864
SRX959212,0.4658236404941751,0.3594912995117205
SRX959213,0.10308046872804066,0.454664782664965
SRX959214,0.4675862731283212,-0.048901897044240535
SRX959215,-0.29458093325196405,0.15132520464273647
SRX959216,-0.6168854296756272,-0.44970167851696097
SRX959217,-0.12502401942293395,-0.4668777112582223
SRX3269802,-2.22633105992165,-0.262482229078401
SRX3269803,2.2263310599216464,0.2624822290784019
SRX3269804,-4.4338546603478015,0.2492559838001611
SRX3269805,0.09425125913273937,2.2739553546203624
SRX3269806,-4.422647581180656,1.6225837723220329
SRX3269807,-5.854090277052251,-0.5978880018342574
SRX3269808,-0.3518593050410487,-1.1335980241494772
SRX3269809,-2.9336314825949246,-1.0045954212419268
SRX3269810,-5.06926445619767,0.1934071536803588
SRX3269811,-5.328460427166383,-0.5886310437319809
SRX2529102,-1.7300601750338702,-0.04596106493024621
SRX2529103,1.730060175033881,0.04596106493024443
SRX2529104,-13.341052663029584,-0.6691039520025974
SRX2529105,-12.723748360243844,-1.1379800830297728
ERX1981712,17.36618468433133,2.559094078701401
ERX1981713,10.4898228748788,1.4795223264696382
ERX1981714,9.769854339108091,1.3394177260431412
ERX1981715,-2.3309740943519586,-0.10736220371384596
ERX1981716,0.7715678683570569,0.0982627468862649
ERX1981717,1.5594062259949024,0.009099456827581063
ERX2274784,5.837366175458003,0.8367416006682209
ERX2274785,-4.777410258063295,-0.11779877788669245
ERX2274786,-5.264540244364118,0.3318218579939565
ERX2274787,-14.372041697050236,0.1161174038447843
ERX2274788,-14.619594281104254,0.14480943206089414
ERX2274789,-14.050135954613786,-0.1466162960603743
ERX2274790,7.124589677213261,0.5852251396629438
ERX2274791,-0.7563282224748521,0.4659445694769104
ERX2274792,-9.093917906183163,-0.13220669310869582
ERX2274793,-13.308058423377886,0.056232664199320936
ERX2274794,-15.799455744368082,-0.2579841452985612
ERX2274795,-15.568828569579988,-0.03670836220682894
ERX2274796,4.6231340726612,-0.8085751754767312
ERX2274797,0.6749397294968328,0.7161749154511057
ERX2274798,-5.298073802158013,0.09240026002562374
ERX2274799,-15.411210301422887,-0.12352092421318163
ERX2274800,-15.598852576898244,-0.17517932419152515
ERX2274801,-14.306124792182086,-0.5134675490111409
ERX1819430,-2.3101694967649866,0.04288906797613379
ERX1819431,-0.08758654817550912,-0.24130238638032164
ERX1819432,0.6206717613343347,-0.1982964209727429
ERX1819433,-0.1978551661069044,0.1789355220001374
ERX1819434,-3.3903449615531915,-0.4339513814446248
ERX1819435,-5.497391439733233,-0.036225910095697415
ERX1819436,-4.094191647031407,-0.5533387919551522
ERX1819437,-6.056420875816554,0.05494955599657558
ERX1819438,0.4045704085235317,-0.06205007196996438
ERX1819439,-3.7323272794171727,0.152177710041423
ERX1819440,-0.3511897566352628,-0.15896202772212487
ERX1819441,-4.272335106323703,0.17076387776600746
ERX1819442,2.9857745530296516,0.4960014534145918
ERX1819443,-3.161561331315532,0.21339830739980936
ERX1819444,3.396150082420504,0.5845041713645376
ERX1819445,-3.7939166796778325,0.21411535434580475
ERX3440914,3.1120697519413434,0.3257874343131766
ERX3440915,0.0661709769499324,0.35893619876957583
ERX3440916,1.3742468479530734,-0.11747115859344336
ERX3440917,-2.95472847787468,-0.12929141490906382
ERX3440918,-21.005169951059123,-2.5871026263051067
ERX3440919,-21.41989896104681,-2.3577781962118403
ERX3440920,-20.88994710767474,-2.5293340807304228
ERX3440921,-26.484006234970625,-1.6329421606037158
ERX3440922,-26.618029054585733,-1.1304904020772542
ERX3440923,-27.639327721307478,-1.5555884327852834
ERX3440924,-26.736771367856303,-1.453892865821368
ERX3440925,-1.5633568567322007,-0.3937418547783729
ERX3440926,-27.65488452967057,-1.2699031844743454
ERX3440927,-26.967233094297104,-1.2939438631388702
ERX3440928,-27.930546140031403,-1.3637569644567993
ERX3440929,-27.429564472533198,-1.099852884871476
ERX3440930,-27.38393873770991,-1.1751708190013632
ERX3440931,-26.01619042949897,-1.6835484468240465
ERX3440932,-26.64460252302005,-1.5834887382641885
ERX3440933,-27.39398151119057,-1.2607266678433664
ERX3440934,-27.10865131646045,-1.1180700892752142
ERX3440935,-27.446644692064037,-1.2678059701898778
ERX3440936,-1.5487128952091536,0.0679544204651954
ERX3440937,-27.146055044123283,-1.363862835589874
ERX3440938,1.8584948066151559,0.8844307768533062
ERX3440939,-0.4623568034125403,-0.20468417910941386
ERX3440940,-1.60364054347015,-0.9526397765574944
ERX3440941,-7.2171383079973666,-0.14952430171361275
ERX3440942,-0.4277481947951812,-1.1995587159839485
ERX3440943,-6.8130960803208325,-0.27280308231075256
SRX5347612,-2.9855238032222404,-0.1381731236653092
SRX5347613,-1.1685738680503897,-0.1146680562427118
SRX5347614,4.154097671272659,0.2528411799080228
SRX5347615,-4.279604244508074,0.10878531777651013
SRX5347616,-3.9937383280847283,-0.05284159673125721
SRX5347617,-1.4379982760859664,0.20482505653834335
SRX5347618,-3.3553239463902456,0.30533512336455715
SRX5347619,-4.693246934934267,-0.21738022828061432
SRX5347620,-1.4797700305475094,0.4117594828591358
SRX5347621,-3.3096583206541186,0.10038676075856934
SRX5347622,-3.154075698691732,-0.027032564697966777
SRX5347623,-0.1831941394355868,0.26027784228504736
SRX8170783,7.815000080154629,0.7358107527478914
SRX8170784,0.008653295856307142,0.2527775205063918
SRX8170785,-7.823653376010957,-0.988588273254285
SRX8170786,0.2424229743606077,-2.8146280509908905
SRX8170787,2.2455184029350743,-2.984800572577712
SRX8170788,3.394399815028301,-3.171052110355115
SRX5177009,-10.463660264625805,0.2570947619751962
SRX5177010,-15.313432278098675,0.4889165312199548
SRX5177011,-4.87119083461704,1.455960069723865
SRX5177012,-4.0981302210954045,1.083939581166968
SRX7354731,-0.8015245007503483,-0.14052999802777322
SRX7354732,0.8015245007503273,0.14052999802777144
SRX7354733,-0.02746897842015029,-0.5738678618061996
SRX7354734,0.4161427560926224,-0.3703513071491607
SRX7354735,0.7446074980522251,0.14854008811108702
SRX7354736,2.3276493780403174,-0.03831729038072318
SRX7354737,0.26534978602519904,-0.12702267526320202
SRX7354738,-0.9210777674191288,-0.17949123155464264
SRX2508581,0.11960131249014105,0.114005515851062
SRX2508582,-0.6712194421171909,-0.7652152548264626
SRX2508583,3.576305471035929,1.4506222392848116
SRX2508584,3.1571320923176223,1.4954032619809858
SRX2508585,-0.018339991234179887,-0.34176384047608543
SRX2508586,-1.8349665292052308,-0.30564326355844784
SRX2508587,1.89638917364854,1.5393835319677187
SRX2508588,1.5471874516869195,1.6680256330718102
SRX2508589,-0.10126132125595408,0.22775832462502346
SRX2508590,-2.4330862768359647,-0.052422177153765404
SRX2508591,2.3956650696361748,0.3883659709699581
SRX2508592,0.5096042679737318,-0.33108997244638605
SRX1736086,-2.06911000164906,-0.9249673560321529
SRX1736087,0.9798482618649932,1.2293968376046909
SRX1736088,1.0892617397840252,-0.30442948157253635
SRX1736089,-13.495312540884706,-3.5331071166813075
SRX1736090,-16.925992652861723,-3.7205318355849863
SRX1736091,-16.656938555879336,-3.8869509371397855
SRX1736092,1.9921506885044664,1.322122362794084
SRX1736093,1.5567777188573382,0.6241249567615572
SRX1736094,-21.31058165454312,-1.218574726359666
SRX1736095,-18.257022657902276,-3.8593744102142566
SRX1736096,-17.563762984073215,-4.27108418192667
SRX1736097,-17.758337255159372,-4.128184442541592
SRX7176371,-1.2392654643683805,-0.2890133712995784
SRX7176372,-0.007228819688275003,0.01409628555406961
SRX7176373,1.2464942840566438,0.27491708574550705
SRX7176374,-1.5043509175267955,-1.0116466868984748
SRX7176375,-1.5650724987303468,-0.5308603589744383
SRX7176376,-0.6410507208860211,-0.6819941427407148
