,b2139_2
minspan__wt_ade__1,1.4496024581
minspan__wt_glc__1,0.9518680118
minspan__wt_glc__2,0.5825323760000001
minspan__wt_glc__3,1.3271087124
minspan__wt_glc__4,1.7867862363
minspan__wt_glc_anaero__1,1.7870110321000001
minspan__wt_glc_anaero__2,1.9334969307
minspan__wt_trp__1,1.9156950486
minspan__bw_delcra_glc__1,1.5807837583
minspan__bw_delcra_glc__2,1.6261754540000002
minspan__bw_delcra_trp__1,1.5385434397000002
minspan__bw_delmntr__1,1.8921914927999999
minspan__bw_delnac_ade__1,1.9448379466999999
minspan__bw_delnac_glc__1,2.0406202102
cra_crp__wt_ac__1,1.4785519524000001
cra_crp__wt_ac__2,1.5202959617
cra_crp__wt_fru__1,1.8249345737
cra_crp__wt_fru__2,1.3970288519
cra_crp__delcra_ac__1,1.5321878865
cra_crp__delcra_ac__2,1.8389464937
cra_crp__delcra_fru__1,1.6097295728
cra_crp__delcra_fru__2,1.3878078476
cra_crp__delcra_glc__1,1.7027711055
cra_crp__delcra_glc__2,1.1580519667
rpoB__wt_031__1,1.5344898486
rpoB__wt_044__1,1.5252465223
rpoB__wt_lb__1,1.6742148279
rpoB__wt_lb__2,1.0332879395
rpoB__rpoBE546V_031__1,2.2017837373
rpoB__rpoBE546V_044__1,1.3426365655999999
rpoB__rpoBE546V_lb__1,0.7469203878
rpoB__rpoBE546V_lb__2,1.5853330597
rpoB__rpoBE546V_glc__1,2.3539452284
rpoB__rpoBE672K_glc__1,0.0
rpoB__rpoBE672K_glc__2,1.4934518365
rpoB__rpoBE672K_lb__1,0.0
rpoB__rpoBE672K_lb__2,0.7499902190000001
crp__wt_fru__1,0.9642956085000001
crp__wt_glyc__1,1.5516846134
crp__wt_glyc__2,1.3811663643
crp__delar1_glyc__1,1.9734630125
crp__delar1_glyc__2,1.6814213074
crp__delar1ar2_glyc__1,2.159460928
crp__delar1ar2_glyc__2,1.8012977661
crp__delar1ar2_glyc__3,1.8048844393999999
crp__delar2_glyc__1,1.0190080265
crp__delar2_glyc__2,1.3997874323000001
crp__delar2_glyc__3,1.8952635833
crp__delcrp_fru__1,1.9229238450000001
crp__delcrp_fru__2,1.3376779418
crp__delcrp_fru__3,1.3666226716
crp__delcrp_glc__1,1.649251279
crp__delcrp_glc__2,1.2779964167
crp__delcrp_glc__3,1.5858986287999999
crp__delcrp_glyc__1,0.0
crp__delcrp_glyc__2,1.6127873063
crp__delcrp_glyc__3,0.8767813124
glu__glu_ale3__1,1.6819885521
glu__glu_ale4__1,1.5133492384
glu__glu_ale5__1,1.0662973563
glu__glu_ale6__1,0.5544951960000001
glu__glu_ale8__1,1.3697598139
glu__glu_ale9__1,1.6590410636000001
glu__glu_ale10__1,1.5968654646
42c__wt_42c__1,1.6444793751
42c__42c_ale1__1,1.5448413656
42c__42c_ale2__1,0.4659487621
42c__42c_ale3__1,1.1930322114
42c__42c_ale4__1,1.5189538360000001
42c__42c_ale5__1,1.4214672008
42c__42c_ale6__1,1.5891449529
42c__42c_ale8__1,1.5629141144
42c__42c_ale9__1,1.2739636971000001
42c__42c_ale10__1,1.8375585889
ssw__wt_ac__1,1.922423895
ssw__wt_glc__1,1.9522243543000002
ssw__wt_glyc__1,1.7244810033
ssw__wt_xyl__1,1.95242636
ssw__glc_ale1__1,2.2312731093
ssw__glc_ale2__1,2.4041184959
ssw__glc_ale3__1,1.0529580068
ssw__glyc_ale1__1,1.2367633993
ssw__glyc_ale2__1,1.9777423948
ssw__xyl_ale1__1,3.2955466174
ssw__xyl_ale2__1,2.60286258
ssw__xyl_ale3__1,2.1067583112
ssw__glc_ac_ac2__1,1.5601392594
ssw__glc_ac_glc1__1,2.5699639342
ssw__glc_ac_glc2__1,1.3412518753
ssw__glc_glyc_glc__1,2.0857417732
ssw__glc_glyc_glyc__1,2.2614776691
ssw__glc_xyl_glc__1,1.5369000146
ssw__glc_xyl_xyl__1,1.3145466895
pgi__glu4_delpgi__1,2.4368816833
pgi__pgi_ale1__1,0.9002024886000001
pgi__pgi_ale2__1,0.6060072739
pgi__pgi_ale3__1,0.8397707811
pgi__pgi_ale5__1,1.8149703432000002
pgi__pgi_ale6__1,1.7555642732
pgi__pgi_ale7__1,1.7242774298999999
pgi__pgi_ale8__1,2.0328798595
ica__wt_glc__1,0.9632121641
ica__wt_glc__2,0.9120218881000001
ica__wt_glc__3,1.1265909102
ica__wt_glc__4,1.7111360279
ica__arg_sbt__1,1.7579502666
ica__arg_sbt__2,1.3663467269
ica__cytd_rib__1,1.3552259598
ica__cytd_rib__2,2.0841002169
ica__gth__1,2.0055448792
ica__gth__2,2.123557634
ica__leu_glcr__1,0.8957132183000001
ica__leu_glcr__2,0.9300972343
ica__met_glc__1,1.2900257707
ica__met_glc__2,0.6778154584
ica__no3_anaero__1,1.7239962024
ica__no3_anaero__2,1.5826792324999999
ica__phe_acgam__1,1.5018867758
ica__phe_acgam__2,0.9106824319
ica__thm_gal__1,1.5331131966
ica__thm_gal__2,1.6450457037000001
ica__tyr_glcn__1,0.8823747885000001
ica__tyr_glcn__2,0.9365454183
ica__ura_pyr__1,1.3406681494
ica__ura_pyr__2,1.2110871962
ica__wt_glc__5,1.4387266774
ica__wt_glc__6,1.9332629912
ica__bw_delpurR_cytd__1,1.5207549387000001
ica__bw_delpurR_cytd__2,1.4749680169000001
ica__ade_glc__1,1.4030098714
ica__ade_glc__2,1.6103295337999999
ytf__wt_glc__1,1.4415211888
ytf__wt_glc__2,1.2901921968
ytf__delyafC__1,1.5582166796
ytf__delyafC__2,1.7566031671
ytf__delyeiE__1,1.6671516033
ytf__delyeiE__2,1.4297461222
ytf__delyiaJ__1,1.3032319045
ytf__delyiaJ__2,1.6618344998999999
ytf__delyieP__1,1.8033141805000001
ytf__delyieP__2,1.9501284876
ytf__wt_ph5__1,1.6232819526000002
ytf__wt_ph5__2,1.6752047759000002
ytf__wt_ph8__1,1.4470512527000001
ytf__wt_ph8__2,1.271093428
ytf__delybaO__1,1.6362015867
ytf__delybaO__2,1.6424185743000002
ytf__delybaQ__1,1.2151553103000001
ytf__delybaQ__2,1.7179711530000001
ytf__delybiH__1,0.8610077375
ytf__delybiH__2,2.1789687433
ytf__delydcI_ph5__1,1.2749355086
ytf__delydcI_ph5__2,1.1366110195
ytf__delydcI_ph8__1,1.0943718263
ytf__delydcI_ph8__2,1.3583080924
ytf__delyddM__1,1.8798438507
ytf__delyddM__2,1.4877135833000001
ytf__delyheO__1,2.1258661154
ytf__delyheO__2,1.0803745634
fps__bw_glc__1,1.6900843867000002
fps__bw_glc__2,1.493019477
fps__fps_thrA_ale1__1,2.0714603373
fps__fps_thrA_ale1__2,2.177905034
fps__fps_thrA_ale2__1,1.6686733597
fps__fps_thrA_ale2__2,1.5044443863999999
fps__fps_serB_ale1__1,1.8673682924000001
fps__fps_serB_ale1__2,1.7475805554
fps__fps_serB_ale4__1,2.1582034809
fps__fps_serB_ale4__2,2.2090316891
fps__fps_ptsI_ale1__1,2.0947192082
fps__fps_ptsI_ale1__2,1.5442984435
fps__fps_ptsI_ale3__1,1.6938938010000002
fps__fps_ptsI_ale3__2,1.619537492
pal__lyx_ale2_f6__1,1.6802489573
pal__lyx_ale2__1,1.591077397
pal__lyx_ale2__2,1.0127172708
pal__lyx_ale4__1,1.591077397
pal__lyx_ale4__2,1.0127172708
pal__5drib_ale10_f18__1,2.5322499358
pal__5drib_ale10_f18__2,2.9708080798000003
pal__5drib_ale10__1,2.5800372018
pal__arab_ale14_f9__1,1.9217727724
pal__arab_ale14_f9__2,2.8532383841
pal__arab_ale14__1,1.8839134522
pal__arab_ale14__2,1.5789867395
pal__arab_ale16__1,2.7094994402
pal__arab_ale16__2,2.5745674177
pal__tartr_ale26_f10__1,1.9598968578
pal__tartr_ale26_f10__2,2.029974468
pal__tartr_ale26__1,1.8140744217
pal__tartr_ale26__2,0.38369005770000003
pal__tartr_ale28_f10__1,2.4396696071
pal__tartr_ale28_f10__2,1.545780341
pal__tartr_ale28__1,1.3935265412
pal__tartr_ale28__2,1.9519041826999999
efeU__delmenFentC_citr__1,1.195965676
efeU__delmenFentC_citr__2,1.4780672001
efeU__delmenFentC__1,1.5322533281
efeU__delmenFentC__2,1.8856107021000001
efeU__menFentC_ale39__1,1.4337406663
efeU__menFentC_ale39__2,2.27013091
efeU__menFentC_ale29__1,1.2969604404
efeU__menFentC_ale29__2,2.2250634036
efeU__menFentC_ale30__1,2.1767525628
efeU__menFentC_ale30__2,1.5032650129
efeU__menFentCubiC_ale36__1,1.6976328045
efeU__menFentCubiC_ale36__2,1.6741529475
efeU__menFentCubiC_ale37__1,1.9925317793000001
efeU__menFentCubiC_ale37__2,1.7762965015
efeU__menFentCubiC_ale38__1,1.5491814847
efeU__menFentCubiC_ale38__2,1.6545850587
