,-0.11733333333333335,-0.08800000000000001,-0.05866666666666667,-0.029333333333333336,0.0,0.029333333333333322,0.05866666666666667,0.08800000000000002,0.11733333333333335,0.14666666666666667,0.176,0.20533333333333337,0.2346666666666667,0.264,0.2933333333333334,0.3226666666666667,0.35200000000000004,0.38133333333333336,0.4106666666666667,0.44
thresh,-0.132,0.132,1,,,,,,,,,,,,,,,,,
unreg,0,0,18,394,4769,358,18,1,1,1,3,0,0,0,0,0,0,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],['PP_3635'],['PP_3636' 'PP_3637' 'PP_3638'],[],[],[],[],[],[],['PP_3639'],[],[]
