,SP5448_00915
SRX1726505,0.22382036800000002
SRX1726506,-0.0681633247
SRX1726507,-0.1556570433
SRX1726508,3.7454569375
SRX1726509,3.8820441056
SRX1726510,1.5970570994000002
SRX1726511,1.3347012746
SRX1726512,1.6221228724999999
SRX1726513,2.3321673089
SRX1081650,-0.2892804467
SRX1081651,-0.2084780005
SRX1081652,-0.6751918442
SRX1081653,0.08499391270000001
SRX1081654,-0.23649336
SRX1081655,-0.5412000142
SRX1081656,-0.11094380050000001
SRX1081657,-0.6685082571000001
SRX1081658,-0.2213725788
SRX1081659,3.4121827521
SRX1081660,0.4888729706
SRX1081661,-0.26793460080000003
SRX1081662,0.1030413282
SRX1081663,-0.15170003440000002
SRX1081664,-0.20002453380000002
SRX1081665,-0.2363164459
SRX1081666,0.1871428043
SRX1081668,-0.4412164485
SRX1081669,0.36959074350000004
SRX1081670,-0.2830577643
SRX1081671,-0.1141063816
SRX1081672,1.2954615028
SRX1081673,0.8152270355
SRX1081674,1.1319625837
SRX1081675,2.0016810342
SRX1081676,3.3184678399
SRX1081677,1.607264507
SRX1081678,0.6740421526
SRX1081679,0.9004184634
SRX1081680,0.8619328242000001
SRX1081681,1.5823395728
SRX1081682,2.0181838822
SRX1081683,1.5840421132
SRX1081684,1.8863286452999999
SRX1081685,2.1725918888
SRX1081686,1.7274225781
SRX1081687,0.5043994638
SRX1081688,0.7456643310000001
SRX1081689,0.7600270007000001
SRX1081690,0.8602664431
SRX1081691,2.0620943736
SRX1081692,0.6897172779
SRX1962715,-0.0435792343
SRX1962716,-0.1757713495
SRX1962717,0.2193505838
SRX1962718,1.2741755891
SRX1962719,1.2435025127000001
SRX1962720,1.5527435352999999
SRX1962721,1.2323370059
SRX4892146,-0.12645435700000002
SRX4892147,0.1250846388
SRX4892148,0.10895437370000001
SRX4892149,-0.1075846555
SRX4892150,0.22833891720000002
SRX4892151,0.0036508996
SRX4892152,0.1682571416
SRX4892153,0.5773375321
SRX4892154,0.2976771285
SRX4892155,-0.1470745118
SRX4892156,0.2346994805
SRX4892157,0.2800900323
SRX4892158,-0.048411889400000005
SRX4892159,0.1343386504
SRX4892160,0.0135849804
SRX4892161,0.0826750696
SRX7620814,0.3510670388
SRX7620815,0.2354091641
SRX7620816,0.3713465629
SRX7620817,1.5314147253
SRX7620818,1.4949110122
SRX7620819,1.8869387618000002
SRX7620856,-0.48723719070000004
SRX7620857,1.0397383816
SRX7620858,-0.7101503053
SRX7620859,0.7072961764
SRX7620860,-0.3903479221
SRX7620861,0.35257715
SRX7620862,-0.2355216075
SRX7620863,-0.6255550373000001
SRX7620864,-0.295128012
SRX7620865,-0.44247916
SRX7620866,-0.42717314630000003
SRX7620867,-0.5540177698000001
SRX2161502,0.105435208
SRX2161503,-0.24104135740000002
SRX2161504,0.13560614940000001
SRX2161505,-0.017721264900000002
SRX2161506,-0.1474612059
SRX2161507,-0.23901493510000002
SRX2161508,0.0192163643
SRX2161509,0.2722666254
SRX2161510,0.45378118
SRX2161511,-0.0145708647
SRX2161512,0.21433089290000001
SRX2161513,0.0283296938
SRX2161514,2.6920842901
SRX2161515,2.5345210582
SRX2161516,3.1819596291
SRX2161517,1.6210637445
SRX2161518,0.9228374404
SRX2161519,0.8432636495
SRX2161520,1.5755245436
SRX2161521,1.4327967333
SRX2161522,1.618731118
SRX2161523,1.0214692208
SRX2161524,1.0072994179
SRX2161525,0.7260007162000001
