,A,AcoR
ecm_tasA:deltasA:1,-0.7330218321531374,-0.12512484299636514
ecm_tasA:deltasA:2,-0.4915072831466138,0.2435173524488841
ecm_tasA:deltasA:3,-0.4440263862207665,-0.0902529621248518
ecm_tasA:delcssRS:1,-0.5055826595066946,-0.2479132927312257
ecm_tasA:delcssRS:2,-0.2353809946892077,0.13389099992636802
ecm_tasA:delcssRS:3,0.21735375673315302,0.3707664810874101
ecm_tasA:wt:1,0.3210367192477278,0.09823444918998048
ecm_tasA:wt:2,-0.3210367192477317,-0.09823444918998003
heatshock:wt_37C:1,0.8580351047769506,0.3307134375353433
heatshock:wt_37C:2,0.2931751899096549,0.2515886026229381
heatshock:wt_37C:3,-1.1512102946865987,-0.5823020401582815
heatshock:wt_48C:1,2.586761685471717,-1.1661202715671335
heatshock:wt_48C:2,1.378889946258384,-0.9229997610402858
heatshock:wt_48C:3,2.0455054900997633,-2.419362968579326
heatshock:wt_53C:1,7.062418559475452,-2.9569282277397573
heatshock:wt_53C:2,6.144976460842887,-3.045983005880286
heatshock:wt_48_53C:1,1.394610836733447,-2.4968781563116442
heatshock:wt_48_53C:2,1.1200914105160502,-2.1241131098187065
heatshock:wt_48_53C:3,0.3947389182905516,-2.6541885593047794
heatshock:delrelA_37C:1,3.0803574948825347,-2.6377659476860806
heatshock:delrelA_37C:2,3.431086574421351,-2.5170835760361165
heatshock:delrelA_48C:1,2.896300457973055,-2.08716029186176
heatshock:delrelA_48C:2,2.930927079680205,-2.019853412810209
heatshock:delrelA_48C:3,2.7388016377705067,-0.7065996662371026
heatshock:ppGpp_null_37C:1,-0.1718503065671872,-1.5687641637806928
heatshock:ppGpp_null_37C:2,-1.1704243592999322,0.20834765549332168
heatshock:ppGpp_null_37C:3,-1.2550969261125684,-1.4859666818917523
heatshock:ppGpp_null_48C:1,1.10847582741395,-0.5447116698034549
heatshock:ppGpp_null_48C:2,-1.092187895356604,1.0594407337025045
heatshock:ppGpp_null_48C:3,0.2306102629714696,0.02364062222676377
ldar:yfiJKplus:1,19.38412547138142,-0.09351470866279676
ldar:yfiJKplus:2,20.110570321219505,0.37059893934241295
ldar:yfiJ_A152E:1,17.877794173896643,0.030338584279616217
ldar:yfiJ_A152E:2,19.05075076433693,0.5076680179836925
ldar:wt:1,-0.2093546562566484,0.2433986483009436
ldar:wt:2,0.3392379999148857,-0.5131927088501471
ldar:wt:3,-0.12988334365823115,0.2697940605492031
mk7:shake:1,-0.40015451055598,0.06409759848276231
mk7:shake:2,-0.330779649077495,0.13042450242278747
mk7:shake:3,0.457718641619905,-0.2108013857616573
mk7:shake:4,0.2732155180135652,0.016279284856107527
mk7:static:1,12.164086452770116,-0.9019851489765608
mk7:static:2,12.141597668464565,-0.8698071350106638
mk7:static:3,15.754382065336184,0.4192917486411254
mk7:static:4,15.730929515151765,0.5749487349812927
nusA:nusA_induced:1,-2.2004521668311336,-0.11646360677345592
nusA:nusA_induced:2,-2.035465773839961,0.6560346787928557
nusA:nusA_induced:3,-2.7869384383451137,0.3443094384889145
nusA:nusA_induced:4,-1.2369574806373806,-0.00977611392224853
nusA:nusA_induced:5,-0.6146113862551179,-0.1859424022980627
nusA:nusA_induced:6,-0.6260084278557829,-0.6860828161366488
nusA:no_nusA:1,0.2833969783904769,-0.0623972565764106
nusA:no_nusA:2,-0.06138511611395823,0.7463613824376809
nusA:no_nusA:3,0.4734294935895431,0.0940952473779606
nusA:no_nusA:4,-1.3023059976606235,-0.23033683324903495
nusA:no_nusA:5,-0.5010768963206431,-0.4830980990686222
nusA:no_nusA:6,1.1079415381152369,-0.0646244409215706
pamR:wt_exp:1,0.028226717088361494,-0.4267358390323075
pamR:wt_exp:2,-0.028226717088370244,0.4267358390323084
pamR:delydhC_exp:1,4.134357629914167,-1.4539560251971908
pamR:delydhC_exp:2,0.5367824076190401,-1.7618761630599349
pamR:delydhC_exp:3,-0.17852108259013505,-0.3680503979304235
pamR:wt_stat:1,17.06655695236643,4.346583539943732
pamR:wt_stat:2,13.167454086690768,2.357196348035062
pamR:wt_stat:3,13.538640897781852,2.092183038908482
pamR:delydhC_stat:1,9.644975935296113,1.3362508938836903
pamR:delydhC_stat:2,11.263605301234666,0.0413391599364461
rho_strains:ncib3610:1,-0.059252708760449614,1.3260707855976321
rho_strains:ncib3610:2,0.0592527087604449,-1.3260707855976328
rho_strains:ncib3610_delrho:1,-0.38858815917613904,2.7571075383763777
rho_strains:ncib3610_delrho:2,-0.3301546261081573,2.48410810239048
rnase_j1:delrnjA:1,-2.420503352597521,4.635616138144781
rnase_j1:delrnjA:2,-2.0886099805891374,4.694517444836022
rnase_j1:delrnjA:3,-1.3609761209675226,4.96588814462036
rnase_j1:wt:1,-0.14236494903075364,-0.5180017488902569
rnase_j1:wt:2,0.09688644732254346,0.1869629798305259
rnase_j1:wt:3,0.045478501708197,0.3310387690597296
sigI:delrsgI_37C:1,-0.5213815284352711,-1.1765453221693067
sigI:delrsgI_37C:2,0.2846442267705667,1.7943825266852196
sigI:delrsgI_37C:3,0.4625817088667956,1.3902100061784193
sigI:delrsgI_52C:1,1.959825327193344,2.3172059083013554
sigI:delrsgI_52C:2,1.404498864428507,2.1851413689966868
sigI:delrsgI_52C:3,-0.004995642103169583,2.491467903150202
sigI:delrsgI_sigI_37C:1,0.023170321501655447,-1.2984445059841927
sigI:delrsgI_sigI_37C:2,-1.3152760223147633,0.993712288381796
sigI:delrsgI_sigI_37C:3,0.11799246430759865,1.7749731463763645
sigI:delrsgI_sigI_52C:1,-0.31471559989430953,1.7704682974955723
sigI:delrsgI_sigI_52C:2,0.28887559656874706,1.3645561715649732
sigI:delrsgI_sigI_52C:3,1.1384814822935805,2.176964145829165
sigI:wt_37C:1,-0.008132815411348469,-0.9379160070763084
sigI:wt_37C:2,1.1075685016475592,-0.2327689357716336
sigI:wt_37C:3,-1.0994356862362311,1.1706849428479424
sigI:wt_52C:1,1.9497563453430216,2.287260675934608
sigI:wt_52C:2,1.1282870218019214,2.2816772713402282
sigI:wt_52C:3,0.0222176960975162,2.076701763693954
spbeta:spbeta_nopep_20m:1,0.1449186461066909,-1.1255170169680624
spbeta:spbeta_pep_20m:1,0.4902518528238297,-0.598000807007693
spbeta:spbeta_nopep_20m:2,0.5983664281893012,-0.29717353232461896
spbeta:spbeta_pep_20m:2,-0.08904700110229809,-0.4059687628360629
spbeta:phi3T_pep_10m:1,-0.4551025114559588,-0.3817888183897531
spbeta:phi3T_pep_20m:1,-1.5377248619740158,-1.2598673494997303
spbeta:phi3T_nopep_10m:1,-0.4217521103853401,-0.5073230328994089
spbeta:phi3T_nopep_20m:1,-2.1016053479673618,-0.7839935021053672
spbeta:phi3T_pep_10m:2,0.9178388951249454,1.6518871102359989
spbeta:phi3T_pep_20m:2,-0.9482654860317032,-0.6954490673772981
spbeta:phi3T_nopep_10m:2,0.8567158583013496,1.3909887738802875
spbeta:phi3T_nopep_20m:2,-0.6157870647731827,-0.4370428956033292
spbeta:phi3T_pep_10m:3,-0.4627363836689816,-1.2700982918462462
spbeta:phi3T_pep_20m:3,0.7148923549778238,0.6142010400976416
spbeta:phi3T_nopep_10m:3,-0.4901162516516242,-1.7542280045544287
spbeta:phi3T_nopep_20m:3,0.8090192666798831,0.7367360646039152
spore_genes:wt_0h:1,-0.4123923285432723,0.3113142571048746
spore_genes:delyphF_0h:1,-0.15400663600945674,-0.22487901380384834
spore_genes:delyphF_0h:2,0.8904795086048561,-0.4112052215246358
spore_genes:delyphF_0h:3,1.0960900161673723,-0.11310252501064788
spore_genes:delygaB_0h:1,11.144078495626765,1.8982747554376715
spore_genes:delygaB_0h:2,14.132926077021802,1.9226911273995304
spore_genes:delygaB_0h:3,14.785936171440644,2.142109785960188
spore_genes:wt_3h:1,9.468689315946763,1.0333405442016328
spore_genes:wt_3h:2,9.0942052399184,1.1400121168700812
spore_genes:wt_3h:3,3.2584480648051763,0.5556836613734859
spore_genes:delyizD_3h:1,3.705436318676639,0.5511630406760366
spore_genes:wt_0h:2,-0.2222032791294264,-0.11310348416169005
spore_genes:delyizD_3h:2,3.7171647817872966,0.3422837243231891
spore_genes:delyizD_3h:3,4.712279863468362,0.5680655372708197
spore_genes:delykzB_3h:1,2.6026110992983025,0.3810544381827352
spore_genes:delykzB_3h:2,-5.901808054428713,-0.7155386884964949
spore_genes:delykzB_3h:3,-2.5587021722470857,-0.33636346123561545
spore_genes:delyphF_3h:1,11.704964993761466,1.9770474864533485
spore_genes:delyphF_3h:2,5.886495695875219,0.7238156466546863
spore_genes:delyphF_3h:3,11.008978981348418,1.983785100601449
spore_genes:delygaB_3h:1,10.269459987174333,1.3241587021452803
spore_genes:delygaB_3h:2,11.064824608507758,1.4181700526989385
spore_genes:wt_0h:3,0.6345956076727051,-0.19821077294318454
spore_genes:delygaB_3h:3,10.335507616500415,1.347398606251561
spore_genes:delyizD_0h:1,-1.6820312950323852,0.0721272525824963
spore_genes:delyizD_0h:2,-0.7057319320278694,0.11810799951576455
spore_genes:delyizD_0h:3,1.8330275721471312,-0.4679016397041842
spore_genes:delykzB_0h:1,-0.6147842666502554,-0.4506978074706201
spore_genes:delykzB_0h:2,0.1150314032748748,-0.9444432179226716
spore_genes:delykzB_0h:3,-0.9795683709475448,-0.4406624399979151
swarming:comIQ12L:1,-0.907478502056688,-0.2047940127372572
swarming:comIQ12L:2,0.12802608266547452,-0.1814625880175047
swarming:comIQ12L:3,0.7794524193912018,0.3862566007547623
swarming:comIQ12L_delefp:1,-0.7699315365180075,-0.8562085485666446
swarming:comIQ12L_delefp:2,-0.2604366343495498,-0.37290362764839546
swarming:comIQ12L_delefp:3,0.426932172901611,-0.7813147534798057
swarming:comIQ12L_delefp_fliYS164A:1,0.4688647599446804,-1.0666847385488714
swarming:comIQ12L_delefp_fliYS164A:2,-1.448435532403714,0.913478485560986
swarming:comIQ12L_delefp_fliYS164A:3,-0.3988585354568997,-0.7472417124608581
swarming:comIQ12L_delefp_nusGN21S:1,0.19172859681631668,-1.6281865034345373
swarming:comIQ12L_delefp_nusGN21S:2,0.6422241942850094,-1.1874263512521028
swarming:comIQ12L_delefp_nusGN21S:3,-0.7917440607953516,-1.1420783953798588
synant49:ctrl:1,2.5451292275696478,-1.0412306620492302
synant49:ctrl:2,-1.8301130492507225,0.04906592650141661
synant49:ctrl:3,-0.7150161783189187,0.9921647355478154
synant49:synant49:1,-0.2607735677602466,-0.14740839080366275
synant49:synant49:2,0.4071019343304478,0.25247492408676475
synant49:synant49:3,-0.14346398052612666,0.8231341068892339
tasA:wt_72h:1,9.291299698047963,4.520526982439935
tasA:wt_72h:2,10.310030672622783,4.297445414232441
tasA:deltasA_72h:1,9.70070264412106,2.4773200781492632
tasA:deltasA_72h:2,12.955130778828574,3.165419182169756
tasA:wt_24h:1,-0.027353653068036964,0.07324266035961857
tasA:wt_24h:2,0.027353653068052677,-0.07324266035961857
tasA:wt_48h:1,20.763436151728712,3.167793718815004
tasA:wt_48h:2,20.78079767523118,3.6784236381351576
tasA:deltasA_24h:1,-1.2029752799780118,1.8828563626916504
tasA:deltasA_24h:2,-1.5314040677691372,2.074005970258248
tasA:deltasA_48h:1,7.469403661692696,2.4496198915498693
tasA:deltasA_48h:2,7.285152620539099,2.466756768480248
yacP:wt:1,0.012087200365045877,-0.09606431014583627
yacP:delyacP:1,0.655147843723477,-0.18045101926403276
yacP:yacP_induced:1,0.5147064432756949,-3.7859374014781784
yacP:yacP_no_induce:1,0.01330916931970356,-3.0465623518282996
yacP:wt:2,0.1303328361640969,0.04839486036096652
yacP:delyacP:2,0.606645120932246,-0.12285045224428436
yacP:yacP_induced:2,1.020725216345172,-3.77141703631002
yacP:yacP_no_induce:2,0.7938278843444881,-3.6650192803777233
yacP:wt:3,-0.1424200365291507,0.04766944978487153
yacP:delyacP:3,0.4804860568291027,-0.16334962432674338
yacP:yacP_induced:3,1.268197896567152,-1.3291749746792174
yacP:yacP_no_induce:3,1.1696250237146857,-0.6285798571088641
yonO:wt:1,7.266249284394952,0.17317297454744462
yonO:wt:2,-6.636037241475517,-0.23026314126882766
yonO:wt:3,-0.6302120429193888,0.057090166721383014
yonO:wt_mmc:1,-4.052872892690714,-2.9961656020197878
yonO:wt_mmc:2,-2.768078439134251,-3.85273568494494
yonO:wt_mmc:3,-4.490596055581959,-2.8405593921079713
yonO:delyonO:1,-5.7293627142688965,-0.0873521848371146
yonO:delyonO:2,-6.605884689932988,-0.2994827394070221
yonO:delyonO:3,12.813828743745962,0.5722521851112843
yonO:delyonO_mmc:1,-3.424772309459367,-3.0065109235527068
yonO:delyonO_mmc:2,-3.250066094375025,-3.1534190920640035
yonO:delyonO_mmc:3,2.8032604915763963,-2.520337726054367
yydF:ctrl:1,0.2635052839934621,0.23435792264274105
yydF:ctrl:2,0.10205855117396367,0.1291608848126522
yydF:ctrl:3,-0.3655638351674286,-0.3635188074553968
yydF:yydF:1,-0.7512776968946474,-0.058841491436329114
yydF:yydF:2,0.1021026504099555,0.05374464200212081
yydF:yydF:3,0.18465525140440825,-0.3929942635370365
