,-0.0694463859090909,-0.05555710872727272,-0.041667831545454545,-0.027778554363636368,-0.013889277181818191,-1.3877787807814457e-17,0.013889277181818163,0.02777855436363634,0.04166783154545452,0.055557108727272694,0.06944638590909087,0.08333566309090905,0.09722494027272723,0.1111142174545454,0.12500349463636357,0.13889277181818177,0.15278204899999992,0.16667132618181812,0.18056060336363627,0.19444988054545442
thresh,-0.07639102449999999,0.07639102449999999,3,,,,,,,,,,,,,,,,,
unreg,3,8,30,131,1041,3368,883,128,20,15,14,3,0,0,0,0,0,0,0,0
DnaA,0,0,0,6,5,15,3,0,0,0,0,0,0,0,1,0,1,1,0,0
Spo0A,0,0,0,8,61,78,17,7,9,4,6,4,3,2,0,0,0,0,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],['glcD' 'S144' 'spoIIB'],[],[],[],[],[],[],[],[]
DnaA_genes,[],[],[],['S808' 'bdbB' 'yolJ' 'bdbA' 'S807' 'sunT'],['yxaJ' 'S1577' 'yydA' 'yxaL' 'gidB'],"['gidA' 'S1547' 'sunA' 'yybK' 'S1567' 'S1578' 'thdF' 'yybJ' 'S1430' 'noc'
 'yybL' 'tsaC' 'yybM' 'S1565' 'sda']",['yybN' 'vpr' 'S1564'],[],[],[],[],[],[],[],['sacT'],[],['ywcI'],['S1467'],[],[]
Spo0A_genes,[],[],[],['swrB' 'sigA' 'putC' 'yqxI' 'S1297' 'putB' 'yqxJ' 'yrrL'],"['BSU_misc_RNA_1' 'S949' 'sigD' 'cheY' 'tkt' 'fliP' 'dnaG' 'fliM' 'yqxD'
 'flhA' 'cheB' 'dltE' 'cheA' 'flhG' 'S566' 'flhF' 'S952' 'fliY' 'S914'
 'nfrA' 'S1217' 'S118' 'epr' 'fliR' 'pdxT' 'dnaN' 'yqzD' 'ugd' 'S973'
 'fliZ' 'ftsX' 'BSU_misc_RNA_25' 'flhB' 'S662' 'S514' 'fliL' 'swrD' 'kinC'
 'metS' 'flgE' 'fliQ' 'S953' 'ykqA' 'S1347' 'ykaA' 'pdxS' 'pit' 'flgD'
 'cheW' 'yqzC' 'fliH' 'pdeH' 'S366' 'S1533' 'fliK' 'lytE' 'fliJ' 'cheC'
 'cheD' 'ftsE' 'rapA']","['ktrC' 'dltD' 'S585' 'ylxF' 'tagV' 'abrB' 'S954' 'S328' 'S1551' 'med'
 'ylmE' 'phrA' 'dltC' 'S367' 'divIVA' 'S567' 'S1293' 'S513' 'S1394' 'rocF'
 'S1357' 'fliF' 'ylmG' 'ylmD' 'S1480' 'S1' 'yxbD' 'ptpZ' 'fliG' 'tkmA'
 'yabD' 'parB' 'S23' 'ylmH' 'dltA' 'S5' 'yvyE' 'S1479' 'fliI' 'ykuJ'
 'S459' 'comZ' 'S515' 'dltB' 'S584' 'yqcG' 'txpA' 'dnaA' 'sdpC' 'ptkA'
 'yerC' 'yfmJ' 'flgC' 'parA' 'S3' 'S26' 'S116' 'rocE' 'S1440' 'ykuK'
 'sepF' 'comK' 'fliE' 'yisL' 'flgB' 'yqcF' 'yerB' 'S401' 'S24' 'yusE'
 'rocD' 'sdpB' 'ywzH' 'yxbC' 'S252' 'S1263' 'yocH' 'S935']","['sdpA' 'S12' 'abbA' 'S1468' 'rok' 'ywcH' 'S386' 'kinA' 'yfmI' 'putP'
 'sinR' 'S517' 'yisK' 'ccpC' 'yneF' 'spo0A' 'S1262']",['accD' 'darB' 'accA' 'S1106' 'spo0F' 'yusD' 'S516'],['sinI' 'skfA' 'S924' 'S77' 'skfH' 'skfG' 'skfE' 'skfF' 'S78'],['yppE' 'sigF' 'skfC' 'S565'],['spoIIAA' 'skfB' 'yodL' 'spoIIAB' 'refZ' 'S1128'],['sigG' 'yppD' 'S563' 'racA'],['S564' 'spoIIGA' 'sirA'],['sigE' 'spoIIE'],[],[],[],[],[],[]
