,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
18,Stress Time Course__C30,4.7018383867499995,0.510505887589227,2.0,55.0,5.0628205617,56.0,4.3408562118,,,,,,,,,,,,
19,Stress Time Course__C90,5.3079155611,0.5360069221285115,2.0,57.0,5.6869296905,58.0,4.9289014317,,,,,,,,,,,,
20,Biofilm__BI,7.4101080709,0.047490164135678095,2.0,59.0,7.443688688,60.0,7.3765274538,,,,,,,,,,,,
21,Biofilm__BC,23.472106934724998,1.8586822230153672,4.0,61.0,25.8417774018,62.0,22.5542717302,63.0,21.5519476155,64.0,23.9404309914,,,,,,,,
22,Biofilm__Sw,18.1086166326,0.6803263328810976,2.0,65.0,17.6275532692,66.0,18.589679996,,,,,,,,,,,,
23,Life Cycle__BT,24.3888374271,0.07154504389720134,2.0,67.0,24.4394274128,68.0,24.3382474414,,,,,,,,,,,,
24,Life Cycle__B36,26.090536816,0.30485560884916674,2.0,69.0,26.3061022843,70.0,25.8749713477,,,,,,,,,,,,
25,Life Cycle__B60,30.5115220439,0.02313974386236786,2.0,71.0,30.5278843137,72.0,30.4951597741,,,,,,,,,,,,
26,M9__M9exp,1.850371707708594e-17,0.7558499555805593,3.0,73.0,-0.8722627436,74.0,0.46215895230000004,75.0,0.4101037913,,,,,,,,,,
27,M9__M9tran,7.200972540033334,1.702418444813246,3.0,76.0,7.0497324583,77.0,5.5792200851,78.0,8.9739650767,,,,,,,,,,
28,M9__M9stat,44.340172727066665,2.7199873050664256,3.0,79.0,47.3795295019,80.0,42.1348823968,81.0,43.5061062825,,,,,,,,,,
29,Supplement__M+G,3.3165730208,1.2794832375820702,3.0,82.0,4.7912419301,83.0,2.5011933151,84.0,2.6572838172,,,,,,,,,,
30,Supplement__Glu,4.4546970139,0.34815159381513333,3.0,85.0,4.8415867873,86.0,4.3558394398,87.0,4.1666648146,,,,,,,,,,
31,Supplement__Fru,6.5928333558,3.4167901972883667,3.0,88.0,2.8930846209,89.0,9.6294468379,90.0,7.2559686086,,,,,,,,,,
32,Supplement__Mal,3.8634181118666664,0.8746384854874943,3.0,91.0,4.8553961527,92.0,3.5316763293999998,93.0,3.2031818535,,,,,,,,,,
33,Supplement__G+S,27.8678134829,1.4872678129819192,2.0,94.0,28.919470638900002,95.0,26.8161563269,,,,,,,,,,,,
34,Supplement__Pyr,26.888607114633334,3.804359300276788,3.0,96.0,31.2814978014,97.0,24.6979277223,98.0,24.6863958202,,,,,,,,,,
35,Supplement__Gly,5.929846119633333,0.5428943976596209,3.0,99.0,6.0677221409,100.0,5.3313073357,101.0,6.3905088823,,,,,,,,,,
36,Supplement__Glucon,13.177124561633335,3.805226854042999,3.0,102.0,16.8870361678,103.0,13.3610822723,104.0,9.2832552448,,,,,,,,,,
37,Stressors__aero,1.019442277,1.7037289845193657,3.0,105.0,0.1406134451,106.0,2.9831392671,107.0,-0.06542588120000001,,,,,,,,,,
38,Stressors__nit,7.754918925400001,2.1507090230412347,3.0,108.0,6.0365959223,109.0,7.0613171338,110.0,10.1668437201,,,,,,,,,,
39,Stressors__ferm,6.7342375455333325,2.0434233981514702,3.0,111.0,4.9978398594,112.0,6.2188643844,113.0,8.9860083928,,,,,,,,,,
40,Glc Growth/Exhaust__T-5.40H,14.1331204617,,1.0,114.0,14.1331204617,,,,,,,,,,,,,,
41,Glc Growth/Exhaust__T-4.40H,12.7024321813,,1.0,115.0,12.7024321813,,,,,,,,,,,,,,
42,Glc Growth/Exhaust__T-3.40H,10.9129660104,,1.0,116.0,10.9129660104,,,,,,,,,,,,,,
43,Glc Growth/Exhaust__T-2.40H,10.4240079929,,1.0,117.0,10.4240079929,,,,,,,,,,,,,,
44,Glc Growth/Exhaust__T-1.40H,8.3013387465,,1.0,118.0,8.3013387465,,,,,,,,,,,,,,
45,Glc Growth/Exhaust__T-1.10H,7.3192813166,,1.0,119.0,7.3192813166,,,,,,,,,,,,,,
46,Glc Growth/Exhaust__T-0.40H,5.4932524059,,1.0,120.0,5.4932524059,,,,,,,,,,,,,,
47,Glc Growth/Exhaust__T0.0H,6.7141530384,,1.0,121.0,6.7141530384,,,,,,,,,,,,,,
48,Glc Growth/Exhaust__T0.30H,10.2858555243,,1.0,122.0,10.2858555243,,,,,,,,,,,,,,
49,Glc Growth/Exhaust__T1.0H,17.0612678127,,1.0,123.0,17.0612678127,,,,,,,,,,,,,,
50,Glc Growth/Exhaust__T1.30H,23.3342242311,,1.0,124.0,23.3342242311,,,,,,,,,,,,,,
51,Glc Growth/Exhaust__T2.0H,28.5837684913,,1.0,125.0,28.5837684913,,,,,,,,,,,,,,
52,Glc Growth/Exhaust__T2.30H,37.2473261082,,1.0,126.0,37.2473261082,,,,,,,,,,,,,,
53,Glc Growth/Exhaust__T3.0H,41.4711499864,,1.0,127.0,41.4711499864,,,,,,,,,,,,,,
54,Glc Growth/Exhaust__T3.30H,43.2177770484,,1.0,128.0,43.2177770484,,,,,,,,,,,,,,
55,Glc Growth/Exhaust__T4.0H,43.6058509027,,1.0,129.0,43.6058509027,,,,,,,,,,,,,,
56,Glc Growth/Exhaust__T5.0H,43.3714212964,,1.0,130.0,43.3714212964,,,,,,,,,,,,,,
57,Stressors__HPh,3.4126833686666664,0.17170273961195132,3.0,131.0,3.3075768805,132.0,3.31964712,133.0,3.6108261055,,,,,,,,,,
58,Stressors__LPh,2.7103865359666663,0.5551523515208349,3.0,134.0,2.7238924369,135.0,2.1486044634,136.0,3.2586627076,,,,,,,,,,
59,Stressors__LPhT,4.115189391066667,1.0849197481611514,3.0,137.0,5.2795174239,138.0,3.9334077343000002,139.0,3.132643015,,,,,,,,,,
60,Stressors__SMMPr,13.659270090666666,1.5959460069949578,3.0,140.0,14.765495445100001,141.0,14.3825753529,142.0,11.829739474,,,,,,,,,,
61,Stressors__HiTm,2.9135400071666666,0.4807581894661865,3.0,143.0,2.929617595,144.0,2.424944692,145.0,3.3860577345,,,,,,,,,,
62,Stressors__LoTm,36.48105474093333,1.1720652536631333,3.0,146.0,36.1365037159,147.0,37.7867765037,148.0,35.5198840032,,,,,,,,,,
63,Stressors__HiOs,17.731413526133334,1.4272218113457238,3.0,149.0,18.3274138007,150.0,18.7640334899,151.0,16.1027932878,,,,,,,,,,
64,Stressors__BMM,2.3171271878,0.4739431954821055,3.0,152.0,1.8742998711,153.0,2.2600626096,154.0,2.8170190827,,,,,,,,,,
65,Stressors__Heat,-2.0379588532666664,0.884845681650172,3.0,155.0,-2.3255922457000002,156.0,-2.7432017274,157.0,-1.0450825867,,,,,,,,,,
66,Stressors__Cold,5.8303479222000005,0.9199424623260167,3.0,158.0,5.4162911196,159.0,5.1901975601,160.0,6.8845550869,,,,,,,,,,
67,Stressors__Etha,3.5562005953,0.6298189143363507,3.0,161.0,3.4810311752,162.0,4.2202308605,163.0,2.9673397502,,,,,,,,,,
68,Stress Time Course__SMM,10.468298816033332,1.4627166535215612,3.0,164.0,8.8251573109,165.0,10.9513366986,166.0,11.6284024386,,,,,,,,,,
69,Stress Time Course__Salt,9.646366873633333,1.5948150005868669,3.0,167.0,10.3162119206,168.0,10.797013465300001,169.0,7.825875235,,,,,,,,,,
70,Stress Time Course__Mt0,2.6373497965999997,0.4089851127077577,2.0,170.0,2.9265459432,171.0,2.34815365,,,,,,,,,,,,
71,Stress Time Course__M0t45,3.3733331178,0.8724107961482613,3.0,172.0,3.3607690926,173.0,4.2519580711,174.0,2.5072721897,,,,,,,,,,
72,Stress Time Course__M0t90,11.203761663033333,1.2591561165345797,3.0,175.0,9.8038830942,176.0,11.563511117800001,177.0,12.2438907771,,,,,,,,,,
73,Stress Time Course__M40t45,3.323988131666667,0.9682725770624054,3.0,178.0,3.8884578532000003,179.0,3.8775655905,180.0,2.2059409513,,,,,,,,,,
74,Stress Time Course__M40t90,11.141836422933332,0.7164402705778254,3.0,181.0,10.3776059198,182.0,11.2496334927,183.0,11.7982698563,,,,,,,,,,
75,Stress Time Course__dia0,3.118338510633333,0.3718047691900587,3.0,184.0,2.9385067208,185.0,3.5458698405,186.0,2.8706389706,,,,,,,,,,
76,Stress Time Course__dia5,3.1607933622333335,1.106920285361841,3.0,187.0,1.9834537783,188.0,4.1803647047,189.0,3.3185616037,,,,,,,,,,
77,Stress Time Course__dia15,3.659064685566667,1.1562236625070725,3.0,190.0,3.2016588224,191.0,2.8015180763,192.0,4.9740171580000005,,,,,,,,,,
78,Stressors__Diami,1.1144986486666666,0.7473346096454583,3.0,193.0,0.6918505438,194.0,0.674258849,195.0,1.9773865532000001,,,,,,,,,,
79,Stressors__Paraq,3.4423206270333337,2.11634771007532,3.0,196.0,3.1053510476,197.0,1.5146741573,198.0,5.7069366762,,,,,,,,,,
80,Stressors__H2O2,2.6453006451000003,0.4399139177562381,3.0,199.0,2.9137018102,200.0,2.1376099476,201.0,2.8845901775,,,,,,,,,,
81,Stressors__Oxctl,2.7784015853999997,0.9636823789796399,3.0,202.0,3.5520024267,203.0,3.0843060307,204.0,1.6988962988,,,,,,,,,,
82,Carbon Transition__GM-0.1,5.411292888733333,2.919079624523484,3.0,205.0,8.1350436558,215.0,2.3298500672999998,225.0,5.7689849430999995,,,,,,,,,,
83,Carbon Transition__GM-0.2,5.505969624566666,3.1231871949700785,3.0,206.0,9.1103281583,216.0,3.6001181577,226.0,3.8074625577,,,,,,,,,,
84,Carbon Transition__GM+5,5.879023466433334,1.9833288535664861,3.0,207.0,7.6919207086,217.0,3.7606977751,227.0,6.1844519156,,,,,,,,,,
85,Carbon Transition__GM+15,6.395164194666666,1.3105110771396387,3.0,208.0,7.556138659,219.0,4.9741158385,229.0,6.6552380865,,,,,,,,,,
86,Carbon Transition__GM+25,4.260825998133334,1.5952723669970024,3.0,209.0,4.4680818141,220.0,2.5720552906,230.0,5.7423408897,,,,,,,,,,
87,Carbon Transition__GM+45,5.205489840566667,1.6803638492698432,3.0,210.0,4.8932504345000005,221.0,3.7031456215,231.0,7.0200734657,,,,,,,,,,
88,Carbon Transition__GM+60,4.969013251966667,0.5172618893945443,3.0,211.0,4.3970354931,222.0,5.1060358777,232.0,5.4039683851,,,,,,,,,,
89,Carbon Transition__GM+90,4.527901533800001,1.2049544668598353,3.0,212.0,5.8302208024,223.0,3.4526090675,233.0,4.3008747315,,,,,,,,,,
90,Carbon Transition__GM+120,6.981287384150001,2.459262189837819,2.0,213.0,8.7202483553,234.0,5.242326413,,,,,,,,,,,,
91,Carbon Transition__GM+150,5.6544102698,2.8293819281351444,3.0,214.0,4.9318559599,224.0,8.775005918,235.0,3.2563689315,,,,,,,,,,
92,Carbon Transition__GM+10,5.2708872324,2.2403182904592653,2.0,218.0,3.6867429771999998,228.0,6.8550314876,,,,,,,,,,,,
93,Carbon Transition__MG-0.1,2.3099507822,1.2777683750476452,3.0,236.0,2.0665034474,244.0,3.6919292122,254.0,1.171419687,,,,,,,,,,
94,Carbon Transition__MG+5,3.2886875798,1.147562563972707,3.0,237.0,4.1704108203,246.0,1.9911913037,256.0,3.7044606154,,,,,,,,,,
95,Carbon Transition__MG+10,3.345943504166667,3.0774927371995786,3.0,238.0,1.175221846,247.0,1.9947212422,257.0,6.8678874243,,,,,,,,,,
96,Carbon Transition__MG+15,2.5589672684333333,0.5699735983873562,3.0,239.0,3.2006257681,248.0,2.3649279244,258.0,2.1113481128,,,,,,,,,,
97,Carbon Transition__MG+25,1.7302063477666667,1.4533219475538102,3.0,240.0,0.7405293087,249.0,3.3987352873,259.0,1.0513544473,,,,,,,,,,
98,Carbon Transition__MG+45,1.6250046799666664,2.373695375339449,3.0,241.0,1.6601670206999999,250.0,3.9809235501,260.0,-0.7660765309,,,,,,,,,,
99,Carbon Transition__MG+120,7.450526875033334,0.9850612110751857,3.0,242.0,8.1385289609,253.0,7.8909590268,263.0,6.3220926374,,,,,,,,,,
100,Carbon Transition__MG+150,7.447274724850001,0.016316124462333523,2.0,243.0,7.4357374826000004,264.0,7.4588119671,,,,,,,,,,,,
101,Carbon Transition__MG-0.2,2.2389075673,0.6578195122375519,2.0,245.0,1.7737589294,255.0,2.7040562052,,,,,,,,,,,,
102,Carbon Transition__MG+60,1.4113597782,0.5376340530380315,2.0,251.0,1.0311950935,261.0,1.7915244629,,,,,,,,,,,,
103,Carbon Transition__MG+90,0.9016188926500001,0.9567569032710485,2.0,252.0,1.5781481869,262.0,0.2250895984,,,,,,,,,,,,
