,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,AB0057_PGcoculture__PGAB,12.7501821683,3.046162613559952,3.0,0.0,11.7314810813,1.0,10.3439208138,2.0,16.1751446098,,
1,AB0057_PGcoculture__AB ,-6.938893903907228e-18,0.33403806096106436,4.0,3.0,0.2806368804,4.0,-0.38541999330000004,5.0,0.2781667746,6.0,-0.1733836617
2,AB0057_PGcoculture__ABPG,-0.98654084695,0.22674895527751407,4.0,7.0,-1.3143295406,8.0,-0.8717457796,9.0,-0.8060886805,10.0,-0.9539993871
3,AB5075_AZI__AZI_000,0.0,1.0812065484891789,2.0,11.0,0.7645284823,17.0,-0.7645284823,,,,
4,AB5075_AZI__preculture,-2.7347396168499998,1.6304622265329987,2.0,12.0,-1.5818287199999999,13.0,-3.8876505137,,,,
5,AB5075_AZI__AZI_040,-3.7307867164,0.4859570628404789,2.0,14.0,-3.3871631819,18.0,-4.0744102509,,,,
6,AB5075_AZI__AZI_028,-5.695987404149999,0.8290092481737211,2.0,15.0,-5.1097893431,19.0,-6.2821854651999995,,,,
7,AB5075_AZI__AZI_003,0.631187666,0.44678162691336715,2.0,16.0,0.3152653479,20.0,0.9471099841,,,,
8,AB5075_VIR-O_AV-T__AV-T/vector,-1.9134698916666666,3.0375292572547923,3.0,21.0,-1.0625901334,28.0,-5.2857023859,29.0,0.6078828443000001,,
9,AB5075_VIR-O_AV-T__VIR-O/vector,-3.33333360913457e-11,3.492529680289861,3.0,22.0,-3.7989250972,23.0,3.0715929369,24.0,0.7273321602,,
10,AB5075_VIR-O_AV-T__VIR-O/1645,-0.5287735586,1.7513728934995354,3.0,25.0,-1.8729796548,26.0,1.4518169714,27.0,-1.1651579924,,
11,AB5075_VIR-O_LSO__VIR-O,0.0,0.666204754385371,3.0,30.0,-0.0726387523,32.0,-0.6269087019,34.0,0.6995474542,,
12,AB5075_VIR-O_LSO__LSO,2.7822383779,2.079108215929735,3.0,31.0,4.2187166425000004,33.0,3.7298589696,35.0,0.3981395216,,
13,AB5075_Zinc__Control,0.0,5.905329111703909,3.0,36.0,2.5812091798,37.0,-6.7564925594,38.0,4.1752833796,,
14,AB5075_Zinc__Zinc,-44.795214549799994,1.50795592146739,2.0,39.0,-45.8615004076,40.0,-43.728928692,,,,
15,AB5075_biofilm+abx__planktonic,3.33333360913457e-11,4.621603496515935,3.0,41.0,-1.4687176161,42.0,5.1774849938,44.0,-3.7087673776,,
16,AB5075_biofilm+abx__biofilm,-6.4329412936,1.3218539344649942,3.0,43.0,-5.1666336614,45.0,-7.8040968438,46.0,-6.3280933756,,
17,AB5075_biofilm+abx__cip_biofilm,-13.761644127833334,0.9980854307019431,3.0,47.0,-12.6495901862,48.0,-14.0556089874,50.0,-14.5797332099,,
18,AB5075_biofilm+abx__tet_biofilm,-5.349418453533333,5.297379139337698,3.0,49.0,-9.5389191499,51.0,-7.1144982418,52.0,0.6051620311,,
19,AB5075_gigAB__kan_gigB,-5.0684187009,1.102533201432964,3.0,53.0,-5.1930013733,54.0,-6.1033688279,55.0,-3.9088859015,,
20,AB5075_gigAB__gigB,-0.7497749311000002,1.046775487790338,3.0,56.0,0.3801123671,57.0,-1.6865450745000001,58.0,-0.9428920859000001,,
21,AB5075_gigAB__kan_gigA,-4.2135316062,2.0151022897128716,3.0,59.0,-1.9434310300000002,60.0,-4.9062926581,61.0,-5.7908711305,,
22,AB5075_gigAB__gigA,0.43192682776666663,1.3475194698377833,3.0,62.0,-0.5009331931000001,63.0,1.9768455297,64.0,-0.1801318533,,
23,AB5075_gigAB__kan_WT,-6.917983772,1.02184019829975,3.0,65.0,-7.9593288288,66.0,-5.9168346621,67.0,-6.8777878251,,
24,AB5075_gigAB__WT,7.401486830834377e-17,1.354695342599762,3.0,68.0,0.2295490013,69.0,-1.4548043187,70.0,1.2252553174,,
25,AB5075_med__CA-MHB,4.673234858700001,5.641645075452282,2.0,71.0,8.6624803486,72.0,0.6839893688,,,,
26,AB5075_med__CA-MHB_pH6,1.9779040116,3.290785470046443,2.0,73.0,-0.3490327097,74.0,4.3048407329,,,,
27,AB5075_med__RPMI+_pH7,4.17690956455,0.36664260044990815,2.0,75.0,3.9176540955,76.0,4.4361650336,,,,
28,AB5075_med__RPMI+_pH6,4.5740795709,1.5311115862631997,2.0,77.0,3.4914201855,78.0,5.6567389563,,,,
29,AB5075_med__RPMI+_-HCO3,0.8805749937,0.841559155607941,2.0,79.0,1.4756471794000001,80.0,0.285502808,,,,
30,AB5075_med__LB,0.0,0.4812095657306836,2.0,81.0,-0.34026654710000004,82.0,0.34026654710000004,,,,
31,AB5075_med__M9+AA,4.3792706861,0.8001873184564001,2.0,83.0,4.9450885652,84.0,3.813452807,,,,
32,AB5075_med__M9-AA,8.447291412150001,2.930831246127253,2.0,85.0,10.5197020608,86.0,6.3748807635,,,,
33,AYE_adeB__WT,0.0,0.5964696205150904,3.0,87.0,0.3448125542,88.0,-0.6887436039,89.0,0.3439310497,,
34,AYE_adeB__adeB,-5.7620857807000005,1.8065855098207366,3.0,90.0,-3.6809609717000003,91.0,-6.9269094073,92.0,-6.6783869631,,
35,COL__0ug/ml,0.0,1.891581654690892,2.0,93.0,-1.3375502152,94.0,1.3375502152,,,,
36,COL__0.25ug/ml,-4.04352506675,8.77323709361143,2.0,95.0,2.1600903751000002,96.0,-10.2471405086,,,,
37,COL__1ug/ml,4.8617702112500005,0.9231337840582691,2.0,97.0,5.5145243699,98.0,4.2090160526,,,,
38,H2O2__0ug/ml,0.0,2.1662665981361706,2.0,99.0,-1.5317818014,100.0,1.5317818014,,,,
39,H2O2__1.25ug/ml,-11.56660371015,0.3197303467668985,2.0,101.0,-11.7926872065,102.0,-11.3405202138,,,,
40,H2O2__2.5ug/ml,-5.389321477799999,0.9553319867283031,2.0,103.0,-4.7137997517,104.0,-6.0648432039,,,,
41,H2O2__5ug/ml,21.422531989699998,0.19443367997305017,2.0,105.0,21.2850466161,106.0,21.5600173633,,,,
42,MRP__0ug/ml,0.0,6.552392542078688,2.0,107.0,4.6332411995000005,108.0,-4.6332411995000005,,,,
43,MRP__25ug/ml,0.14673414420000008,3.0246106575461718,2.0,109.0,2.2854568506,110.0,-1.9919885622,,,,
44,MRP__100ug/ml,1.02656617975,0.21453454836827404,2.0,111.0,1.1782650137,112.0,0.8748673458,,,,
45,MRP__200ug/ml,4.12679537275,0.8566914168656324,2.0,113.0,4.732567683,114.0,3.5210230625,,,,
46,growth__2h,0.0,0.3779981524876444,2.0,115.0,-0.2672850569,116.0,0.2672850569,,,,
47,growth__4h,0.8225695318999999,3.233289618809126,2.0,117.0,3.1088505469,118.0,-1.4637114831,,,,
48,growth__6h,17.82601634785,3.425961093719022,2.0,119.0,20.2485366693,120.0,15.4034960264,,,,
49,growth__8h,30.86197398355,0.2078932978175165,2.0,121.0,31.0089767442,122.0,30.7149712229,,,,
50,growth__10h,34.76988715045,2.1947319603495314,2.0,123.0,33.2179772984,124.0,36.3217970025,,,,
51,mutants__WT,0.0,0.43315793547621984,2.0,125.0,0.30628891350000004,126.0,-0.30628891350000004,,,,
52,mutants__R7,0.01749274975000001,0.6423845382839919,2.0,127.0,0.4717272129,128.0,-0.4367417134,,,,
53,mutants__gacA,6.788472604100001,0.009670032704998246,2.0,129.0,6.7953103498,130.0,6.7816348584,,,,
54,vacJ_LL-37__WT,0.0,1.4685371607630617,2.0,131.0,1.0384125848,132.0,-1.0384125848,,,,
55,vacJ_LL-37__WT+LL-37,4.0245730547,1.239399078070492,2.0,133.0,4.9009605474,134.0,3.148185562,,,,
56,vacJ_LL-37__vacJ,7.2265323775,0.3382395911953535,2.0,135.0,6.9873608689,136.0,7.4657038861,,,,
57,vacJ_LL-37__vacJ+LL-37,8.0128566946,2.430649146393306,2.0,137.0,9.7315851887,138.0,6.2941282005,,,,
