,A,Fur
AB5075_biofilm+abx__biofilm__1.0,-5.1666336614,1.4758495746
AB5075_biofilm+abx__planktonic__3.0,-3.7087673776,-0.5136778437
AB5075_biofilm+abx__biofilm__2.0,-7.8040968438,1.6975182583000001
AB5075_biofilm+abx__biofilm__3.0,-6.3280933756,1.8252911905
AB5075_biofilm+abx__cip_biofilm__1.0,-12.6495901862,1.4744215508
AB5075_biofilm+abx__cip_biofilm__2.0,-14.0556089874,1.5974567765
AB5075_biofilm+abx__tet_biofilm__1.0,-9.5389191499,1.5833824126
AB5075_biofilm+abx__cip_biofilm__3.0,-14.5797332099,1.0307613179
AB5075_biofilm+abx__tet_biofilm__2.0,-7.1144982418,2.114666155
AB5075_biofilm+abx__tet_biofilm__3.0,0.6051620311,1.4070099301
AB5075_gigAB__kan_gigB__1.0,-5.1930013733,-3.4283221287
AB5075_gigAB__kan_gigB__2.0,-6.1033688279,-3.2761627849
AB5075_gigAB__kan_gigB__3.0,-3.9088859015,-3.360272669
AB5075_gigAB__gigB__1.0,0.3801123671,-3.713941728
AB5075_gigAB__gigB__2.0,-1.6865450745000001,-3.9898860311
AB5075_gigAB__gigB__3.0,-0.9428920859000001,-4.1296011189
AB5075_gigAB__kan_gigA__1.0,-1.9434310300000002,-3.2911635315
AB5075_gigAB__kan_gigA__2.0,-4.9062926581,-3.0285196008
AB5075_gigAB__kan_gigA__3.0,-5.7908711305,-3.3569170742
AB5075_gigAB__gigA__1.0,-0.5009331931000001,-3.7805733588
AB5075_gigAB__gigA__2.0,1.9768455297,-3.3626771904
AB5075_gigAB__gigA__3.0,-0.1801318533,-3.8027188962
AB5075_gigAB__kan_WT__1.0,-7.9593288288,-0.3096740127
AB5075_gigAB__kan_WT__2.0,-5.9168346621,-0.5845638318
AB5075_gigAB__kan_WT__3.0,-6.8777878251,-0.7559827016
AB5075_gigAB__WT__1.0,0.2295490013,-0.40545735580000003
AB5075_gigAB__WT__2.0,-1.4548043187,-0.11326330700000001
AB5075_gigAB__WT__3.0,1.2252553174,0.5187206628000001
AB5075_med__CA-MHB__1.0,8.6624803486,-0.5232343618
AB5075_med__CA-MHB__2.0,0.6839893688,-0.7776937889000001
AB5075_med__CA-MHB_pH6__1.0,-0.3490327097,-0.4653830249
AB5075_med__CA-MHB_pH6__2.0,4.3048407329,-0.38493425070000004
AB5075_med__RPMI+_pH7__1.0,3.9176540955,-0.1139024941
AB5075_med__RPMI+_pH7__2.0,4.4361650336,-0.06858034660000001
AB5075_med__RPMI+_pH6__1.0,3.4914201855,-0.32847891770000004
AB5075_med__RPMI+_pH6__2.0,5.6567389563,-0.4751884953
AB5075_med__RPMI+_-HCO3__1.0,1.4756471794000001,-0.5566290642
AB5075_med__RPMI+_-HCO3__2.0,0.285502808,-0.041915941000000005
AB5075_med__LB__1.0,-0.34026654710000004,-0.0009951334
AB5075_med__LB__2.0,0.34026654710000004,0.0009951334
AB5075_med__M9+AA__1.0,4.9450885652,-0.5345603154
AB5075_med__M9+AA__2.0,3.813452807,-0.4021219033
AB5075_med__M9-AA__1.0,10.5197020608,-0.3941873959
AB5075_med__M9-AA__2.0,6.3748807635,-0.2668946688
AYE_adeB__WT__1.0,0.3448125542,0.1998821204
AYE_adeB__WT__2.0,-0.6887436039,-0.2019950966
AYE_adeB__WT__3.0,0.3439310497,0.0021129763
AYE_adeB__adeB__1.0,-3.6809609717000003,0.5943459785
AYE_adeB__adeB__2.0,-6.9269094073,0.2521795224
AYE_adeB__adeB__3.0,-6.6783869631,-0.0148499623
COL__0ug/ml__1.0,-1.3375502152,0.7809733080000001
COL__0ug/ml__2.0,1.3375502152,-0.7809733080000001
COL__0.25ug/ml__1.0,2.1600903751000002,-0.204211797
COL__0.25ug/ml__2.0,-10.2471405086,0.9633032880000001
COL__1ug/ml__1.0,5.5145243699,0.7242857380000001
COL__1ug/ml__2.0,4.2090160526,-0.449338391
H2O2__0ug/ml__1.0,-1.5317818014,-0.3564728485
H2O2__0ug/ml__2.0,1.5317818014,0.3564728485
H2O2__1.25ug/ml__1.0,-11.7926872065,0.6496414714000001
H2O2__1.25ug/ml__2.0,-11.3405202138,0.6663856284
H2O2__2.5ug/ml__1.0,-4.7137997517,1.1763722276
H2O2__2.5ug/ml__2.0,-6.0648432039,1.0697776142
H2O2__5ug/ml__1.0,21.2850466161,-0.37601560840000003
H2O2__5ug/ml__2.0,21.5600173633,-0.6698689403
MRP__0ug/ml__1.0,4.6332411995000005,-0.4881019582
MRP__0ug/ml__2.0,-4.6332411995000005,0.4881019582
MRP__25ug/ml__1.0,2.2854568506,-0.6526745079
MRP__25ug/ml__2.0,-1.9919885622,0.589151026
MRP__100ug/ml__1.0,1.1782650137,0.5502032115000001
MRP__100ug/ml__2.0,0.8748673458,0.5365587489
MRP__200ug/ml__1.0,4.732567683,0.4611149512
MRP__200ug/ml__2.0,3.5210230625,0.0035062788
growth__2h__1.0,-0.2672850569,0.0116365736
growth__2h__2.0,0.2672850569,-0.0116365736
growth__4h__1.0,3.1088505469,-0.7608351766
growth__4h__2.0,-1.4637114831,-0.277027896
growth__6h__1.0,20.2485366693,-1.7361619977
growth__6h__2.0,15.4034960264,-1.0863089756
growth__8h__1.0,31.0089767442,-0.8731596442
growth__8h__2.0,30.7149712229,-0.7652310875
growth__10h__1.0,33.2179772984,0.1402266183
growth__10h__2.0,36.3217970025,0.16303598390000001
mutants__WT__1.0,0.30628891350000004,-0.149566528
mutants__WT__2.0,-0.30628891350000004,0.149566528
mutants__R7__1.0,0.4717272129,-0.338049154
mutants__R7__2.0,-0.4367417134,-0.18885441
mutants__gacA__1.0,6.7953103498,0.6968583110000001
mutants__gacA__2.0,6.7816348584,0.629759151
vacJ_LL-37__WT__1.0,1.0384125848,0.024955084500000002
vacJ_LL-37__WT__2.0,-1.0384125848,-0.024955084500000002
vacJ_LL-37__WT+LL-37__1.0,4.9009605474,0.4169352974
vacJ_LL-37__WT+LL-37__2.0,3.148185562,1.3343800614
vacJ_LL-37__vacJ__1.0,6.9873608689,0.9939526134000001
vacJ_LL-37__vacJ__2.0,7.4657038861,1.1476370591
vacJ_LL-37__vacJ+LL-37__1.0,9.7315851887,1.2051192871
vacJ_LL-37__vacJ+LL-37__2.0,6.2941282005,0.8397246981
