,Value,list
TF,Fur,
reg_genes,43,"['ABUW_0651' 'ABUW_3508' 'ABUW_1466' 'ABUW_3403' 'ABUW_1646' 'ABUW_2310'
 'ABUW_1800' 'ABUW_3465' 'ABUW_1829' 'ABUW_1238' 'ABUW_1564' 'ABUW_2890'
 'cinA1' 'ABUW_0159' 'ABUW_3775' 'ABUW_1828' 'ABUW_2437' 'ligA'
 'ABUW_0255' 'ABUW_0914' 'ABUW_3718' 'ABUW_2335' 'ABUW_1654' 'bfr1']"
comp_genes,52,"['ABUW_2986' 'ABUW_3464' 'basB' 'ABUW_2075' 'ABUW_2074' 'bauB' 'basF'
 'ABUW_2188' 'ABUW_2987' 'ABUW_2186' 'basI' 'ABUW_2168' 'ABUW_1183'
 'ABUW_1184' 'ABUW_2187' 'bauD' 'ABUW_2167' 'ABUW_2984' 'ABUW_1355'
 'ABUW_1172' 'ABUW_2182' 'ABUW_3425' 'bauE' 'ABUW_1185' 'ABUW_2184' 'basG'
 'basC' 'bauC' 'ABUW_2076' 'ABUW_2183' 'basE' 'ABUW_2185' 'ABUW_2166']"
both_genes,19,"['ABUW_0698' 'basA' 'basD' 'basJ' 'ABUW_2165' 'ABUW_2189' 'ABUW_0307'
 'ABUW_2178' 'ABUW_2828' 'pfeA' 'ABUW_3426' 'basH' 'bauF' 'bauA'
 'ABUW_1364' 'ABUW_1598' 'ABUW_1655' 'feoA' 'ABUW_0143']"
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
