,new_678952_679246_c
LBexp_1,15.2051
LBexp_2,15.9317
LBexp_3,16.0261
LBtran_1,16.456
LBtran_2,16.4772
LBtran_3,16.4693
LBstat_1,16.3179
LBstat_2,16.3861
LBstat_3,16.3933
LBGexp_1,13.786
LBGexp_2,14.9624
LBGexp_3,14.2673
LBGtran_2,16.3732
LBGtran_3,16.1608
LBGstat_1,16.4902
LBGstat_2,16.4775
LBGstat_3,15.699
S0_1,16.1609
S0_2,16.1946
S0_3,16.2302
S1_1,14.9327
S1_2,14.7651
S1_3,14.9116
S2_1,13.7521
S2_2,14.3309
S2_3,13.651299999999999
S3_1,13.1841
S3_2,13.5468
S4_1,13.0465
S4_2,12.548
S4_3,12.484
S5_1,11.9115
S5_2,11.5024
S5_3,12.4122
S6_1,11.5822
S6_2,10.2377
S6_3,11.5771
S6/t_1,11.6457
S6/t_2,9.1156
S6_4,10.8705
S6_5,11.5829
S6_6,11.7937
S7_4,11.647
S7_5,11.3627
S7_6,11.6646
S8_4,11.1053
S8_5,10.3844
G135_1,11.4476
G135_3,9.1601
G150_1,12.8724
G150_2,12.8059
G150_3,12.3139
G180_1,10.7558
G180_2,10.4232
G180_3,10.0697
C30_1,14.0989
C30_2,14.3387
C90_1,15.7344
C90_2,15.8439
BI_1,16.3692
BI_2,16.4721
BC_2,15.2127
BC/t_1,14.8001
BC/t_2,15.1244
BC_1,14.661200000000001
Sw_1,16.0827
Sw_2,15.9265
BT_1,14.9198
BT_2,14.0005
B36_1,15.5076
B36_2,15.1544
B60_1,16.4235
B60_2,16.3171
M9exp_1,15.4137
M9exp_2,15.212
M9exp_3,15.0129
M9tran_1,15.1256
M9tran_2,14.7884
M9tran_3,15.3817
M9stat_1,14.5343
M9stat_2,15.4032
M9stat_3,15.2128
M+G_1,15.124
M+G_2,15.4248
M+G_3,15.3236
Glu_1,15.2196
Glu_2,15.2029
Glu_3,15.1149
Fru_1,14.1235
Fru_2,15.6057
Fru_3,15.1367
Mal_1,15.39
Mal_2,14.3691
Mal_3,15.4524
G+S_2,14.4535
G+S_3,14.3277
Pyr_1,13.1042
Pyr_2,13.725200000000001
Pyr_3,13.1806
Gly_1,14.4636
Gly_2,15.8524
Gly_3,13.5741
Glucon_1,13.7518
Glucon_2,13.8372
Glucon_3,12.7198
aero_1,15.9481
aero_2,15.5412
aero_3,16.0412
nit_1,16.1305
nit_2,16.1199
nit_3,15.6496
ferm_1,16.2259
ferm_2,16.4366
ferm_3,16.2856
T-5.40H_1,15.3534
T-4.40H_1,15.1709
T-3.40H_1,15.4937
T-2.40H_1,15.2282
T-1.40H_1,15.2772
T-1.10H_1,15.0662
T-0.40H_1,15.4341
T0.0H_1,15.0907
T0.30H_1,16.3927
T1.0H_1,16.3775
T1.30H_1,15.9429
T2.0H_1,14.9327
T2.30H_1,15.5615
T3.0H_1,15.0738
T3.30H_1,14.8744
