,-0.3732895257823572,-0.311074604818631,-0.24885968385490476,-0.18664476289117854,-0.12442984192745232,-0.062214920963726106,1.1102230246251565e-16,0.06221492096372633,0.12442984192745254,0.1866447628911787,0.24885968385490498,0.31107460481863125,0.3732895257823574,0.4355044467460836,0.49771936770980985,0.5599342886735361,0.6221492096372623,0.6843641306009884,0.7465790515647146,0.808793972528441
thresh,-0.40439698626422027,0.40439698626422027,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,0,18,4166,26,0,0,0,0,0,0,0,0,0,0,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['hokA'],[]
