,-0.1560757158407029,-0.13206406724982553,-0.10805241865894816,-0.08404077006807079,-0.060029121477193415,-0.03601747288631604,-0.012005824295438672,0.0120058242954387,0.03601747288631607,0.06002912147719344,0.08404077006807081,0.10805241865894821,0.13206406724982556,0.1560757158407029,0.1800873644315803,0.2040990130224577,0.22811066161333504,0.2521223102042124,0.2761339587950898,0.3001456073859672
thresh,-0.0720349457726321,0.0720349457726321,1,,,,,,,,,,,,,,,,,
unreg,1,0,0,1,9,74,1198,916,54,7,13,7,8,4,3,1,0,0,0,0
unreg_genes,['SACI_RS11570'],[],[],['Saci_1947'],[],[],[],[],[],[],"['Saci_2046' 'acsA_4' 'hudA' 'Saci_2069' 'Saci_2080' 'Saci_2048'
 'Saci_2049' 'Saci_0517' 'Saci_2047' 'cdhA_4' 'caiD' 'Saci_1709'
 'Saci_2067']","['Saci_2056' 'Saci_2070' 'Saci_2068' 'Saci_2061' 'glpF' 'Saci_2078'
 'SACI_RS11990']","['Saci_2073' 'Saci_2040' 'Saci_2066' 'Saci_2035' 'SACI_RS11960' 'soxL'
 'ydjE_3' 'cyp119']",['ribZ_2' 'Saci_2077' 'SACI_RS09915' 'Saci_2074'],['Saci_2082' 'Saci_2052' 'yecD'],['Saci_2075'],[],[],[],[]
