,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A
0,Chrom__sac_log,-0.5001827994072992,1.626335528498424,2.0,0.0,-1.6501756800931424,1.0,0.6498100812785441,,
1,Chrom__sac_sta,2.6479803220273164,0.93218883991498,2.0,2.0,1.9888232719770131,3.0,3.30713737207762,,
2,Chrom__sac_MW001,-4.9682480351975755e-15,0.5291107352208922,2.0,4.0,-0.3741377888732977,5.0,0.37413778887328775,,
3,Chrom__sac_fadR,-0.33834951405380687,0.18189064760459503,2.0,6.0,-0.20973340369818508,7.0,-0.4669656244094287,,
4,FadR__wt_p,-1.0075273948473296e-14,0.6646626811883549,2.0,8.0,-0.4699874890699281,9.0,0.46998748906990795,,
5,FadR__ko_p,0.1382095149678696,0.48400793130893943,2.0,10.0,0.4804548053444933,11.0,-0.20403577540875414,,
6,GDGT__75_2.4_log,-1.6283271027835629e-15,2.604698441508628,3.0,12.0,2.374677424077615,27.0,0.4111400397372489,50.0,-2.7858174638148685
7,GDGT__80_3.5_stat,1.5458469621215558,0.6311706301243681,3.0,13.0,1.3936848172633198,20.0,2.239189223664081,42.0,1.004666845437266
8,GDGT__80_2.4_log,-1.8330991772102496,0.5899305393045716,3.0,14.0,-1.665146396898439,37.0,-1.3453571586251625,41.0,-2.488793976107147
9,GDGT__75_3.5_stat,1.6619776869582175,0.37920079004940793,3.0,15.0,1.6274206502762791,24.0,1.3012382195023235,28.0,2.05727419109605
10,GDGT__80_1.6_stat,-5.047906517093687,5.176054351742215,3.0,16.0,-7.0418551214309595,17.0,-8.930447085753462,33.0,0.8285826559033591
11,GDGT__75_2.4_stat,0.8190274260824388,2.418901506400504,3.0,18.0,2.1432544212636717,26.0,-1.9728517033539896,31.0,2.2866795603376344
12,GDGT__80_2.4_stat,0.01303025113506299,1.5890234856536447,3.0,19.0,1.558459641632758,29.0,0.09689692224804597,30.0,-1.6162658104756151
13,GDGT__80_1.6_log,-0.6103134470705927,5.461509359795293,2.0,21.0,3.2515568567544584,39.0,-4.472183750895644,,
14,GDGT__65_3.5_stat,-16.038102087176327,2.8783975750484094,3.0,22.0,-12.715106107126935,23.0,-17.758301759257492,34.0,-17.64089839514455
15,GDGT__75_1.6_stat,-0.3543022274270395,2.2933086078532154,3.0,25.0,-0.18025925867953374,32.0,-2.729673806219437,38.0,1.8470263826178523
16,GDGT__75_1.6_log,-0.990042782910011,2.820591190184678,2.0,35.0,1.0044163746246098,36.0,-2.984501940444632,,
17,GDGT__65_2.4_stat,-14.906648082225194,2.3093020632471104,3.0,40.0,-13.5330835144593,46.0,-13.614070292005675,49.0,-17.57279044021061
18,GDGT__65_2.4_log,-15.725516318709674,0.7155811654260785,3.0,43.0,-16.152818180474448,44.0,-14.899398047055707,47.0,-16.124332728598873
19,GDGT__80_3.5_log,1.1306962413379669,0.2941314065823852,3.0,45.0,0.8530205661322658,51.0,1.1001662871756002,52.0,1.4389018707060344
20,GDGT__65_1.6_log,-17.83003592336327,1.5730358827418571,3.0,48.0,-19.64083519968684,53.0,-16.801362711216733,54.0,-17.04790985918623
21,NutLim__t0,-4.3298697960381105e-15,0.5767431881432526,2.0,55.0,-0.4078190193392471,56.0,0.4078190193392384,,
22,NutLim__t05,-1.6328235301219245,0.2675684228768393,3.0,57.0,-1.5779362703370794,58.0,-1.3969547933169542,59.0,-1.92357952671174
23,NutLim__t1,-1.1243794132475586,0.8518263998701844,3.0,60.0,-0.14508666454210234,61.0,-1.6936969854416852,62.0,-1.5343545897588884
24,NutLim__t15,0.24928997571782538,0.685420415072716,3.0,63.0,1.0243751112067416,64.0,0.00043201402807868883,65.0,-0.2769371980813442
25,NutLim__t2,1.1606761803033425,0.5366956201091126,3.0,66.0,1.7347825188430483,67.0,0.6715249588887339,68.0,1.0757210631782452
26,NutLim__t4,1.9850494255075808,1.1140111874676515,2.0,69.0,1.1973245605315264,70.0,2.7727742904836354,,
27,UV_irr__wt0,3.4231876592608992e-15,0.4982342414420197,3.0,71.0,0.2192609731040915,72.0,-0.5702613893368962,73.0,0.3510004162328149
28,UV_irr__wt1,3.5859484957361167,0.241293887391898,3.0,74.0,3.3153852430724875,75.0,3.7788442247143483,76.0,3.6636160194215135
29,UV_irr__wt2,3.512218261707254,0.09706232839053026,3.0,77.0,3.600028708999018,78.0,3.407996459889145,79.0,3.528629616233598
30,UV_irr__mut0,-1.4836355741001672,0.2904710823797497,3.0,80.0,-1.5779256558100208,81.0,-1.7152475691514673,82.0,-1.1577334973390143
31,UV_irr__mut1,2.838381793795254,0.4584232010402218,3.0,83.0,2.3822135657817127,84.0,2.833904642615402,85.0,3.299027172988648
32,UV_irr__mut2,2.553416747973962,0.06999770903803214,3.0,86.0,2.4832381891929605,87.0,2.5537798601970483,88.0,2.623232194531876
33,YtrA__overexpr,-0.02111255165693902,0.37201612583427063,3.0,89.0,-0.3290679199108149,90.0,-0.12649680817175107,91.0,0.3922270731117489
34,YtrA__wt,3.0953249223012827e-15,0.24030136099912708,3.0,92.0,-0.2455049869588917,93.0,0.2347356177963201,94.0,0.010769369162580882
