,-0.10649974844444444,-0.07987481133333334,-0.05324987422222223,-0.02662493711111112,-1.3877787807814457e-17,0.026624937111111094,0.0532498742222222,0.07987481133333331,0.10649974844444442,0.1331246855555555,0.15974962266666665,0.18637455977777773,0.21299949688888886,0.239624434,0.2662493711111111,0.29287430822222216,0.3194992453333333,0.34612418244444443,0.3727491195555555,0.3993740566666666
thresh,-0.119812217,0.119812217,2,,,,,,,,,,,,,,,,,
unreg,0,3,7,231,3866,170,12,0,0,0,0,0,0,0,0,0,0,0,0,0
ManR,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
ManR_genes,[],[],[],[],[],[],[],[],[],[],['yjdF'],[],['manR'],[],[],[],['manA'],['manP'],[],[]
