,-0.4933578032599045,-0.4111315027165871,-0.3289052021732697,-0.24667890162995226,-0.16445260108663484,-0.08222630054331742,0.0,0.08222630054331737,0.16445260108663484,0.24667890162995232,0.3289052021732697,0.41113150271658705,0.4933578032599045,0.575584103803222,0.6578104043465393,0.7400367048898567,0.8222630054331742,0.9044893059764917,0.9867156065198092,1.0689419070631265
thresh,-0.5344709535315633,0.5344709535315633,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,0,2,1799,3,0,0,0,0,0,0,0,0,0,0,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['ymgG'],[]
