,name,x,y,cog,color,link
ybdR,ybdR,1239.0,-0.0009264592645922676,Unknown,#1e90ff,
yidK,yidK,1716.0,0.0020358071429654955,Unknown,#1e90ff,
appA,appA,1299.0,0.00158206905471161,Unknown,#1e90ff,
ybeR,ybeR,708.0,0.004028058717958629,Unknown,#1e90ff,
rsuA,rsuA,696.0,-0.0037787062674760822,Unknown,#1e90ff,
yidR,yidR,1248.0,0.0034280237858183684,Unknown,#1e90ff,
phoH,phoH,1065.0,-0.0029001630959101018,Unknown,#1e90ff,
ybeU,ybeU,708.0,-0.0014269283693283796,Unknown,#1e90ff,
yfiC,yfiC,735.0,-0.0014331915357615802,Unknown,#1e90ff,
yidH,yidH,348.0,0.006076012472622096,Unknown,#1e90ff,
ycjY,ycjY,921.0,-0.0012407773488666864,Unknown,#1e90ff,
ubiF,ubiF,1176.0,0.0030252736085094514,Unknown,#1e90ff,
yagY,yagY,669.0,-0.0002547049248823896,Unknown,#1e90ff,
yajG,yajG,579.0,-0.004812414250336588,Unknown,#1e90ff,
fepA,fepA,2241.0,0.0065525760129094114,Unknown,#1e90ff,
ybhE,ybhE,993.0,-0.00287767393514514,Unknown,#1e90ff,
yagZ,yagZ,585.0,-0.0001123724603530718,Unknown,#1e90ff,
mlc,mlc,1221.0,0.003909699940122664,Unknown,#1e90ff,
narX,narX,1797.0,0.0006448378611821682,Unknown,#1e90ff,
ugpB,ugpB,1317.0,-0.00589593687094748,Unknown,#1e90ff,
ykgI,ykgI,66.0,0.0012236394721549006,Unknown,#1e90ff,
pitB,pitB,1500.0,-0.0036728250165469945,Unknown,#1e90ff,
yciI,yciI,297.0,0.003659279746934772,Unknown,#1e90ff,
dctA,dctA,1287.0,-0.0016777717904187738,Unknown,#1e90ff,
b0309,b0309,213.0,-0.00014630284567829221,Unknown,#1e90ff,
fecA,fecA,2325.0,-0.0007069297222187742,Unknown,#1e90ff,
uxaC,uxaC,1413.0,0.005002917065285146,Unknown,#1e90ff,
dppA,dppA,1608.0,0.00019985310151241718,Unknown,#1e90ff,
yafK,yafK,741.0,-0.002667601290158928,Unknown,#1e90ff,
ychM,ychM,559.0,0.0008482393628219143,Unknown,#1e90ff,
ppiA,ppiA,573.0,0.0022418092843145133,Unknown,#1e90ff,
alsB,alsB,936.0,0.0012563950079493224,Unknown,#1e90ff,
mutT,mutT,390.0,0.002307221635710448,Unknown,#1e90ff,
xasA,xasA,511.0,-0.001053601736202836,Unknown,#1e90ff,
shiA,shiA,1317.0,0.0001780002207669895,Unknown,#1e90ff,
dcuA,dcuA,1302.0,-0.0004741169206681661,Unknown,#1e90ff,
dinB,dinB,1056.0,0.006327968630939722,Unknown,#1e90ff,
chbA,chbA,351.0,9.052284331119154e-06,Unknown,#1e90ff,
yncG,yncG,618.0,-0.004576369840651751,Unknown,#1e90ff,
ybfG,ybfG,651.0,0.0020138727850280698,Unknown,#1e90ff,
brnQ,brnQ,1320.0,-0.00185269164852798,Unknown,#1e90ff,
b1997,insC3,366.0,0.0037512629129923883,Unknown,#1e90ff,
glpA,glpA,1629.0,0.0010833045619074255,Unknown,#1e90ff,
cvpA,cvpA,489.0,0.0034083578968420623,Unknown,#1e90ff,
ftsK,ftsK,3990.0,-0.002176134241744876,Unknown,#1e90ff,
mtr,mtr,1245.0,-0.0018144723761361085,Unknown,#1e90ff,
fadL,fadL,1341.0,-0.008024518657475709,Unknown,#1e90ff,
ybiJ,ybiJ,261.0,0.006192479357123375,Unknown,#1e90ff,
ydgL,ydgL,460.0,0.003251214870251715,Unknown,#1e90ff,
cadB,cadB,1335.0,-0.002797500314190984,Unknown,#1e90ff,
nupC,nupC,1203.0,0.008463987000286579,Unknown,#1e90ff,
nmpC,nmpC,1040.0,0.019731511306017642,Unknown,#1e90ff,
sodB,sodB,582.0,0.004493085788562894,Unknown,#1e90ff,
treB,treB,1422.0,0.0005471959768328816,Unknown,#1e90ff,
yqeG,yqeG,1230.0,0.01543423603288829,Unknown,#1e90ff,
ybiU,ybiU,1266.0,0.0048924708412960176,Unknown,#1e90ff,
rpoD,rpoD,1842.0,0.001649084686068818,Unknown,#1e90ff,
fimD,fimD,2637.0,-0.0013554992468561974,Unknown,#1e90ff,
fdhF,fdhF,2148.0,0.0035231470293365422,Unknown,#1e90ff,
ompG,ompG,906.0,7.372524472884834e-05,Unknown,#1e90ff,
yeaU,yeaU,361.0,0.002126270120497793,Unknown,#1e90ff,
mntR,mntR,468.0,-0.0013575602427590638,Unknown,#1e90ff,
nudE,nudE,561.0,0.0022458551218733193,Unknown,#1e90ff,
lpp,lpp,237.0,-0.001338444068096578,Unknown,#1e90ff,
yedX,yedX,414.0,0.001236075118649751,Unknown,#1e90ff,
yliI,yliI,1116.0,0.0016239050566218794,Unknown,#1e90ff,
yhhM,yhhM,360.0,-0.0015272994595579804,Unknown,#1e90ff,
rcsA,rcsA,624.0,-0.0019426725129596892,Unknown,#1e90ff,
ypdA,ypdA,1698.0,0.0021071265055797998,Unknown,#1e90ff,
ybjN,ybjN,477.0,0.0027000493905507033,Unknown,#1e90ff,
sirA,sirA,444.0,-1.72521019976557e-05,Unknown,#1e90ff,
agn43,agn43,2106.0,0.00019916100136470048,Unknown,#1e90ff,
yjiT,yjiT,1518.0,0.000772531763650477,Unknown,#1e90ff,
folA,folA,480.0,0.005453433664515614,Unknown,#1e90ff,
norR,norR,1515.0,0.0011456267745234073,Unknown,#1e90ff,
mltC,mltC,1080.0,-0.0028290416090749203,Unknown,#1e90ff,
citT,citT,1464.0,0.0014884785073809325,Unknown,#1e90ff,
hemH,hemH,963.0,0.002687883304897696,Unknown,#1e90ff,
ygbI,ygbI,768.0,0.0036985881323926147,Unknown,#1e90ff,
yidC,yidC,1647.0,0.0007570019690319896,Unknown,#1e90ff,
galE,galE,1017.0,-0.006057216613553465,Unknown,#1e90ff,
dusC,dusC,948.0,0.0002663162036333233,Unknown,#1e90ff,
ssuE,ssuE,576.0,0.00035034047294175253,Unknown,#1e90ff,
purM,purM,1038.0,-0.013364373119547962,Unknown,#1e90ff,
hisL,hisL,51.0,-0.004202753389254211,Unknown,#1e90ff,
yeiE,yeiE,882.0,-0.0010377223673276603,Unknown,#1e90ff,
leuS,leuS,2583.0,-0.0008848869084613399,Unknown,#1e90ff,
ygiH,ygiH,615.0,0.0008387565525481477,Unknown,#1e90ff,
cysK,cysK,972.0,-0.00011157404267578386,Unknown,#1e90ff,
yejO,yejO,2525.0,-0.0006925571744795889,Unknown,#1e90ff,
rluE,rluE,654.0,-0.003595220840070397,Unknown,#1e90ff,
udp,udp,762.0,0.0015337576007004828,Unknown,#1e90ff,
pheL,pheL,48.0,0.0029939408786594872,Unknown,#1e90ff,
elaA,elaA,462.0,-0.0011498271615710107,Unknown,#1e90ff,
alsR,alsR,891.0,-0.0003761911820038222,Unknown,#1e90ff,
fxsA,fxsA,477.0,-0.011252514766529205,Unknown,#1e90ff,
dapF,dapF,825.0,-0.00045253114250954236,Unknown,#1e90ff,
ppiB,ppiB,495.0,0.0014421910769306125,Unknown,#1e90ff,
maeB,maeB,2280.0,0.0006702748686075211,Unknown,#1e90ff,
cysQ,cysQ,741.0,0.0009464122401550412,Unknown,#1e90ff,
tyrB,tyrB,1194.0,-0.001101754589471966,Unknown,#1e90ff,
ligT,ligT,531.0,-0.005883750165812671,Unknown,#1e90ff,
frdA,frdA,1809.0,0.007073079589754344,Unknown,#1e90ff,
deoC,deoC,780.0,-0.0042105267662554974,Unknown,#1e90ff,
yajB,yajB,579.0,0.004064377476461232,Unknown,#1e90ff,
ydiY,ydiY,759.0,-0.006257113595493138,Unknown,#1e90ff,
metK,metK,1155.0,-0.0015234254812821744,Unknown,#1e90ff,
argA,argA,1332.0,-0.0012750534783117474,Unknown,#1e90ff,
ybfF,ybfF,765.0,0.0011815453553572295,Unknown,#1e90ff,
uvrA,uvrA,2823.0,0.0011444327002391216,Unknown,#1e90ff,
ykgM,ykgM,264.0,0.0005767638172255829,Unknown,#1e90ff,
lysR,lysR,936.0,0.0016876041213981807,Unknown,#1e90ff,
yccF,yccF,447.0,0.02581511475145817,Unknown,#1e90ff,
fruB,fruB,1131.0,0.00939461465924978,Unknown,#1e90ff,
ykgC,ykgC,1323.0,-0.002550171194598079,Unknown,#1e90ff,
metC,metC,1188.0,0.006645780140534043,Unknown,#1e90ff,
yecM,yecM,567.0,-0.0055436431290581826,Unknown,#1e90ff,
nfo,nfo,858.0,-0.003513278081081808,Unknown,#1e90ff,
ydiU,ydiU,1437.0,-0.0014533048018347474,Unknown,#1e90ff,
gloA,gloA,408.0,0.0023215498751960693,Unknown,#1e90ff,
ybiV,ybiV,816.0,4.683660645241616e-05,Unknown,#1e90ff,
yfiF,yfiF,1038.0,-0.0016246624267660082,Unknown,#1e90ff,
ddlA,ddlA,1095.0,-0.000655103781609796,Unknown,#1e90ff,
ybdL,ybdL,1161.0,0.004118698458187282,Unknown,#1e90ff,
ybhQ,ybhQ,411.0,0.0015392308810260149,Unknown,#1e90ff,
rof,rof,255.0,0.002700359355658293,Unknown,#1e90ff,
ybiF,ybiF,885.0,0.0018583893042523414,Unknown,#1e90ff,
rhlE,rhlE,1365.0,0.0019386213412508368,Unknown,#1e90ff,
ybiN,ybiN,924.0,-0.0018369102699216453,Unknown,#1e90ff,
qseB,qseB,660.0,0.003862586528994143,Unknown,#1e90ff,
mipA,mipA,747.0,-1.281204451515805e-05,Unknown,#1e90ff,
ybjK,ybjK,534.0,4.4240334354981314e-05,Unknown,#1e90ff,
sbmA,sbmA,1221.0,0.003811909561045468,Unknown,#1e90ff,
zupT,zupT,774.0,-0.00029397728183539585,Unknown,#1e90ff,
dsrA,dsrA,1215.0,-0.0016956204583402725,Unknown,#1e90ff,
yafS,yafS,723.0,-0.0007301741727860643,Unknown,#1e90ff,
ybbL,fetA,675.0,-0.0002863090980099514,Unknown,#1e90ff,
ecfG,ecfG,618.0,0.0006068919913377613,Unknown,#1e90ff,
rcsC,rcsC,2850.0,0.0029758314648643137,Unknown,#1e90ff,
dpiB,citA,1659.0,-7.436901410073915e-06,Unknown,#1e90ff,
kdsB,kdsB,747.0,0.0023223844380117955,Unknown,#1e90ff,
yqjI,yqjI,624.0,0.0057765148021280775,Unknown,#1e90ff,
ypeA,ypeA,426.0,0.0012819565238896757,Unknown,#1e90ff,
ydgH,ydgH,945.0,0.00035494572191964837,Unknown,#1e90ff,
entS,entS,1251.0,0.00232286874204874,Unknown,#1e90ff,
ybaY,ybaY,573.0,0.0016012966574635358,Unknown,#1e90ff,
hofM,hofM,780.0,8.837626613967586e-05,Unknown,#1e90ff,
yegE,yegE,3318.0,-0.0014974220562726259,Unknown,#1e90ff,
lolC,lolC,1200.0,-0.0015465129585936664,Unknown,#1e90ff,
pgpB,pgpB,765.0,-0.0011000399780459703,Unknown,#1e90ff,
b3505,insH11,1017.0,-0.003233754704706371,Unknown,#1e90ff,
yfeN,yfeN,765.0,0.002811779335606843,Unknown,#1e90ff,
pepT,pepT,1227.0,-0.0002378033449349459,Unknown,#1e90ff,
yfdC,yfdC,933.0,0.0007890478108311072,Unknown,#1e90ff,
htrL,yibB,858.0,-0.002890097766648978,Unknown,#1e90ff,
yqgA,yqgA,708.0,-0.00036144323006737984,Unknown,#1e90ff,
znuC,znuC,756.0,0.008664555381983519,Unknown,#1e90ff,
ecfD,yfhL,258.0,-0.002544123169500381,Unknown,#1e90ff,
rplT,rplT,357.0,-0.001407195245847106,Unknown,#1e90ff,
yghU,yghU,867.0,-0.0002701735618757084,Unknown,#1e90ff,
yfhH,yfhH,849.0,0.003204802756663412,Unknown,#1e90ff,
yqiJ,yqiJ,630.0,0.0011051101423799991,Unknown,#1e90ff,
rpmI,rpmI,198.0,-0.002743222957942635,Unknown,#1e90ff,
pldA,pldA,870.0,-0.0006535617244662718,Unknown,#1e90ff,
yrbG,yrbG,978.0,-0.01911997120827437,Unknown,#1e90ff,
dacB,dacB,1434.0,-0.00027994602918624884,Unknown,#1e90ff,
rrfG,rrfG,120.0,-0.0005421133060008287,Unknown,#1e90ff,
lacZ,lacZ,3075.0,0.003051976230926812,Unknown,#1e90ff,
yheS,yheS,1914.0,0.00047944480291334913,Unknown,#1e90ff,
ydiV,ydiV,714.0,-0.0007223334192531184,Unknown,#1e90ff,
ygfU,uacT,1449.0,-0.0021562236873432995,Unknown,#1e90ff,
ybjH,ybjH,285.0,-0.0037326728249900045,Unknown,#1e90ff,
recN,recN,1662.0,0.01348057234659791,Unknown,#1e90ff,
yeaE,yeaE,855.0,0.002939227477181703,Unknown,#1e90ff,
pitA,pitA,1500.0,-0.0015037461696192622,Unknown,#1e90ff,
ymcC,gfcB,645.0,-0.0011425014981068671,Unknown,#1e90ff,
ilvD,ilvD,1851.0,0.00047559704165905714,Unknown,#1e90ff,
manY,manY,801.0,0.003423001824412495,Unknown,#1e90ff,
yhfA,yhfA,405.0,-7.664320561161731e-05,Unknown,#1e90ff,
aes,aes,960.0,0.003091027506161481,Unknown,#1e90ff,
ygjG,patA,1380.0,0.005356393079273403,Unknown,#1e90ff,
mrp,mrp,1110.0,0.0004194831318454817,Unknown,#1e90ff,
msrB,msrB,414.0,0.0013141295744571837,Unknown,#1e90ff,
ycbC,elyC,780.0,0.000997226204490289,Unknown,#1e90ff,
argG,argG,1344.0,0.001306359391892329,Unknown,#1e90ff,
yejK,yejK,1008.0,-0.002991290215868503,Unknown,#1e90ff,
yacH,yacH,1854.0,0.003465005101170391,Unknown,#1e90ff,
upp,upp,627.0,0.002142589981667697,Unknown,#1e90ff,
asnA,asnA,993.0,-0.002060789584647864,Unknown,#1e90ff,
entF,entF,3882.0,-0.00033705290377838537,Unknown,#1e90ff,
dps,dps,504.0,0.002670927881263197,Unknown,#1e90ff,
murB,murB,1029.0,0.0009703735529910774,Unknown,#1e90ff,
poxB,poxB,1719.0,0.0032673362316563725,Unknown,#1e90ff,
acpP,acpP,237.0,0.0014229152887128293,Unknown,#1e90ff,
torS,torS,2745.0,-0.0031889339769259092,Unknown,#1e90ff,
uidA,uidA,1812.0,-0.00011205787639482878,Unknown,#1e90ff,
U66,U66,0.0,-0.0015691859880462287,Unknown,#1e90ff,
torR,torR,693.0,-0.0009820871672127397,Unknown,#1e90ff,
gatY,gatY,855.0,0.000254712883324828,Unknown,#1e90ff,
pabC,pabC,807.0,-0.0011327639874070886,Unknown,#1e90ff,
adhE,adhE,2676.0,0.002290949032176286,Unknown,#1e90ff,
yjbB,yjbB,1632.0,0.0007513061678037048,Unknown,#1e90ff,
galS,galS,1041.0,0.0005062114220345394,Unknown,#1e90ff,
molR_2,molR_2,822.0,-0.002485775658860803,Unknown,#1e90ff,
b2192,b2192,1017.0,-0.004700835263356565,Unknown,#1e90ff,
yjbE,yjbE,243.0,0.0021534593519754713,Unknown,#1e90ff,
yjcH,yjcH,315.0,0.0011401444661896677,Unknown,#1e90ff,
ubiE,ubiE,756.0,0.000632217320962809,Unknown,#1e90ff,
yfbV,yfbV,456.0,-0.0008533194108167662,Unknown,#1e90ff,
yjbF,yjbF,639.0,0.0011016755318269133,Unknown,#1e90ff,
yjcO,yjcO,690.0,-0.0002902083523804322,Unknown,#1e90ff,
hemN,hemN,1374.0,-0.0032126646977849306,Unknown,#1e90ff,
aegA,aegA,1980.0,-0.0012121065065730362,Unknown,#1e90ff,
psiE,psiE,408.0,-0.0010746102791745218,Unknown,#1e90ff,
mdtO,mdtO,2052.0,-0.0014243615872692314,Unknown,#1e90ff,
mog,mog,588.0,-0.001239663934102282,Unknown,#1e90ff,
ygiP,ygiP,933.0,0.00013913292023062243,Unknown,#1e90ff,
yjbJ,yjbJ,210.0,0.004519321769475937,Unknown,#1e90ff,
mdtN,mdtN,1032.0,-0.001118174190632999,Unknown,#1e90ff,
pspE,pspE,315.0,0.004687773729674518,Unknown,#1e90ff,
glpE,glpE,327.0,-0.0012155589496251195,Unknown,#1e90ff,
yjbI,yjbI,1326.0,0.0010225015797186642,Unknown,#1e90ff,
phnQ,phnQ,405.0,0.0024592483392916623,Unknown,#1e90ff,
fdoG,fdoG,3051.0,0.004660460972227156,Unknown,#1e90ff,
yjdB,eptA,1644.0,0.0013405500445514914,Unknown,#1e90ff,
sfmA,sfmA,543.0,0.0002300797536736354,Unknown,#1e90ff,
zraP,zraP,426.0,0.007362290839664638,Unknown,#1e90ff,
dusA,dusA,1038.0,0.0004595239178161137,Unknown,#1e90ff,
aniC,adiC,1338.0,-0.0028712202981114386,Unknown,#1e90ff,
bioB,bioB,1041.0,0.004385513872839511,Unknown,#1e90ff,
dcuS,dcuS,1632.0,0.003944196584634483,Unknown,#1e90ff,
yjbQ,yjbQ,417.0,-0.000976419262588024,Unknown,#1e90ff,
yjdF,yjdF,630.0,0.0004740969798876903,Unknown,#1e90ff,
gltX,gltX,1416.0,-0.0014532710670027882,Unknown,#1e90ff,
xylF,xylF,993.0,0.0002929535310249776,Unknown,#1e90ff,
yccM,yccM,1074.0,0.00012916705003590326,Unknown,#1e90ff,
rmuC,rmuC,1428.0,0.0013958851830102505,Unknown,#1e90ff,
ygjI,ygjI,1434.0,0.00014488200962659904,Unknown,#1e90ff,
corA,corA,951.0,0.0050263057276606566,Unknown,#1e90ff,
ybcV,ybcV,411.0,0.00422473210375756,Unknown,#1e90ff,
yaiA,yaiA,192.0,-0.0007613845448940992,Unknown,#1e90ff,
frlA,frlA,1338.0,0.002965331058949232,Unknown,#1e90ff,
cysZ,cysZ,762.0,-0.0012859184865374115,Unknown,#1e90ff,
ybhI,ybhI,1434.0,0.0012480627989862115,Unknown,#1e90ff,
aidB,aidB,1626.0,0.0012196973548270762,Unknown,#1e90ff,
yeeR,yeeR,1533.0,0.0020219043432734905,Unknown,#1e90ff,
codB,codB,1260.0,-0.0020955834537744523,Unknown,#1e90ff,
potF,potF,1113.0,0.0015018101176247,Unknown,#1e90ff,
ybfD,ybfD,762.0,0.0021737367054447533,Unknown,#1e90ff,
yeeV,cbtA,375.0,0.0005235450388863681,Unknown,#1e90ff,
mscL,mscL,411.0,-0.0003263772913487628,Unknown,#1e90ff,
oppA,oppA,1632.0,-0.009630603054538368,Unknown,#1e90ff,
ybgA,ybgA,510.0,-0.0003650792874395848,Unknown,#1e90ff,
yegP,yegP,333.0,0.001562110170489177,Unknown,#1e90ff,
gntT,gntT,1317.0,-0.0007435904548037797,Unknown,#1e90ff,
ydcS,ydcS,1146.0,0.0022354568052105604,Unknown,#1e90ff,
b0725,b0725,261.0,0.0006626429088646546,Unknown,#1e90ff,
yfaD,yfaD,900.0,-0.0003953559909132309,Unknown,#1e90ff,
yeaV,yeaV,1446.0,0.0006478568667080254,Unknown,#1e90ff,
ybgE,ybgE,294.0,0.0011394866299815475,Unknown,#1e90ff,
yfdG,yfdG,360.0,-0.0027283486421220003,Unknown,#1e90ff,
lctP,lctP,1653.0,-0.0003922171730664559,Unknown,#1e90ff,
yejA,yejA,1815.0,-0.00010385197987488935,Unknown,#1e90ff,
ybgC,ybgC,405.0,-0.0019211027305573226,Unknown,#1e90ff,
yfdQ,yfdQ,825.0,0.0015700905723497274,Unknown,#1e90ff,
rbsD,rbsD,420.0,-0.0003480574139393866,Unknown,#1e90ff,
sstT,sstT,1245.0,0.0008363948727492242,Unknown,#1e90ff,
ybhL,ybhL,705.0,-0.0010009031777735802,Unknown,#1e90ff,
yffS,yffS,810.0,-0.004252843875437975,Unknown,#1e90ff,
ybcY,ybcY,653.0,-0.005052468697540462,Unknown,#1e90ff,
rpsL,rpsL,375.0,0.0005329867143882438,Unknown,#1e90ff,
pldB,pldB,1023.0,0.000264797554409597,Unknown,#1e90ff,
slt,slt,1938.0,-0.0009911706834100187,Unknown,#1e90ff,
def,def,507.0,-0.001240660637849942,Unknown,#1e90ff,
rrnG,rrnG,1464.0,-0.0014659942081198096,Unknown,#1e90ff,
ybdH,ybdH,1089.0,0.006892573609948158,Unknown,#1e90ff,
yadG,yadG,927.0,0.000709557865629904,Unknown,#1e90ff,
slyX,slyX,219.0,0.004078728454187513,Unknown,#1e90ff,
serA,serA,1233.0,-0.0003616464437800459,Unknown,#1e90ff,
ybiH,ybiH,672.0,0.005963289882056415,Unknown,#1e90ff,
kdtA,kdtA,1275.0,0.003322975502815097,Unknown,#1e90ff,
rpsP,rpsP,249.0,-0.0005410419584950431,Unknown,#1e90ff,
ybjJ,ybjJ,1209.0,-7.46221276358483e-06,Unknown,#1e90ff,
gltJ,gltJ,741.0,0.0027690088539384307,Unknown,#1e90ff,
yifE,yifE,339.0,-0.0017995165521278976,Unknown,#1e90ff,
rpsO,rpsO,270.0,-0.0011836149077862502,Unknown,#1e90ff,
insA_7,insA_7,261.0,-0.0047052691411226975,Unknown,#1e90ff,
ybeZ,ybeZ,1041.0,-0.0025904450309462844,Unknown,#1e90ff,
iap,iap,1038.0,-0.0014477155567146835,Unknown,#1e90ff,
rrfD,rrfD,120.0,0.00015183234703727066,Unknown,#1e90ff,
citC,citC,1059.0,0.002914807163178921,Unknown,#1e90ff,
modF,modF,1473.0,0.0027181834657676518,Unknown,#1e90ff,
deoR,deoR,759.0,0.004190851831808686,Unknown,#1e90ff,
folB,folB,369.0,0.0019282579433638602,Unknown,#1e90ff,
ilvL,ilvL,99.0,0.00012341617431957275,Unknown,#1e90ff,
stpA,stpA,405.0,-0.0011039400054141876,Unknown,#1e90ff,
aroP,aroP,1374.0,-0.006333245108835399,Unknown,#1e90ff,
ysgA,ysgA,816.0,-0.003609472215175629,Unknown,#1e90ff,
ilvC,ilvC,1476.0,-0.0049101365916430955,Unknown,#1e90ff,
ydhZ,ydhZ,210.0,0.0021241708332672715,Unknown,#1e90ff,
glyQ,glyQ,912.0,0.00380040355026722,Unknown,#1e90ff,
aspA,aspA,1437.0,-0.00046032128389924767,Unknown,#1e90ff,
metE,metE,2262.0,0.0003755478179664351,Unknown,#1e90ff,
trmA,trmA,1101.0,0.0015894190419930964,Unknown,#1e90ff,
b0360,b0360,366.0,-0.0033130619581788773,Unknown,#1e90ff,
cpdB,cpdB,1944.0,3.000018459715648e-05,Unknown,#1e90ff,
metB,metB,1161.0,0.01589431004598737,Unknown,#1e90ff,
ycgF,ycgF,1209.0,-1.7707805936879596e-05,Unknown,#1e90ff,
gltA,gltA,1284.0,0.004317982387728989,Unknown,#1e90ff,
yjiH,yjiH,684.0,0.0006567086855648086,Unknown,#1e90ff,
argC,argC,1005.0,-0.004993645753711462,Unknown,#1e90ff,
yniC,yniC,669.0,-0.0014319252665154635,Unknown,#1e90ff,
pgi,pgi,1650.0,0.0036519915098324413,Unknown,#1e90ff,
