k,name,in_iM,gene_weight,regulator,function,category
6,Iron,False,-0.018363216649740933,,,
5,Lead,False,0.013256833646446468,,,
11,Chromium,False,0.008737029153853654,,,
12,Zinc - Intermediate,False,-0.0067397989557091,,,
7,Zinc - Steady,False,0.006424625203944743,,,
10,Copper,False,-0.005392389055341482,,,
3,Cadmium,False,-0.004485049908980727,,,
13,UC-6,False,0.003114210676867515,,,
1,UC-2,False,-0.0026739882607944307,,,
4,UC-4,False,-0.002040074726101011,,,
9,UC-5,False,0.0020237091857889466,,,
8,Zinc - Fast,False,-0.0014288890920579431,,,
0,UC-1,False,0.001405414822511375,,,
14,UC-7,False,0.001347178219584748,,,
2,UC-3,False,-0.00040603117464343085,,,
