,A,SigE
biofilm_time:28h:1,28.64017300681808,3.3929384905891484
biofilm_time:28h:2,28.32894063376011,2.729080207962618
biofilm_time:28h:3,31.911020482467226,2.6690568914945136
biofilm_time:28h:4,23.453738650336962,2.174814356973887
biofilm_time:32h:1,20.776894323037236,1.3003324516001311
biofilm_time:32h:2,33.75171324711736,2.8464761552826423
biofilm_time:32h:3,29.487373571830467,3.1032785307904147
biofilm_time:32h:4,29.25653293701759,2.591715497916914
codY:wt:1,0.3431174853485011,-0.5530487972203303
codY:wt:2,-0.34311748534850045,0.5530487972203302
codY:ctrl:1,-0.9161811433377164,-0.0401436112248561
codY:ctrl:2,-0.8795266460636405,0.38006783050025983
codY:codYR61K:1,0.8872507486644363,0.07351001937380985
codY:codYR61K:2,0.2302413635436653,-0.2473265836971943
codY:codYR61H:1,0.18269084555867024,-0.15945446242013772
codY:codYR61H:2,-0.20692248401601668,0.20716822825142867
codY:codYF71Y:1,-0.8076160311987937,0.15851987451169647
codY:codYF71Y:2,0.2896424738023361,-0.07970373110734141
decay:wt:1,0.784067956602585,-0.044198639660644745
decay:wt:2,-0.5524365739002188,0.3369279010499652
decay:wt:3,-0.2316313827022227,-0.29272926138932065
decay:delpnpA:1,11.791244429771867,0.5937102591060662
decay:delpnpA:2,11.017722879398454,0.481119158688124
decay:delpnpA:3,9.652158920038069,0.3418760210971287
ecm_tasA:deltasA:1,-0.9537138736493821,-1.2991505633259963
ecm_tasA:deltasA:2,-2.281733231235026,-0.9370949899588
ecm_tasA:deltasA:3,-2.4288330191140592,-0.6545852156924576
ecm_tasA:delcssRS:1,-2.4691020945131736,0.07352608529032256
ecm_tasA:delcssRS:2,-5.535482819256632,-0.3423559280047854
ecm_tasA:delcssRS:3,5.242530531348229,0.3460154461859526
ecm_tasA:wt:1,1.251787387440772,0.20385070462651636
ecm_tasA:wt:2,-1.2517873874408143,-0.20385070462651636
heatshock:wt_37C:1,-0.1897614537371192,-0.12084775521179825
heatshock:wt_37C:2,0.08720665484531567,-0.06015434762978611
heatshock:wt_37C:3,0.10255479889175352,0.18100210284158413
heatshock:wt_48C:1,-1.714932002189616,0.13249087094247736
heatshock:wt_48C:2,-2.2835535263896833,-0.5610970863072604
heatshock:wt_48C:3,-2.28382812083723,-0.4260228215568643
heatshock:wt_53C:1,7.947168823109058,1.2020986539282408
heatshock:wt_53C:2,8.188187455317964,0.2407560548740765
heatshock:wt_48_53C:1,3.633600624261304,0.22389760633505296
heatshock:wt_48_53C:2,2.201713638817796,-0.37742307279380893
heatshock:wt_48_53C:3,0.4727466771299334,0.14831126135783934
heatshock:delrelA_37C:1,1.1877965568959972,0.10307419989014044
heatshock:delrelA_37C:2,-0.21779784174622585,0.0849761414178386
heatshock:delrelA_48C:1,-2.3980604885600485,0.08254644875898988
heatshock:delrelA_48C:2,-3.595597245033129,1.0606059465502398
heatshock:delrelA_48C:3,-2.630680867886136,-0.9561530907115466
heatshock:ppGpp_null_37C:1,-1.81695159626222,-0.6825046974748489
heatshock:ppGpp_null_37C:2,-1.4532640640435108,-0.2472030850363691
heatshock:ppGpp_null_37C:3,0.7134535220727467,-0.4661369871530179
heatshock:ppGpp_null_48C:1,-1.5201896200628515,0.7124087222302545
heatshock:ppGpp_null_48C:2,-1.6477093630749369,0.5122800624160401
heatshock:ppGpp_null_48C:3,-1.458458718344015,-0.2404662933943742
ldar:yfiJKplus:1,14.116151220573402,0.9460084812784492
ldar:yfiJKplus:2,13.368988250237816,2.705288892177186
ldar:yfiJ_A152E:1,10.693919780253939,3.5819005116023184
ldar:yfiJ_A152E:2,12.43292114188236,2.3122458509926664
ldar:wt:1,-0.2053370682284882,0.09362245462526286
ldar:wt:2,0.7644260342417307,0.19265134150132115
ldar:wt:3,-0.5590889660130585,-0.2862737961265842
mk7:shake:1,-1.316289822538807,-0.3678792025115962
mk7:shake:2,-1.0707712203153688,-0.3628990366411076
mk7:shake:3,1.3474678721287694,0.36346713922521795
mk7:shake:4,1.0395931707253898,0.3673110999274853
mk7:static:1,-0.2984272976811434,0.8406222473920791
mk7:static:2,0.1105423369726558,0.991187972777274
mk7:static:3,-0.6963945182367846,0.7560029714940759
mk7:static:4,-0.1745152444212994,0.853059751069269
nusA:nusA_induced:1,-0.4341524126347773,0.3798636720691355
nusA:nusA_induced:2,1.3266843169546148,0.5892587847218687
nusA:nusA_induced:3,-2.3159960195844413,1.5178185101579915
nusA:nusA_induced:4,-1.4553274472936175,0.6534995289148509
nusA:nusA_induced:5,-0.34425020101884324,0.8656744816885011
nusA:nusA_induced:6,0.3797442201308791,0.10840253097239194
nusA:no_nusA:1,0.14033649999014966,-0.2878958411272228
nusA:no_nusA:2,-2.413329690631083,0.1630896982098453
nusA:no_nusA:3,0.5517881966116004,0.033422316920199265
nusA:no_nusA:4,0.6263747874183243,-0.1815149407875349
nusA:no_nusA:5,0.6629520535099889,0.09597693885976888
nusA:no_nusA:6,0.4318781531010625,0.1769218279249456
pamR:wt_exp:1,0.2856138330239091,-0.19296396945829186
pamR:wt_exp:2,-0.2856138330238968,0.19296396945829208
pamR:delydhC_exp:1,5.961056877751222,-0.943878172836334
pamR:delydhC_exp:2,2.7395860764053146,-0.21796299341593264
pamR:delydhC_exp:3,1.4668994830848725,-0.7317012606455371
pamR:wt_stat:1,-1.1367336105640795,0.13404885768693742
pamR:wt_stat:2,8.547457617326,0.842182057133761
pamR:wt_stat:3,3.836507681255208,0.10853016203454646
pamR:delydhC_stat:1,2.812434810216497,1.51451994699742
pamR:delydhC_stat:2,6.9658966459677645,0.15222528921405076
rho_strains:ncib3610:1,-0.13563973723446854,0.0285379777394974
rho_strains:ncib3610:2,0.13563973723447714,-0.0285379777394974
rho_strains:ncib3610_delrho:1,-1.9141113613060796,0.2538268344182113
rho_strains:ncib3610_delrho:2,0.7861301888682948,-0.06113559280213333
rnase_j1:delrnjA:1,2.7867139399242467,0.5572732094144055
rnase_j1:delrnjA:2,-3.5624119116984385,1.018480250890421
rnase_j1:delrnjA:3,-4.035220946108146,1.2354330611280295
rnase_j1:wt:1,0.2691497448539424,-0.08396011968581585
rnase_j1:wt:2,-0.053438167768803536,-0.013144602853149223
rnase_j1:wt:3,-0.2157115770851364,0.09710472253896517
sigI:delrsgI_37C:1,1.2282108082995122,-0.1439889762563742
sigI:delrsgI_37C:2,0.942482089032254,0.4788114621365032
sigI:delrsgI_37C:3,-0.2430855304414442,-0.1388056657662765
sigI:delrsgI_52C:1,-2.7079269222926117,1.2129135929197137
sigI:delrsgI_52C:2,-0.9055435603691674,1.5684248668330063
sigI:delrsgI_52C:3,0.16213001389675996,1.0886178581742154
sigI:delrsgI_sigI_37C:1,2.055000123642276,-0.1474246196524882
sigI:delrsgI_sigI_37C:2,-0.20792651549170432,0.10563942912266544
sigI:delrsgI_sigI_37C:3,1.2964314055586699,0.002408174834790611
sigI:delrsgI_sigI_52C:1,-1.017692425297241,0.7127664044378674
sigI:delrsgI_sigI_52C:2,0.5101952647245623,0.8580291466447109
sigI:delrsgI_sigI_52C:3,1.5533685388996392,1.9892365518590098
sigI:wt_37C:1,1.571485408079621,-0.2266417708095345
sigI:wt_37C:2,-0.03732442679815973,-0.19503554073395304
sigI:wt_37C:3,-1.5341609812815316,0.4216773115434875
sigI:wt_52C:1,-0.616008078314205,2.110758226881634
sigI:wt_52C:2,-1.2845188891295758,0.8754114450252455
sigI:wt_52C:3,-0.05373805291098454,1.6418728610667133
spbeta:spbeta_nopep_20m:1,-3.322999857958184,0.3412197662366474
spbeta:spbeta_pep_20m:1,-3.3923639694440664,0.4332412237001606
spbeta:spbeta_nopep_20m:2,-4.601509937475269,0.18168986238648002
spbeta:spbeta_pep_20m:2,-4.271090251491656,-0.008355669214525019
spbeta:phi3T_pep_10m:1,4.207331593601723,-0.06365736878805639
spbeta:phi3T_pep_20m:1,2.7019004714369963,-0.07458023019436699
spbeta:phi3T_nopep_10m:1,4.312080558106662,-0.1918525793480821
spbeta:phi3T_nopep_20m:1,2.7177139704595117,-0.0645453895851047
spbeta:phi3T_pep_10m:2,-2.8228983986716747,0.14007392802796034
spbeta:phi3T_pep_20m:2,-1.274616405518148,0.008223541619359898
spbeta:phi3T_nopep_10m:2,-2.933283118559538,-0.2465702367201994
spbeta:phi3T_nopep_20m:2,-1.7541152105889115,-0.8120656644996889
spbeta:phi3T_pep_10m:3,-1.3844331949300102,-0.07641655923990398
spbeta:phi3T_pep_20m:3,-1.0991282964162046,-0.377832242424341
spbeta:phi3T_nopep_10m:3,-0.7922498995048354,-0.18641331530502048
spbeta:phi3T_nopep_20m:3,-2.232484118201268,0.3683754985933201
spore_genes:wt_0h:1,-1.680346744130488,-0.36625707737341695
spore_genes:delyphF_0h:1,-3.5009431680079914,0.5419225011166666
spore_genes:delyphF_0h:2,2.2879062277178077,0.1578702230298763
spore_genes:delyphF_0h:3,-3.278227916793666,0.449887062846424
spore_genes:delygaB_0h:1,-3.378993961189309,2.6465191626025413
spore_genes:delygaB_0h:2,-2.6502941481044666,3.20967011448693
spore_genes:delygaB_0h:3,-2.8871423427616087,2.930103667983529
spore_genes:wt_3h:1,91.39962396728501,5.51767635835814
spore_genes:wt_3h:2,90.45069735527832,5.591438061738735
spore_genes:wt_3h:3,88.60953351807869,5.352268927239253
spore_genes:delyizD_3h:1,88.0826876336985,5.2176605548180355
spore_genes:wt_0h:2,-0.6314319317473226,0.3614632962804425
spore_genes:delyizD_3h:2,87.15689617820186,5.523591889764201
spore_genes:delyizD_3h:3,87.4289219638748,5.444949234041363
spore_genes:delykzB_3h:1,91.21407343664083,4.758454874139606
spore_genes:delykzB_3h:2,89.93872039392065,4.039492011930456
spore_genes:delykzB_3h:3,91.42711001568787,4.799694263529457
spore_genes:delyphF_3h:1,89.37398595966779,5.394283179674701
spore_genes:delyphF_3h:2,89.91367818146054,4.895821821100347
spore_genes:delyphF_3h:3,88.37102258613159,5.961194706816893
spore_genes:delygaB_3h:1,84.08619867650772,5.272937783276953
spore_genes:delygaB_3h:2,83.98075253513659,5.266105548175815
spore_genes:wt_0h:3,2.311778675877835,0.004793781092975014
spore_genes:delygaB_3h:3,84.41404364505406,5.2765167547357406
spore_genes:delyizD_0h:1,0.8774471226980167,0.6370134373994232
spore_genes:delyizD_0h:2,2.459420180697092,0.3485208988552708
spore_genes:delyizD_0h:3,5.224752816576227,-0.35980558864743084
spore_genes:delykzB_0h:1,-5.5872606992935445,-0.004930760911920906
spore_genes:delykzB_0h:2,0.7318532335432719,-0.04152791885729079
spore_genes:delykzB_0h:3,0.09276537927327157,0.28864630791770285
swarming:comIQ12L:1,-0.7340513482784852,-0.7344658946514446
swarming:comIQ12L:2,0.6098716026444498,0.15141520097330366
swarming:comIQ12L:3,0.12417974563395312,0.5830506936781408
swarming:comIQ12L_delefp:1,1.1001149288786154,0.6774816998495592
swarming:comIQ12L_delefp:2,1.8936351378037533,0.9347584052149621
swarming:comIQ12L_delefp:3,3.772346336336237,1.1359156462942983
swarming:comIQ12L_delefp_fliYS164A:1,2.519425890087312,0.9128626642704
swarming:comIQ12L_delefp_fliYS164A:2,1.188360040638439,1.1873622529041834
swarming:comIQ12L_delefp_fliYS164A:3,1.6760153385485181,0.18332880605850652
swarming:comIQ12L_delefp_nusGN21S:1,2.649152515291284,1.0015928702852674
swarming:comIQ12L_delefp_nusGN21S:2,3.2263441977607776,1.031480235070997
swarming:comIQ12L_delefp_nusGN21S:3,3.2368930321386107,0.8776541074043569
synant49:ctrl:1,3.8352425700699184,0.2742732735724673
synant49:ctrl:2,-2.5795685504583794,-0.1917154980533602
synant49:ctrl:3,-1.2556740196114742,-0.0825577755191067
synant49:synant49:1,-2.056366574619876,-0.1404169544873719
synant49:synant49:2,-1.3646179777118843,-0.5131473237665993
synant49:synant49:3,-1.1753526667512135,-0.017083506388621217
tasA:wt_72h:1,57.59198149174966,3.5226168542839913
tasA:wt_72h:2,50.82443716224888,2.8956120465931647
tasA:deltasA_72h:1,38.60875609676869,2.682168999838168
tasA:deltasA_72h:2,44.02406182459959,2.8799572795177855
tasA:wt_24h:1,-4.4608246643659015,-0.21037646271665175
tasA:wt_24h:2,4.4608246643659895,0.21037646271665175
tasA:wt_48h:1,40.163773197221644,1.240416677005845
tasA:wt_48h:2,41.24922445454507,1.375058529913502
tasA:deltasA_24h:1,-4.102042992333225,0.15789648089685215
tasA:deltasA_24h:2,-0.029523722085016607,0.19315491761569306
tasA:deltasA_48h:1,21.336263943822527,1.8482587620298412
tasA:deltasA_48h:2,20.181516687120364,1.7640400325467835
yacP:wt:1,-0.033637545810139155,-0.04080815656989545
yacP:delyacP:1,-0.2269667033071966,0.28972050980231523
yacP:yacP_induced:1,2.6224772871257223,0.21415312068327674
yacP:yacP_no_induce:1,1.3393986166707688,0.10769074073370133
yacP:wt:2,0.18124271396475056,-0.056600163258802676
yacP:delyacP:2,-0.6059509481219837,-0.4098152151375533
yacP:yacP_induced:2,3.1506698616421938,0.14627364125452091
yacP:yacP_no_induce:2,2.6471692315047464,-0.12931773097363075
yacP:wt:3,-0.14760516815463062,0.09740831982869837
yacP:delyacP:3,-0.2737305815507575,-0.05210164942050777
yacP:yacP_induced:3,3.1458943097257013,0.21833249548199166
yacP:yacP_no_induce:3,1.4019248714844006,-0.09674744249727983
yonO:wt:1,0.05342680533678672,0.07699136081596047
yonO:wt:2,0.23540781712990164,-0.1341683847082331
yonO:wt:3,-0.2888346224665572,0.05717702389227219
yonO:wt_mmc:1,9.881529184897776,-0.9738707695707324
yonO:wt_mmc:2,11.944138731777803,-1.1430075922043117
yonO:wt_mmc:3,10.622532182625534,-1.086480785219596
yonO:delyonO:1,-1.2580395972899188,0.2674419287430674
yonO:delyonO:2,0.9252119958575928,-0.2403915786436741
yonO:delyonO:3,1.6316583451453437,-0.3122430983184732
yonO:delyonO_mmc:1,8.153432445669338,-0.6148608017442363
yonO:delyonO_mmc:2,10.214941600862428,-1.3067430571569658
yonO:delyonO_mmc:3,8.414767401827987,-0.7567279123059975
yydF:ctrl:1,0.4802929068718093,-0.1035826343157531
yydF:ctrl:2,0.6295421099915736,0.4510027641889103
yydF:ctrl:3,-1.1098350168633977,-0.3474201298731576
yydF:yydF:1,1.5910420456193566,0.3242991432388393
yydF:yydF:2,0.41409568017147147,0.041101984945803416
yydF:yydF:3,0.31740329497914765,0.29965325309661184
