,SACI_RS07445
SRX5495523,0.3802468703801374
SRX5495524,0.002741619282850216
SRX5495525,-0.11990144921843092
SRX5495526,-0.2984033023576904
SRX6762909,0.2247679182990616
SRX6762910,-0.2247679182990616
SRX6762911,-0.036000354061221713
SRX6762912,-0.19069426887802265
SRX3467357,-0.1953111433612138
SRX3467358,0.1953111433612138
SRX3467359,-0.3286035222475361
SRX3467360,0.7201102674377236
SRX3565164,0.0801796230791183
SRX3565165,-0.7625150931947022
SRX3565166,0.012904587402261749
SRX3565167,-0.5811374411312231
SRX3565168,-0.8351211017422742
SRX3565169,-0.4987709901214217
SRX3565170,-0.12355929752368322
SRX3565171,-0.7705790949448126
SRX3565172,-1.0544761372758344
SRX3565173,0.03830399539392016
SRX3565174,-0.17967444472888786
SRX3565176,0.5268816572807413
SRX3565177,-0.6944532769146727
SRX3565178,-0.3145743851641205
SRX3565179,-0.19919113214747866
SRX3565180,-0.2921471406143734
SRX3565181,-0.7560116169920015
SRX3565182,-0.276754570593412
SRX3565183,0.021710449819999592
SRX3565184,-0.263622546917583
SRX3565185,-0.4350796449425491
SRX3565186,-0.6945401330438346
SRX3565187,-0.713900436445833
SRX3565188,-0.02498427254893265
SRX3565191,-0.6331468618716709
SRX3565192,-0.037621933197772066
SRX3565193,-0.3860648893307461
SRX3565194,-0.21886095425656205
SRX3565195,0.4226264917801039
SRX3565197,-0.03725926336659402
SRX3565198,-0.596655656490058
SRX3565199,-0.061605207812332814
SRX3565200,0.20482544223363156
SRX3565201,-0.2692671734071794
SRX3565202,0.4835322161552229
SRX3565203,0.14652423538028092
SRX3565204,0.0707347199780779
SRX3565205,0.049826458213840574
SRX3565206,0.21196751753525425
SRX3565208,-0.27850731360158765
SRX3565209,-0.4381870538290951
SRX3565210,-0.011126127923841269
SRX3565211,0.09467624406865838
SRX4001511,-0.4579696764613486
SRX4001513,0.4579696764613486
SRX4001514,-1.0918108641001414
SRX4001515,-1.4407646639361973
SRX4001516,-1.0850629181333673
SRX4001517,-1.7737440934392046
SRX4001518,-1.4463747525387136
SRX4001519,-1.703926846548672
SRX4001520,-2.0259140287872084
SRX4001521,-1.9888897423333605
SRX4001522,-2.1178233623542555
SRX4001523,-2.087621168689989
SRX4001524,-1.7914418167097672
SRX4001525,-2.1116858796031592
SRX4001526,-2.8717038929141143
SRX4001528,-2.5996354693745323
SRX3823521,0.10972973412945207
SRX3823522,-0.2282992459071318
SRX3823523,0.11856951177768238
SRX3823524,0.03239384393631184
SRX3823525,0.16765524177784652
SRX3823526,-0.2450996232490992
SRX3823527,-0.12263256754986428
SRX3823528,0.16482438313562664
SRX3823529,-0.3058462503427313
SRX3823530,-0.04568639901428728
SRX3823531,0.1342154219448881
SRX3823532,0.19781225748245745
SRX3823533,0.3595432705119688
SRX3823534,0.07546655018364046
SRX3823536,0.1092504184841312
SRX3823537,0.5071597800565719
SRX3823538,0.5481814009137826
SRX3823539,0.5632786747437102
SRX5653264,0.5311352588227178
SRX5653265,0.4723198361529377
SRX5653266,0.8206467682102438
SRX5653267,-0.06996570484945508
SRX5653268,0.11664515037966615
SRX5653269,-0.0466794455302102
