,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
18,Stress Time Course__C30,-10.091951473750001,0.1332772833713456,2.0,55.0,-10.1861927446,56.0,-9.9977102029,,,,,,,,,,,,
19,Stress Time Course__C90,-12.28775773385,0.21991111906615424,2.0,57.0,-12.1322570903,58.0,-12.4432583774,,,,,,,,,,,,
20,Biofilm__BI,-13.3022470847,0.3588409999041696,2.0,59.0,-13.5559859891,60.0,-13.0485081803,,,,,,,,,,,,
21,Biofilm__BC,-11.986174683225,1.601195253920054,4.0,61.0,-13.7901692753,62.0,-11.1037400851,63.0,-10.2538297048,64.0,-12.7969596677,,,,,,,,
22,Biofilm__Sw,-12.96078858445,0.4478100275302866,2.0,65.0,-12.6441390773,66.0,-13.2774380916,,,,,,,,,,,,
23,Life Cycle__BT,-7.8704243257,0.4777170619593914,2.0,67.0,-8.2082212997,68.0,-7.5326273517,,,,,,,,,,,,
24,Life Cycle__B36,-5.760772230200001,0.6558002210385563,2.0,69.0,-6.2244930136,70.0,-5.2970514468,,,,,,,,,,,,
25,Life Cycle__B60,-6.7789008334,0.006504348738223299,2.0,71.0,-6.7835001025,72.0,-6.7743015643,,,,,,,,,,,,
26,M9__M9exp,0.0,0.5382162689377048,3.0,73.0,0.6192580286,74.0,-0.3550863862,75.0,-0.2641716424,,,,,,,,,,
27,M9__M9tran,-13.489452585166667,0.2880160661174017,3.0,76.0,-13.8072459683,77.0,-13.4154604198,78.0,-13.2456513674,,,,,,,,,,
28,M9__M9stat,-10.740299579833334,0.8888643082075938,3.0,79.0,-9.7235863272,80.0,-11.3703130179,81.0,-11.1269993944,,,,,,,,,,
29,Supplement__M+G,-1.1407920485,1.7422256505850042,3.0,82.0,-3.150010856,83.0,-0.0488324573,84.0,-0.2235328322,,,,,,,,,,
30,Supplement__Glu,-11.405490892833333,0.5143154787417537,3.0,85.0,-11.75204203,86.0,-11.6498840251,87.0,-10.8145466234,,,,,,,,,,
31,Supplement__Fru,-11.5757182405,1.609234069178866,3.0,88.0,-13.4103462441,89.0,-10.9138241982,90.0,-10.4029842792,,,,,,,,,,
32,Supplement__Mal,0.3609083748333333,0.34898569349949704,3.0,91.0,0.5999094143,92.0,0.5223880886,93.0,-0.039572378400000004,,,,,,,,,,
33,Supplement__G+S,-10.16561009945,0.002244764287702228,2.0,94.0,-10.1640228114,95.0,-10.1671973875,,,,,,,,,,,,
34,Supplement__Pyr,-10.1413375773,0.7276544690774264,3.0,96.0,-10.494201146,97.0,-10.6252818243,98.0,-9.3045297616,,,,,,,,,,
35,Supplement__Gly,-9.632803070266666,1.0379551618754346,3.0,99.0,-9.3119607513,100.0,-10.7932972635,101.0,-8.793151196,,,,,,,,,,
36,Supplement__Glucon,-10.420092634200001,0.8531211323703626,3.0,102.0,-10.4723243961,103.0,-11.2458978463,104.0,-9.5420556602,,,,,,,,,,
37,Stressors__aero,-12.030419172466665,1.0736907838218477,3.0,105.0,-12.1628853922,106.0,-10.8966414852,107.0,-13.03173064,,,,,,,,,,
38,Stressors__nit,-11.640982972366666,0.34608974259324127,3.0,108.0,-11.2530213507,109.0,-11.7519430327,110.0,-11.9179845337,,,,,,,,,,
39,Stressors__ferm,-10.345273229133333,0.3653967688931323,3.0,111.0,-10.1572021132,112.0,-10.766397063,113.0,-10.1122205112,,,,,,,,,,
40,Glc Growth/Exhaust__T-5.40H,-13.558363225,,1.0,114.0,-13.558363225,,,,,,,,,,,,,,
41,Glc Growth/Exhaust__T-4.40H,-13.1876517216,,1.0,115.0,-13.1876517216,,,,,,,,,,,,,,
42,Glc Growth/Exhaust__T-3.40H,-13.1842650592,,1.0,116.0,-13.1842650592,,,,,,,,,,,,,,
43,Glc Growth/Exhaust__T-2.40H,-13.3766430058,,1.0,117.0,-13.3766430058,,,,,,,,,,,,,,
44,Glc Growth/Exhaust__T-1.40H,-12.4313613424,,1.0,118.0,-12.4313613424,,,,,,,,,,,,,,
45,Glc Growth/Exhaust__T-1.10H,-11.6147847396,,1.0,119.0,-11.6147847396,,,,,,,,,,,,,,
46,Glc Growth/Exhaust__T-0.40H,-12.08370359,,1.0,120.0,-12.08370359,,,,,,,,,,,,,,
47,Glc Growth/Exhaust__T0.0H,-14.1859055199,,1.0,121.0,-14.1859055199,,,,,,,,,,,,,,
48,Glc Growth/Exhaust__T0.30H,-12.5182666159,,1.0,122.0,-12.5182666159,,,,,,,,,,,,,,
49,Glc Growth/Exhaust__T1.0H,-11.6716683982,,1.0,123.0,-11.6716683982,,,,,,,,,,,,,,
50,Glc Growth/Exhaust__T1.30H,-10.3445518527,,1.0,124.0,-10.3445518527,,,,,,,,,,,,,,
51,Glc Growth/Exhaust__T2.0H,-9.6822452317,,1.0,125.0,-9.6822452317,,,,,,,,,,,,,,
52,Glc Growth/Exhaust__T2.30H,-10.864700429300001,,1.0,126.0,-10.864700429300001,,,,,,,,,,,,,,
53,Glc Growth/Exhaust__T3.0H,-10.9139869654,,1.0,127.0,-10.9139869654,,,,,,,,,,,,,,
54,Glc Growth/Exhaust__T3.30H,-10.4959053899,,1.0,128.0,-10.4959053899,,,,,,,,,,,,,,
55,Glc Growth/Exhaust__T4.0H,-10.4213796805,,1.0,129.0,-10.4213796805,,,,,,,,,,,,,,
56,Glc Growth/Exhaust__T5.0H,-8.3721006223,,1.0,130.0,-8.3721006223,,,,,,,,,,,,,,
57,Stressors__HPh,-11.346303611800002,0.5946954563523366,3.0,131.0,-10.6711100573,132.0,-11.5755125033,133.0,-11.7922882748,,,,,,,,,,
58,Stressors__LPh,-10.516528657833334,0.19020800846555225,3.0,134.0,-10.2993658062,135.0,-10.6535584296,136.0,-10.5966617377,,,,,,,,,,
59,Stressors__LPhT,-6.8278116376,0.4746720866448524,3.0,137.0,-7.3479635638,138.0,-6.7173854994,139.0,-6.4180858496,,,,,,,,,,
60,Stressors__SMMPr,-14.290048433266668,0.16656895271023778,3.0,140.0,-14.1774108779,141.0,-14.2113494275,142.0,-14.4813849944,,,,,,,,,,
61,Stressors__HiTm,-11.126371268233333,0.45632103664217094,3.0,143.0,-10.9789836323,144.0,-10.7619594459,145.0,-11.6381707265,,,,,,,,,,
62,Stressors__LoTm,-12.150763247666667,0.3106972195340002,3.0,146.0,-11.913260874,147.0,-12.5023818412,148.0,-12.0366470278,,,,,,,,,,
63,Stressors__HiOs,-14.7758817326,0.32937961826663253,3.0,149.0,-15.1023278667,150.0,-14.4436449854,151.0,-14.7816723457,,,,,,,,,,
64,Stressors__BMM,-13.396383605833334,0.287282967421915,3.0,152.0,-13.4416676368,153.0,-13.6583351967,154.0,-13.089147984,,,,,,,,,,
65,Stressors__Heat,-8.112149163633333,0.27391936337191003,3.0,155.0,-7.8168407077,156.0,-8.1616886398,157.0,-8.3579181434,,,,,,,,,,
66,Stressors__Cold,-15.4807408899,0.6742840528007418,3.0,158.0,-16.2592394967,159.0,-15.0808181021,160.0,-15.1021650709,,,,,,,,,,
67,Stressors__Etha,-13.0293176244,0.6458793390458337,3.0,161.0,-13.5368704069,162.0,-12.3023047697,163.0,-13.2487776966,,,,,,,,,,
68,Stress Time Course__SMM,-14.411639236866668,0.14859123200534627,3.0,164.0,-14.5614022489,165.0,-14.4092672778,166.0,-14.2642481839,,,,,,,,,,
69,Stress Time Course__Salt,-15.085741277766665,0.04394978597446243,3.0,167.0,-15.135372092,168.0,-15.0701003132,169.0,-15.0517514281,,,,,,,,,,
70,Stress Time Course__Mt0,-8.4045842589,0.2969827593049175,2.0,170.0,-8.6145827819,171.0,-8.1945857359,,,,,,,,,,,,
71,Stress Time Course__M0t45,-11.720977111166667,2.6752407181082716,3.0,172.0,-12.9993396854,173.0,-8.646379074,174.0,-13.5172125741,,,,,,,,,,
72,Stress Time Course__M0t90,-13.060805091799999,1.0177681568081824,3.0,175.0,-11.9022366474,176.0,-13.8107978104,177.0,-13.4693808176,,,,,,,,,,
73,Stress Time Course__M40t45,-12.5412559471,1.5165166470571088,3.0,178.0,-13.3416949671,179.0,-10.7922237102,180.0,-13.489849164,,,,,,,,,,
74,Stress Time Course__M40t90,-13.629234687866665,0.29523388215010626,3.0,181.0,-13.3360439904,182.0,-13.9264701918,183.0,-13.6251898814,,,,,,,,,,
75,Stress Time Course__dia0,-9.1115363397,0.444488278405901,3.0,184.0,-8.6066828382,185.0,-9.2838878998,186.0,-9.4440382811,,,,,,,,,,
76,Stress Time Course__dia5,-9.953655723466666,0.8675330414289137,3.0,187.0,-9.175845114,188.0,-9.7958695523,189.0,-10.8892525041,,,,,,,,,,
77,Stress Time Course__dia15,-9.436555633666666,0.22308316205862344,3.0,190.0,-9.1979108887,191.0,-9.4718981784,192.0,-9.6398578339,,,,,,,,,,
78,Stressors__Diami,-9.591793457266666,0.16227031774300496,3.0,193.0,-9.6901777397,194.0,-9.4044997022,195.0,-9.6807029299,,,,,,,,,,
79,Stressors__Paraq,-9.961672682200001,0.19368709627981934,3.0,196.0,-10.0605280969,197.0,-9.7385055248,198.0,-10.0859844249,,,,,,,,,,
80,Stressors__H2O2,-10.6568091034,0.1580768747319687,3.0,199.0,-10.818025843000001,200.0,-10.6503301507,201.0,-10.5020713165,,,,,,,,,,
81,Stressors__Oxctl,-9.832187734666666,0.1496007278294743,3.0,202.0,-9.9849061278,203.0,-9.6859128956,204.0,-9.8257441806,,,,,,,,,,
82,Carbon Transition__GM-0.1,-12.175616950666667,0.7135027936023076,3.0,205.0,-11.5545563464,215.0,-12.954974546,225.0,-12.0173199596,,,,,,,,,,
83,Carbon Transition__GM-0.2,-12.198487722366666,1.336859176370625,3.0,206.0,-11.0210732443,216.0,-13.6517548596,226.0,-11.9226350632,,,,,,,,,,
84,Carbon Transition__GM+5,0.27387750553333334,0.4002945461940413,3.0,207.0,0.1842824468,217.0,-0.0740274833,227.0,0.7113775531000001,,,,,,,,,,
85,Carbon Transition__GM+15,3.8486087964,0.36991921541415335,3.0,208.0,3.9524250403,219.0,4.155527745,229.0,3.4378736039,,,,,,,,,,
86,Carbon Transition__GM+25,4.756507722366666,1.1788535708218464,3.0,209.0,5.6318030362,220.0,5.2216830418,230.0,3.4160370891,,,,,,,,,,
87,Carbon Transition__GM+45,4.309178949600001,1.5665388079599638,3.0,210.0,5.5058522534000005,221.0,4.8855863506,231.0,2.5360982448,,,,,,,,,,
88,Carbon Transition__GM+60,4.228492272633333,1.7081455262334557,3.0,211.0,5.8911201836,222.0,4.3161519082,232.0,2.4782047261,,,,,,,,,,
89,Carbon Transition__GM+90,3.4160998292666664,1.639633388989756,3.0,212.0,4.6267017209,223.0,4.0714455212,233.0,1.5501522457,,,,,,,,,,
90,Carbon Transition__GM+120,1.61874036745,0.06239519507360001,2.0,213.0,1.5746203019,234.0,1.662860433,,,,,,,,,,,,
91,Carbon Transition__GM+150,-0.9393178782666668,1.7190314312589845,3.0,214.0,0.0036602178,224.0,-2.923474535,235.0,0.1018606824,,,,,,,,,,
92,Carbon Transition__GM+10,2.7628764582,0.79861253975306,2.0,218.0,3.3275808006,228.0,2.1981721158,,,,,,,,,,,,
93,Carbon Transition__MG-0.1,4.359741044300001,0.5726332467878191,3.0,236.0,4.6906014572,244.0,3.6985211892,254.0,4.6901004865,,,,,,,,,,
94,Carbon Transition__MG+5,2.2775514222333335,1.3600277136433194,3.0,237.0,1.3192100778,246.0,3.8341550541,256.0,1.6792891347999999,,,,,,,,,,
95,Carbon Transition__MG+10,1.9839523709666667,1.880933577446547,3.0,238.0,2.6256048400000003,247.0,3.4601021253,257.0,-0.1338498524,,,,,,,,,,
96,Carbon Transition__MG+15,1.9285840390333335,0.2323897149930365,3.0,239.0,1.8925406007,248.0,1.7163219495000002,258.0,2.1768895669,,,,,,,,,,
97,Carbon Transition__MG+25,1.6773803305666668,0.14965843982985427,3.0,240.0,1.6540630906,249.0,1.5407491048000002,259.0,1.8373287963,,,,,,,,,,
98,Carbon Transition__MG+45,0.47205482046666675,0.8788052914693122,3.0,241.0,-0.5154362411,250.0,0.7634521543,260.0,1.1681485482,,,,,,,,,,
99,Carbon Transition__MG+120,-12.317221286266667,0.5768830081728117,3.0,242.0,-11.6893259171,253.0,-12.8237944083,263.0,-12.4385435334,,,,,,,,,,
100,Carbon Transition__MG+150,-11.1724535121,0.7370142927005982,2.0,243.0,-11.6936013163,264.0,-10.6513057079,,,,,,,,,,,,
101,Carbon Transition__MG-0.2,3.86237097535,0.7020298862316214,2.0,245.0,4.3587810685,255.0,3.3659608822,,,,,,,,,,,,
102,Carbon Transition__MG+60,-0.40236407025,1.3604018653813763,2.0,251.0,0.5595853139,261.0,-1.3643134544,,,,,,,,,,,,
103,Carbon Transition__MG+90,-3.8197202967,1.1959518331601153,2.0,252.0,-2.9740546455,262.0,-4.6653859479,,,,,,,,,,,,
