,PSPTOA0035
SRX1828913,0.41424908860000004
SRX1828914,-7.4654140509
SRX1828915,0.2662453301
SRX1828916,-7.493606758
SRX1828917,-0.6804944187
SRX1828918,-7.8143140984
SRX3983989,0.571018188
SRX3983990,-0.3899270244
SRX3983993,-1.3977596080999999
SRX3983994,-1.542106811
SRX3983995,0.47285943340000003
SRX3983996,-2.1778785277
SRX3983997,-1.0986273333
SRX3983998,0.3822785461
SRX3983999,0.4108617103
SRX3984000,0.8145752292
SRX3984001,-0.9808361744
SRX3984002,-0.9381992661
SRX3984003,-0.7338867566
SRX3984004,0.39805413230000003
SRX3984005,0.6979650826
SRX3984006,-0.571540785
SRX3984007,-1.8543085889
SRX3984008,0.41474801450000004
SRX3984009,-0.4581373775
SRX3984010,0.2730521296
SRX3984011,0.294774293
SRX3984012,-0.5402037572
SRX3984013,-0.2043986273
SRX3984014,0.1775698989
SRX3984015,-0.9540401768000001
SRX3984016,-0.2820271079
SRX3984017,0.065503874
SRX3984019,-0.5728851562
SRX3984020,-0.0318945711
SRX3984021,-0.5794756329
SRX3984022,-0.2896309556
SRX3984023,0.1255749235
SRX3984024,0.44781835810000004
SRX3984025,0.3176717712
SRX3984026,0.7794769608000001
SRX3984027,0.7020394217
SRX3984028,0.2166098454
SRX3984029,0.3701400441
SRX3984031,-0.9175524091
SRX3984032,-0.6208932261
SRX3984034,-0.0426261082
SRX3984035,-2.6792213066
SRX3984036,-0.7929434757
SRX3984037,-1.6912970242
SRX3984038,-0.5220641951
SRX3984039,-0.888110405
SRX3984040,0.7274521254
SRX3984041,-0.5604420644
SRX3984042,-2.1624562973
SRX3984043,-2.6046182813
SRX3984045,-0.4088086791
SRX3984046,0.1427029946
SRX3984047,-0.6618909394
SRX3984048,-1.2803650064
SRX3984049,-1.7300563923999999
SRX3984050,-1.2936007665
SRX3984051,-0.6512482442
SRX3984052,-0.40205738080000003
SRX3984056,-1.2806653416
SRX3984057,-1.3101756444000001
SRX3984058,-0.9735201518000001
SRX3984059,0.09049415770000001
SRX3984061,-0.2949763837
SRX3984062,-0.2026091657
SRX3984063,-0.2427657711
SRX3984064,-0.48106847220000004
SRX3984065,0.2876400347
SRX3984066,-0.1199912031
SRX3984067,-0.9460697499
SRX3984068,-0.0055403579
SRX3984069,-1.6921829371000001
SRX3984070,-1.9776040756
SRX3984071,-1.6434117512
SRX3984073,0.30314881190000004
SRX3984074,0.40651989920000003
SRX3984077,-0.2317386746
SRX3984078,-0.4216797349
SRX3984079,-1.8742125986
SRX3984080,-0.2256518099
SRX3984082,-0.43836966460000004
SRX3984084,-0.8824056972000001
SRX6997963,-0.1848278733
SRX6997964,0.9007653072
SRX6997965,0.5362547479
SRX6997967,0.6353342998
SRX6997968,0.9822805720000001
SRX6997969,-0.1738407609
SRX6997971,-0.4505064265
SRX6997972,-0.5373923144
SRX6997973,0.0728169863
SRX3159100,-0.4947387647
SRX3159101,-0.1639955075
SRX3159102,0.269917155
SRX3159103,0.3888171172
SRX3159000,-0.1139125725
SRX3159001,0.3521359599
SRX3159002,-0.1139125725
SRX3159003,0.41606590460000004
SRX3159004,0.4907053065
SRX3159005,-0.1139125725
SRX3159006,-0.1139125725
SRX3159007,-0.1139125725
SRX3159008,0.5231665862
SRX3159009,-0.1139125725
SRX3159010,0.7983023343000001
SRX3159012,-0.1139125725
SRX3159013,-0.1139125725
SRX3159014,-0.1139125725
SRX3159015,-0.1139125725
SRX3159016,-0.1139125725
SRX3159017,-0.1139125725
SRX3159018,-0.1139125725
SRX3159019,-0.1139125725
SRX3159020,-0.1139125725
SRX3159021,-0.1139125725
SRX3159022,-0.1139125725
SRX3159023,-0.1139125725
SRX3159024,0.6210799139000001
SRX3159025,0.2510138518
SRX3159026,-0.1139125725
SRX3159027,-0.1139125725
SRX3159028,-0.1139125725
SRX3159029,-0.1139125725
SRX3159030,-0.1139125725
SRX3159034,-0.1139125725
SRX3159036,-0.1139125725
SRX3159037,-0.1139125725
SRX3159041,-0.1139125725
SRX3159042,-0.1139125725
SRX3159043,-0.1139125725
SRX3159045,-0.1139125725
SRX3159047,-0.1139125725
SRX3159048,-0.1139125725
SRX3159049,-0.1139125725
SRX3159050,-0.1139125725
SRX3159051,-0.1139125725
SRX3159052,-0.1139125725
SRX3159053,-0.1139125725
SRX3159054,-0.1139125725
SRX3159055,-0.1139125725
SRX3159056,-0.1139125725
SRX3159057,-0.1139125725
SRX3159058,-0.1139125725
SRX3159060,-0.1139125725
SRX3159061,-0.1139125725
SRX3159062,-0.1139125725
SRX3159063,-0.1139125725
SRX3159066,-0.1139125725
SRX3159069,-0.1139125725
SRX3159070,-0.1139125725
SRX3159071,-0.1139125725
SRX3159073,-0.1139125725
SRX3159074,0.6248008062
SRX3159075,-0.1139125725
SRX3159076,1.0005857077
SRX3159080,-0.1139125725
SRX3159082,0.3408233909
SRX3159083,-0.1139125725
SRX3159086,-0.1139125725
SRX3159087,-0.1139125725
SRX3159088,-0.1139125725
SRX3159089,-0.1139125725
SRX3159090,-0.1139125725
SRX3159091,-0.1139125725
SRX3159092,-0.1139125725
SRX3159093,-0.1139125725
SRX3159094,1.3020861998
SRX3159095,-0.1139125725
SRX3159096,-0.1139125725
SRX3159097,-0.1139125725
SRX3159098,-0.1139125725
SRX3159099,-0.1139125725
SRX3158988,0.5337866551
SRX3158989,-0.042086776
SRX3158990,-0.2033258785
SRX3158991,0.3654914059
SRX3158992,-0.2875779846
SRX3158996,-0.2462086705
SRX3644656,-0.0828708657
SRX3644657,-0.051598365
SRX3644658,0.13446923060000002
SRX3644659,-1.0623814405
SRX3644660,-0.5180106648
SRX3644661,-0.4561336266
SRX3644662,0.14836539940000001
SRX3644663,-1.7630202226
SRX3644664,0.8210243443
SRX3644665,-0.7459539188000001
SRX3644666,-2.2586856758
SRX3644667,0.055852671400000005
SRX3644668,0.2699708517
SRX3644669,-0.2792988443
