,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A
0,control__wt_glc,2.2249563302878528e-14,0.03915278505613383,2.0,0.0,0.0276851998155538,1.0,-0.0276851998155093,,,,,,,,
1,fur__wt_dpd,-2.950863900279483,0.18478861989738196,2.0,2.0,-2.820198614063941,3.0,-3.0815291864950254,,,,,,,,
2,fur__wt_fe,-0.18934712008274765,0.2508035758218596,2.0,4.0,-0.0120022108732763,5.0,-0.366692029292219,,,,,,,,
3,fur__delfur_dpd,-2.2202283196857913,0.028785012974790577,2.0,6.0,-2.2405823975568087,7.0,-2.1998742418147743,,,,,,,,
4,fur__delfur_fe2,0.4001384941350666,0.03147873808339694,2.0,8.0,0.3778796649731014,9.0,0.4223973232970318,,,,,,,,
5,acid__wt_ph5,-1.7392401595570717,0.12879497572838913,2.0,10.0,-1.8303119602773723,11.0,-1.6481683588367708,,,,,,,,
6,acid__delgadx_ph5,-1.2314675157141246,,1.0,12.0,-1.2314675157141246,,,,,,,,,,
7,acid__delgadw_ph5,-1.4678803142832906,0.22082055464826375,2.0,13.0,-1.6240240259004526,14.0,-1.3117366026661288,,,,,,,,
8,acid__delgade_ph5,-1.8148706521865776,0.32932062644589755,2.0,15.0,-1.5820058040420817,16.0,-2.0477355003310738,,,,,,,,
9,oxidative__wt_pq,-1.8825305984222602,0.3855463002687753,2.0,17.0,-2.155153001803696,18.0,-1.6099081950408245,,,,,,,,
10,oxidative__deloxyr_pq,-2.44388768425911,0.06176190202679915,2.0,19.0,-2.4002154245169813,20.0,-2.487559944001239,,,,,,,,
11,oxidative__delsoxr_pq,-1.486985309766149,0.3037122604367758,2.0,21.0,-1.27222831088181,22.0,-1.701742308650488,,,,,,,,
12,oxidative__delsoxs_pq,-2.1231191437120978,0.23740894995690623,2.0,23.0,-2.2909926221410037,24.0,-1.9552456652831915,,,,,,,,
13,nac_ntrc__wt_csn,-0.989903240937376,0.1451476625460447,2.0,25.0,-1.0925381373970608,26.0,-0.8872683444776911,,,,,,,,
14,nac_ntrc__wt_cytd,4.335293472561014,0.35999934981861553,2.0,27.0,4.080735491081524,28.0,4.589851454040506,,,,,,,,
15,nac_ntrc__wt_gln,5.75180093473092,0.0980600814441982,2.0,29.0,5.821139883283817,30.0,5.682461986178022,,,,,,,,
16,nac_ntrc__bw_delnac_csn,-4.209512780256422,0.8319178845830546,2.0,31.0,-3.621258002677377,32.0,-4.797767557835468,,,,,,,,
17,nac_ntrc__bw_delnac_cytd,3.002829633118375,0.296810050266694,2.0,33.0,2.7929532338504752,34.0,3.212706032386274,,,,,,,,
18,nac_ntrc__bw_delnac_gln,5.339925713129762,0.04556358192215086,2.0,35.0,5.372144030882064,36.0,5.30770739537746,,,,,,,,
19,nac_ntrc__bw_delnac_nh4,-1.0092546767081845,0.009644234030092404,2.0,37.0,-1.0160741799902129,38.0,-1.002435173426156,,,,,,,,
20,misc__wt_no_te,-0.47803479966654905,0.5427229710464002,2.0,39.0,-0.861797892799169,40.0,-0.0942717065339291,,,,,,,,
21,misc__bw_delcbl,-1.2310879730746098,0.04325920347557364,2.0,41.0,-1.2616768492009165,42.0,-1.200499096948303,,,,,,,,
22,misc__bw_delfabr,-1.2593688585429845,0.06443223346280622,2.0,43.0,-1.3049293277515297,44.0,-1.2138083893344396,,,,,,,,
23,misc__bw_delfadr,-1.4252067437456604,0.30721951870929387,2.0,45.0,-1.6424437487378694,46.0,-1.2079697387534511,,,,,,,,
24,misc__nitr_031,0.5212211952129799,,1.0,47.0,0.5212211952129799,,,,,,,,,,
25,omics__wt_glu,-0.5704639143405851,0.6753861415239992,2.0,48.0,-0.0928937937495479,49.0,-1.0480340349316222,,,,,,,,
26,omics__wt_gly,-1.4580707926032053,0.17092204425450797,2.0,50.0,-1.578930929149835,51.0,-1.3372106560565755,,,,,,,,
27,omics__wt_thr,-3.0141190327910685,0.6420129837013258,2.0,52.0,-3.468090767176084,53.0,-2.5601472984060525,,,,,,,,
28,omics__bw_ac,-0.3802103578374751,0.14379807165289316,2.0,54.0,-0.2785297662501653,55.0,-0.4818909494247849,,,,,,,,
29,omics__bw_fum,-2.50201763221649,0.15577825584068303,2.0,56.0,-2.39186577115013,57.0,-2.61216949328285,,,,,,,,
30,omics__bw_glc,-3.783420855453247,0.25477891516155,2.0,58.0,-3.603264956839163,59.0,-3.963576754067331,,,,,,,,
31,omics__bw_pyr,-1.9972935171599815,0.7948603450839711,2.0,60.0,-2.559344657265137,61.0,-1.4352423770548264,,,,,,,,
32,ompr__wt_nacl,-2.4053853073425184,0.344501481330193,2.0,62.0,-2.161785973765128,63.0,-2.6489846409199087,,,,,,,,
