,PSPTO_RS14450
SRX1828913,0.22037846260000002
SRX1828914,0.48419812570000004
SRX1828915,0.059866699
SRX1828916,0.0561377496
SRX1828917,-0.2802451616
SRX1828918,0.3477438044
SRX3983989,1.1378790367
SRX3983990,0.7088989636
SRX3983993,1.3471404668
SRX3983994,1.9162123091
SRX3983995,1.1784591848
SRX3983996,1.5189758161
SRX3983997,1.1382179663
SRX3983998,0.9838365199
SRX3983999,0.7066253166
SRX3984000,0.8251897812000001
SRX3984001,1.0493474482
SRX3984002,0.6062415484
SRX3984003,0.5646334928
SRX3984004,0.9195842251
SRX3984005,0.7604996742
SRX3984006,0.3120826772
SRX3984007,1.8228376005
SRX3984008,0.18437685410000001
SRX3984009,1.0822729949
SRX3984010,1.3704634314
SRX3984011,0.9737864519
SRX3984012,0.6902199034000001
SRX3984013,1.1831584149
SRX3984014,0.6226887640000001
SRX3984015,0.45642576700000004
SRX3984016,0.5816090802
SRX3984017,1.2962454485000001
SRX3984019,0.45250863280000003
SRX3984020,0.9339010907
SRX3984021,1.680751596
SRX3984022,1.7425411175
SRX3984023,0.2986150709
SRX3984024,0.6955675781
SRX3984025,1.7996233226
SRX3984026,1.2555846269
SRX3984027,0.9150793969000001
SRX3984028,1.0609515299
SRX3984029,1.1294842508
SRX3984031,0.8240888033
SRX3984032,1.1079636961000001
SRX3984034,0.1122531335
SRX3984035,1.6332165657000002
SRX3984036,1.6003469473
SRX3984037,1.5752489828
SRX3984038,1.4976777122
SRX3984039,1.6523595697
SRX3984040,0.8909040059000001
SRX3984041,1.4950201342
SRX3984042,1.8215789897999999
SRX3984043,2.0054909741
SRX3984045,1.1411001989
SRX3984046,-0.045941591000000004
SRX3984047,0.5273579254
SRX3984048,0.8032989769000001
SRX3984049,0.632033199
SRX3984050,0.4337439891
SRX3984051,0.6402420072
SRX3984052,0.8393695592
SRX3984056,1.1631334912
SRX3984057,1.5791436179
SRX3984058,0.8255907657
SRX3984059,0.817995754
SRX3984061,0.7475249884
SRX3984062,1.0541550177
SRX3984063,0.5831608564
SRX3984064,0.5529095234
SRX3984065,0.8823923494
SRX3984066,0.4870202067
SRX3984067,1.5082311199
SRX3984068,0.8536435612000001
SRX3984069,1.4640436945
SRX3984070,0.8779329179
SRX3984071,0.9640034698000001
SRX3984073,0.6912628718
SRX3984074,1.0108591009
SRX3984077,0.3520639002
SRX3984078,0.6712838368
SRX3984079,0.9674030683
SRX3984080,-0.3649266134
SRX3984082,0.7623027783
SRX3984084,0.8228865992000001
SRX6997963,0.8081552459
SRX6997964,0.0319984444
SRX6997965,0.48080131060000003
SRX6997967,0.3315439974
SRX6997968,0.6800965801000001
SRX6997969,0.2562529074
SRX6997971,-1.1396992433
SRX6997972,0.9629438855
SRX6997973,0.7438634621
SRX3159100,-0.0367358478
SRX3159101,-0.48004368820000004
SRX3159102,0.6099525422000001
SRX3159103,-0.0931730062
SRX3159000,0.2644698703
SRX3159001,-0.1816180768
SRX3159002,-0.040767123100000004
SRX3159003,-0.0161776551
SRX3159004,-0.0864067094
SRX3159005,-0.5859725938
SRX3159006,0.3221035092
SRX3159007,-0.36836520170000003
SRX3159008,0.45353324650000004
SRX3159009,-0.6753298472
SRX3159010,0.36261176440000004
SRX3159012,-1.6760334166000002
SRX3159013,0.9535328469000001
SRX3159014,-0.5980086702
SRX3159015,-0.9458747550000001
SRX3159016,-0.7275809117
SRX3159017,-0.022920916700000002
SRX3159018,1.3142077227
SRX3159019,-0.42984442710000004
SRX3159020,0.4583124825
SRX3159021,0.4426360512
SRX3159022,0.21922166980000002
SRX3159023,-0.0549377402
SRX3159024,0.035734274100000005
SRX3159025,-0.0469313172
SRX3159026,0.4805203119
SRX3159027,-0.6613212552000001
SRX3159028,0.5775995848000001
SRX3159029,-1.3154564552
SRX3159030,-0.7770859646
SRX3159034,-0.7434476474
SRX3159036,1.2069825953
SRX3159037,-0.8812857943
SRX3159041,-0.5118613183
SRX3159042,-0.5786722878
SRX3159043,-1.0278614492
SRX3159045,-0.1323173051
SRX3159047,-0.4897281103
SRX3159048,-1.1550320857
SRX3159049,-0.2735121567
SRX3159050,-1.2661943199999999
SRX3159051,0.0197461149
SRX3159052,-0.46680389510000003
SRX3159053,0.7475032847
SRX3159054,-0.5634821024000001
SRX3159055,-0.2742971943
SRX3159056,0.6295116227
SRX3159057,-0.7874079822000001
SRX3159058,0.0292938726
SRX3159060,-0.0425698269
SRX3159061,0.3929511983
SRX3159062,0.1278856876
SRX3159063,0.5316778301
SRX3159066,0.6238967611
SRX3159069,-2.1267649508
SRX3159070,-0.9964577765
SRX3159071,0.7176769699000001
SRX3159073,0.2359295475
SRX3159074,-0.8049875288
SRX3159075,-2.1267649508
SRX3159076,-0.2734410471
SRX3159080,-0.6236763499
SRX3159082,-0.10986854330000001
SRX3159083,-1.0214596305
SRX3159086,0.43527142690000004
SRX3159087,-0.8353399184
SRX3159088,-2.1267649508
SRX3159089,0.4304786178
SRX3159090,0.1461676636
SRX3159091,-2.1267649508
SRX3159092,0.8424520998
SRX3159093,-0.34189004700000003
SRX3159094,-0.08470272670000001
SRX3159095,0.5597809556000001
SRX3159096,-0.6309409304
SRX3159097,-2.1267649508
SRX3159098,-1.3906936886
SRX3159099,-1.4968906610000001
SRX3158988,-0.5049358241
SRX3158989,0.3323376128
SRX3158990,-0.0645863929
SRX3158991,0.499639649
SRX3158992,0.328216648
SRX3158996,0.1767191761
SRX3644656,0.26259937380000004
SRX3644657,-0.1470161142
SRX3644658,-0.1155832596
SRX3644659,-0.9388323286
SRX3644660,-1.3213775869
SRX3644661,-1.3573253024
SRX3644662,0.4161352063
SRX3644663,0.3652234391
SRX3644664,0.3866271087
SRX3644665,-0.7390604202000001
SRX3644666,-0.8378703331
SRX3644667,-1.1151889137
SRX3644668,-0.2395002827
SRX3644669,-0.20044226010000002
SRX3644670,-0.8975740608
SRX3644671,-0.5254404646
SRX3644672,-1.4337508955
SRX3644673,-1.8483015367000002
