,-0.15856358471717172,-0.13416918706837608,-0.10977478941958044,-0.0853803917707848,-0.06098599412198916,-0.036591596473193516,-0.012197198824397876,0.012197198824397765,0.036591596473193405,0.060985994121989046,0.08538039177078469,0.10977478941958033,0.13416918706837597,0.1585635847171716,0.18295798236596725,0.2073523800147629,0.23174677766355853,0.25614117531235414,0.28053557296114984,0.3049299706099454
thresh,-0.12197198824397823,0.12197198824397823,1,,,,,,,,,,,,,,,,,
unreg,1,0,0,3,8,109,2007,1965,105,8,2,0,0,0,0,0,1,1,1,0
unreg_genes,['ompN'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['yfiP'],['yfiF'],['trxC'],[]
