,Value,list
TF,GntR/PtxS,
reg_genes,11,['PA2322' 'gntR' 'PA2265' 'PA2264']
comp_genes,0,[]
both_genes,0,['PA2260' 'PA2321' 'PA2262' 'ptxS' 'PA2261' 'PA2266' 'PA2263']
reg_genes2,0,
comp_genes2,7,
both_genes2,0,
