,-0.0700844106009342,-0.05006029328638158,-0.03003617597182895,-0.010012058657276321,0.010012058657276307,0.030036175971828935,0.05006029328638156,0.0700844106009342,0.09010852791548682,0.11013264523003943,0.13015676254459208,0.15018087985914472,0.17020499717369733,0.19022911448824995,0.21025323180280261,0.23027734911735523,0.25030146643190787,0.27032558374646043,0.2903497010610131,0.31037381837556577
thresh,-0.08009646925821053,0.08009646925821053,3,,,,,,,,,,,,,,,,,
unreg,1,6,146,2774,2445,179,10,0,0,0,0,0,0,0,0,0,0,0,0,0
GntR,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
PtxS,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,1,0,2,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
GntR_genes,[],[],[],[],[],['gntR'],[],['PA2322'],['PA2321'],[],[],[],[],[],[],[],[],[],[],[]
PtxS_genes,[],[],[],[],[],[],[],['PA2265' 'PA2264'],['PA2266'],[],[],[],[],['ptxS' 'PA2262'],[],['PA2263'],[],['PA2260' 'PA2261'],[],[]
