,A,Fur
ssw__wt_xyl__1,0.636814588416299,0.022620156999998642
ssw__glc_ale1__1,-9.04281063494836,-0.3340131470000003
ssw__glc_ale2__1,-21.70328051717056,-0.30422876200000104
ssw__glc_ale3__1,-15.766302599422742,-0.0692634810000019
ssw__glyc_ale1__1,-17.012302541203738,-0.5008326610000005
ssw__glyc_ale2__1,-16.61079823911781,-0.24338409100000116
ssw__xyl_ale1__1,-4.180493206023829,-0.042690987000000284
ssw__xyl_ale2__1,0.5702122135661496,-0.17597428600000065
ssw__xyl_ale3__1,-0.1681748399152295,-0.4573886220000016
ssw__glc_ac_ac2__1,-19.24486178127301,-0.4626166230000006
ssw__glc_ac_glc1__1,5.39959597574403,-0.09846648200000097
ssw__glc_glyc_glc__1,-2.349177304813269,-0.35146302500000104
ssw__glc_glyc_glyc__1,1.2243572306026678,-0.3656542290000005
ssw__glc_xyl_glc__1,-6.867007234136146,-0.30815267100000204
ssw__glc_xyl_xyl__1,3.5706251440453567,-0.28301838800000034
ica__wt_glc__1,-1.5613505468480835,-0.3306742320000016
ica__wt_glc__2,-1.0069023824684031,-0.3322414250000012
ica__wt_glc__3,4.66921222343961,-0.13704924400000176
ica__wt_glc__4,2.729673798592531,0.07660196599999836
ica__arg_sbt__1,-3.909745564410189,-0.6773337140000013
ica__arg_sbt__2,-2.224763707218154,-0.27612399900000106
ica__cytd_rib__1,-9.452650562165562,0.2718296139999996
ica__cytd_rib__2,-10.962590340058874,0.2783930339999987
ica__gth__1,1.5377006170950591,0.22579956399999898
ica__gth__2,1.3111849175049988,0.5254030839999988
ica__leu_glcr__1,-2.318581298120771,0.2473581939999985
ica__leu_glcr__2,-1.7624758141952828,0.2426920339999992
ica__met_glc__1,-1.6117256640637685,-0.2841502610000006
ica__met_glc__2,-1.2959932469608244,-0.2961987560000008
ica__no3_anaero__1,4.027914962195417,-0.20281510300000072
ica__no3_anaero__2,4.739942927148518,-0.20778574200000044
ica__phe_acgam__1,-0.1993435581918128,-0.0775324150000003
ica__phe_acgam__2,0.1000454382749997,-0.07103735300000125
ica__thm_gal__1,-2.578116140857773,-0.038622112000000534
ica__thm_gal__2,-2.5864558347381705,-0.0965437900000019
ica__tyr_glcn__1,-3.0005337486614354,-0.1045644490000015
ica__tyr_glcn__2,-2.97622273026007,-0.05732390800000076
ica__ura_pyr__1,2.828868076985142,0.15254468399999865
ica__ura_pyr__2,2.454160763089998,0.2229070439999994
ica__wt_glc__5,-5.164112791818249,-0.14851485300000178
ica__wt_glc__6,-7.529078021739665,-0.0835567930000014
ica__bw_delpurR_cytd__1,-2.160201244910449,-0.3873801970000006
ica__bw_delpurR_cytd__2,-1.722329451656504,0.3184704139999983
ica__ade_glc__1,-1.7974826530959471,0.2515924039999984
ica__ade_glc__2,-1.566021274386414,-0.3122282020000018
ytf__wt_glc__1,3.614287158275913,-0.11867013500000036
ytf__wt_glc__2,1.585159332030569,-0.1210782900000016
ytf__delyafC__1,-11.60321635578454,-0.4094248800000013
ytf__delyafC__2,-8.60029610196184,-0.3174967990000006
ytf__delyeiE__1,-13.336439699573855,-0.1314328350000018
ytf__delyeiE__2,-15.422532642099425,-0.20114180800000087
ytf__delyiaJ__1,-16.04291301830017,-0.3271542600000004
ytf__delyiaJ__2,-13.79596212120633,-0.17777180500000078
ytf__delyieP__1,-2.6449053305932284,0.06414507799999923
ytf__delyieP__2,-1.058373596179994,-0.029952843000000232
ytf__wt_ph5__1,2.141012698414327,-0.025970420000001937
ytf__wt_ph5__2,1.5207260981766906,0.10481537499999938
ytf__wt_ph8__1,3.632923110507916,-0.058305663000000514
ytf__wt_ph8__2,4.013877797898915,-0.05677098400000169
ytf__delybaO__1,-15.702606502942404,-0.3997751760000003
ytf__delybaO__2,-9.813749054692398,-0.10475038000000048
ytf__delybaQ__1,-0.1130675726916531,0.017150948999999468
ytf__delybaQ__2,-0.215739115390105,0.02647256199999859
ytf__delybiH__1,4.023680553091365,-0.2131587270000015
ytf__delybiH__2,4.939614185451001,-0.1544316410000004
ytf__delydcI_ph5__1,1.469105035548725,-0.04089952800000063
ytf__delydcI_ph5__2,1.3248415235446658,0.1184700439999986
ytf__delydcI_ph8__1,4.872011108315355,0.05858912999999965
ytf__delydcI_ph8__2,3.980938622183603,0.01611578499999844
ytf__delyddM__1,-9.622887410946014,0.07278404099999848
ytf__delyddM__2,-6.66748013851037,0.20655213399999892
ytf__delyheO__1,-14.711282114577848,-0.4506232780000019
ytf__delyheO__2,-9.76818726028274,-0.24639368900000136
fps__bw_glc__1,0.1868837696044951,0.17435339399999886
fps__bw_glc__2,-0.0936524724560424,-0.02308595200000063
fps__fps_thrA_ale1__1,-1.6208505637878148,0.06200734299999944
fps__fps_thrA_ale1__2,-1.936801272975472,-0.03002282900000175
fps__fps_thrA_ale2__1,-2.2951506274331765,-0.0995452780000008
fps__fps_thrA_ale2__2,-1.6166740398282076,-0.1557737930000016
fps__fps_serB_ale1__1,-1.3647225088191388,0.08586028899999931
fps__fps_serB_ale1__2,-0.7972418996428327,0.13728517399999873
fps__fps_serB_ale4__1,0.5868849231257414,0.5084345939999988
fps__fps_serB_ale4__2,0.2076481073309753,0.5725869639999992
fps__fps_ptsI_ale1__1,-2.349355857209682,0.17870008399999904
fps__fps_ptsI_ale1__2,-2.138405978586827,0.1307615739999992
fps__fps_ptsI_ale3__1,-2.501557925532929,0.00041805399999894627
fps__fps_ptsI_ale3__2,-2.1963750394162456,-0.00036063200000135964
pal__lyx_ale2_f6__1,-1.2714704723074524,0.06253873999999904
pal__lyx_ale2__1,-1.1174280670869037,-0.03838113500000162
pal__lyx_ale2__2,-1.0167945493563164,-0.015371658000001174
pal__lyx_ale4__1,0.0782866541372738,-0.08324728000000192
pal__lyx_ale4__2,0.5524764720814954,-0.229196840000002
pal__5drib_ale10_f18__1,-3.130461865662061,-0.08356470700000074
pal__5drib_ale10_f18__2,-2.929474853356009,-0.02488686700000109
pal__5drib_ale10__1,-2.009776448274208,0.25859974399999963
pal__arab_ale14_f9__1,-1.3511157051241045,0.2474113139999989
pal__arab_ale14_f9__2,-1.1078906977368217,0.2338587039999993
pal__arab_ale14__1,-2.484571931255384,0.04384751699999967
pal__arab_ale14__2,-1.852290736751629,0.0018530729999994835
pal__arab_ale16__1,-0.5559656522526468,-0.14171461900000182
pal__arab_ale16__2,-1.9375080281221748,-0.2253245200000009
pal__tartr_ale26_f10__1,-0.6292200687037908,0.04959195299999841
pal__tartr_ale26_f10__2,-0.1845081187326145,0.07991116299999845
pal__tartr_ale26__1,-0.7123513950632028,-0.06977634000000066
pal__tartr_ale26__2,0.8477715720636543,-0.1154569710000004
pal__tartr_ale28_f10__1,-2.954279804883643,0.2345239539999984
pal__tartr_ale28_f10__2,-2.0218679275757525,0.2468413939999987
pal__tartr_ale28__1,-2.3209084226944325,0.18696500399999927
pal__tartr_ale28__2,-3.4447167045648097,0.3870080939999987
efeU__delmenFentC_citr__1,-3.050627889141333,-0.018641953000001262
efeU__delmenFentC_citr__2,-3.4904190025589186,-0.015026150000000628
efeU__delmenFentC__1,3.814923174819511,0.24310651399999905
efeU__delmenFentC__2,3.729649409714815,0.3571426039999981
efeU__menFentC_ale39__1,-11.20551312252423,-0.0828205250000007
efeU__menFentC_ale39__2,-11.685036249942913,-0.10374983700000052
efeU__menFentC_ale29__1,-2.299409283853228,2.274600604
efeU__menFentC_ale29__2,-2.727546437520071,2.295301693999999
efeU__menFentC_ale30__1,-10.638837456338427,1.0912831439999984
efeU__menFentC_ale30__2,-6.617337803036339,1.1775376039999994
efeU__menFentCubiC_ale36__1,5.070781616037691,-0.05668788900000087
efeU__menFentCubiC_ale36__2,4.439572865316485,-0.09964408500000133
efeU__menFentCubiC_ale37__1,4.2016885083661135,0.041715499999998684
efeU__menFentCubiC_ale37__2,4.10885355811444,-0.010025734000000952
efeU__menFentCubiC_ale38__1,-8.981176141363434,0.21933836399999865
efeU__menFentCubiC_ale38__2,-3.0813178082839947,0.12443500399999866
misc2__salc_glc__1,-4.920720106896095,-0.020682337000001997
misc2__salc_glc__2,-3.331147107593617,0.057284293999998674
misc2__dbcn_glc__1,5.64450647287991,-0.24272402800000134
misc2__dbcn_glc__2,0.7532168276503883,-0.08124758500000162
misc2__tyr_glc__1,4.1936374823194695,0.062323276999999073
misc2__tyr_glc__2,4.05650900060279,0.037503943999999116
misc2__arg_cytd__1,-1.1117078360647097,-0.22358577800000035
misc2__arg_cytd__2,-1.42069704768796,-0.2022521260000012
misc2__delyheO_pyr__1,-4.935756305948255,0.017324415999999232
misc2__delyheO_pyr__2,-6.367153776734548,0.17024843399999945
misc2__dellon_glc__1,4.89069055405491,-0.7450976670000014
misc2__dellon_glc__2,5.389860197394857,-1.4322114770000012
nquinone__delubiC__1,2.9968247242413684,-0.14495148600000185
nquinone__delubiC__2,2.8702004845125697,-0.015093440000001125
nquinone__ubiC_ale1__1,-0.8251479396431844,-0.136174362000002
nquinone__ubiC_ale1__2,-1.161551302168473,-0.015491682000000397
nquinone__ubiC_ale2__1,-1.7171500812971163,-0.05968262600000074
nquinone__ubiC_ale2__2,-1.2383376441435352,-0.08582724400000075
nquinone__ubiC_ale3__1,4.17507385438192,-0.13988984100000046
nquinone__ubiC_ale3__2,3.719893614280652,-0.14976956100000116
nquinone__ubiC_ale4__1,-1.4441826508276088,0.04909562799999812
nquinone__ubiC_ale4__2,-1.3496534444175772,-0.014408758000001853
nquinone__delpdhR__1,-2.939915559040833,-0.2576093960000012
nquinone__delpdhR__2,-2.17904344645894,-0.2324781680000019
quinone__glu_ale4__1,-7.641837805057561,-0.018799261000001618
quinone__glu_ale4__2,-9.615046858596507,-0.16800786000000126
quinone__delmenF__1,-1.9510906470005975,0.09755469099999914
quinone__delmenF__2,-2.6120799625631093,-0.09873353000000053
quinone__menF_ale5__1,1.1324837597011337,0.2006682439999992
quinone__menF_ale5__2,1.2068032391408732,0.19868789399999895
quinone__menF_ale6__1,0.4045078098748585,0.14727105399999907
quinone__menF_ale6__2,0.5480856492704261,0.19961309399999827
quinone__menF_ale7__1,-9.03508640517414,0.3146592239999997
quinone__menF_ale7__2,-8.09698765677852,0.21482785399999926
quinone__menF_ale8__1,-13.301354332393489,0.12081600399999814
quinone__menF_ale8__2,-0.886215224420678,0.3693812939999983
quinone__delmenFubiC__1,3.2456871590032588,-0.13553742700000093
quinone__delmenFubiC__2,2.658189964237035,-0.14460247700000115
quinone__menFubiC_ale1__1,-9.258009487381662,-0.41454796100000013
quinone__menFubiC_ale1__2,-10.475877641784676,-0.4222239380000019
quinone__menFubiC_ale2__1,-10.425068856564616,-0.4048786460000002
quinone__menFubiC_ale2__2,-8.728147670386738,-0.4823518850000017
quinone__menFubiC_ale3__1,-0.1747873776922101,-0.2358772930000015
quinone__menFubiC_ale3__2,-0.0986048570405493,-0.18887362300000102
quinone__menFubiC_ale4__1,0.1245751979533759,-0.06039287000000115
quinone__menFubiC_ale4__2,1.5374150571931842,0.059578160999999234
oxyR__wt_glc__1,-2.135735422285374,-0.3983962260000009
oxyR__wt_glc__2,-4.842421499698894,-0.4186049400000016
oxyR__wt_h2o2__1,-2.5679922410183487,-0.4021795170000004
oxyR__wt_h2o2__2,-7.807640344181338,-0.2028386890000018
oxyR__glu_ale4__1,-6.232956191326087,-0.04196264200000144
oxyR__glu_ale4__2,-8.039153176982154,-0.4953129990000011
oxyR__glu_ale4_h2o2__1,-5.11403223086825,-0.2418919940000013
oxyR__glu_ale4_h2o2__2,-3.715246626384496,-0.4572638210000015
oxyR__oxyR_ale17__1,-12.723320461297511,1.6546413639999995
oxyR__oxyR_ale17__2,-10.495094114064797,1.5135585539999994
oxyR__oxyR_ale17_h2o2__1,-10.844347960763828,1.5791859239999992
oxyR__oxyR_ale17_h2o2__2,-13.57559277965154,1.9148086839999987
oxyR__oxyR_ale18__1,-2.25469455244039,0.5838107339999983
oxyR__oxyR_ale18__2,-7.36183846813429,1.0031549439999985
oxyR__oxyR_ale18_h2o2__1,-9.35508338824942,0.988247563999998
oxyR__oxyR_ale18_h2o2__2,-12.404727274111492,0.8505376139999985
oxyR__oxyR_ale19__1,-3.021420594636768,1.385596603999998
oxyR__oxyR_ale19__2,-7.214220005459801,1.4068350439999993
oxyR__oxyR_ale19_h2o2__1,-4.337618493589726,1.3610378139999997
oxyR__oxyR_ale19_h2o2__2,-2.829589918089338,1.3919784140000004
oxyR__oxyR_ale20__1,-24.48601682757132,1.9791220039999988
oxyR__oxyR_ale20__2,-25.566385505678355,2.012504234
oxyR__oxyR_ale20_h2o2__1,-10.899167363315966,1.9179022939999992
oxyR__oxyR_ale20_h2o2__2,-13.354770985706864,1.9063552639999983
svns_pgi__BmePgi24_15__1,-5.532249144305149,-0.2782863770000006
svns_pgi__BmePgi24_15__2,-3.9094429722246153,-0.1766230050000015
svns_pgi__BmePgi24_26__1,-5.021325185963082,-0.1717227990000012
svns_pgi__BmePgi24_26__2,-2.508088598602093,-0.06031378500000172
svns_pgi__BmePgi24_41__1,-11.525796829432734,0.132826623999998
svns_pgi__BmePgi24_41__2,-2.663263204723165,-0.08904284000000118
svns_pgi__BmePgi24_52__1,-5.62908881951107,-0.2508988010000017
svns_pgi__BmePgi24_52__2,-2.4196555928360755,-0.17881162000000114
svns_pgi__PaePgi2_34__1,-3.079274163156411,0.09023732399999852
svns_pgi__PaePgi2_34__2,-2.902315479635132,0.1865937339999988
svns_pgi__PaePgi2_63__1,-2.58145582416621,0.18353557399999865
svns_pgi__PaePgi2_63__2,-3.480987981891551,0.17828213399999804
svns_pgi__PaePgi24_54__1,-2.030084356553376,0.07998653999999839
svns_pgi__PaePgi24_54__2,-2.479083197349562,0.18050919399999896
svns_pgi__PaePgi24_90__1,-1.256682852292765,0.2377002439999991
svns_pgi__PaePgi24_90__2,-1.1901027734601812,0.3981239339999991
abx_media__m9_ctrl__1,1.7444350221140876,-0.21254789600000026
abx_media__m9_ctrl__2,2.0745213350328977,-0.06090287300000164
abx_media__rpmi_ctrl__1,-8.44214454709954,-0.2426648790000012
abx_media__rpmi_ctrl__2,-6.517857359384198,-0.3419071470000006
abx_media__camhb_ctrl__1,3.482126856866621,-0.6408365990000018
abx_media__camhb_ctrl__2,2.1576078432445307,-0.7140885460000009
abx_media__m9_mero__1,3.072416800843724,0.3345905639999991
abx_media__m9_mero__2,2.6815285652582004,-0.07330109200000122
abx_media__rpmi_mero__1,-6.329321422359018,-0.20541939900000195
abx_media__rpmi_mero__2,-7.591999962377995,-0.1735802520000007
abx_media__camhb_mero__1,3.910893562701743,-0.6069420020000003
abx_media__camhb_mero__2,3.746499002553358,-0.7505141150000014
abx_media__m9_trisulf__1,0.414254463496389,-0.044335219000000585
abx_media__m9_trisulf__2,0.5020850970389398,-0.22299615200000036
abx_media__rpmi_trisulf__1,-12.909462862687397,-0.1166374740000009
abx_media__rpmi_trisulf__2,-12.83654501694902,-0.12997402200000074
abx_media__camhb_trisulf__1,3.636100179228774,-0.4509043930000018
abx_media__camhb_trisulf__2,3.673668215393224,-0.5406521110000018
abx_media__m9_cef__1,-0.5284717964302849,-0.12820725300000113
abx_media__m9_cef__2,-0.8167728208013877,-0.27800079400000044
abx_media__rpmi_cef__1,-7.485959560472018,-0.490879382000001
abx_media__rpmi_cef__2,-6.736229357934863,-0.5004817240000019
abx_media__camhb_cef__1,4.075046729651923,-0.9149892780000021
abx_media__camhb_cef__2,4.00812084493872,-0.959574002000002
abx_media__m9_cipro__1,0.5971336655549054,-0.3600965120000019
abx_media__m9_cipro__2,0.5393880697860646,-0.4255198310000008
abx_media__rpmi_cipro__1,-14.211500137386166,-0.7925083110000006
abx_media__rpmi_cipro__2,-11.774002135065563,-0.17774475100000053
abx_media__camhb_cipro__1,5.307971026487,-0.393128615000002
abx_media__camhb_cipro__2,5.023703238408543,-0.4311371650000009
hot_tale__42c_ale3_30c__1,-1.455708386699194,0.05590779799999801
hot_tale__42c_ale3_30c__2,-2.458109216480957,0.07758779799999971
hot_tale__42c_ale3_37c__1,-0.079801100972716,0.3167372739999994
hot_tale__42c_ale3_37c__2,-0.4517076689341783,0.2638063639999988
hot_tale__42c_ale3_44c__1,-1.120087318337443,-0.2092092990000012
hot_tale__42c_ale3_44c__2,-1.9000578178673648,-0.206083523000002
hot_tale__hot_ale3_mid_30c__1,-12.617777053464575,0.058708175999999675
hot_tale__hot_ale3_mid_30c__2,-3.6041680150296234,0.21249558399999915
hot_tale__hot_ale3_mid_37c__1,-0.3388732716592476,0.3805558439999981
hot_tale__hot_ale3_mid_37c__2,-0.0611370632506392,0.1530671839999993
hot_tale__hot_ale3_mid_44c__1,-14.009351676213289,-0.5012744500000004
hot_tale__hot_ale3_mid_44c__2,-10.337919894798942,-0.4220442130000013
hot_tale__hot_ale3_30c__1,-8.667107289314242,0.22775462399999924
hot_tale__hot_ale3_30c__2,-6.132260782531701,0.2521345939999993
hot_tale__hot_ale3_37c__1,0.1686136885602436,0.047784551999999536
hot_tale__hot_ale3_37c__2,0.31792035414068,-0.009955428000001376
hot_tale__hot_ale3_44c__1,-3.8486735085416486,-0.2915744430000018
hot_tale__hot_ale3_44c__2,-0.7131985010151974,-0.2565714690000007
hot_tale__hot_ale4_30c__1,-0.7997923005471992,0.09634283599999804
hot_tale__hot_ale4_30c__2,-1.365629305585834,0.1015686409999983
hot_tale__hot_ale4_37c__1,1.3420484923569558,0.06422082999999823
hot_tale__hot_ale4_37c__2,1.3659886881180958,-0.02041578600000093
hot_tale__hot_ale4_44c__1,2.615369853718207,-0.08707913400000145
hot_tale__hot_ale4_44c__2,0.9721035680232254,-0.20283691000000026
hot_tale__hot_ale8_30c__1,-1.44724288279838,0.1437334339999996
hot_tale__hot_ale8_30c__2,0.0194986992743537,0.09538878899999936
hot_tale__hot_ale8_37c__1,-0.0480454168212646,-0.09880672000000068
hot_tale__hot_ale8_37c__2,-0.4176292951386106,-0.04519326700000192
hot_tale__hot_ale8_44c__1,2.021676155865954,-0.23776727700000144
hot_tale__hot_ale8_44c__2,1.917161912224846,-0.14652969900000026
hot_tale__hot_ale9_mid_30c__1,-1.8897611238160317,0.2535456839999988
hot_tale__hot_ale9_mid_30c__2,-1.8371188153799989,0.10742565399999826
hot_tale__hot_ale9_30c__1,-3.144514729604286,0.08920444399999816
hot_tale__hot_ale9_30c__2,-2.9900038698999998,0.1383410139999981
hot_tale__hot_ale9_mid_37c__1,0.0710227270001421,0.0128152609999983
