,BSU25090
M9exp_1,12.7561
M9exp_2,12.4379
M9exp_3,12.314
M9tran_1,12.0963
M9tran_2,12.0412
M9tran_3,12.3902
M9stat_1,11.2299
M9stat_2,11.1069
M9stat_3,10.8164
MG-0.1_1,12.1393
MG-0.1_2,11.469
MG-0.1_3,12.8106
MG-0.2_2,12.0817
MG-0.2_3,12.2658
MG+5_1,11.9319
MG+5_2,12.0293
MG+5_3,12.0492
MG+10_1,12.4506
MG+10_2,12.2291
MG+10_3,11.4252
MG+15_1,11.9425
MG+15_2,13.0116
MG+15_3,12.7059
MG+25_1,12.3459
MG+25_2,11.9408
MG+25_3,12.4881
MG+45_1,12.0144
MG+45_2,11.6234
MG+45_3,12.7789
MG+60_2,12.0225
MG+60_3,12.1313
MG+90_2,11.6989
MG+90_3,12.4682
MG+120_1,11.4444
MG+120_2,12.237
MG+120_3,11.9852
MG+150_1,11.9789
MG+150_3,12.2981
GM-0.1_1,12.0059
GM-0.1_2,12.5192
GM-0.1_3,12.6356
GM-0.2_1,12.0357
GM-0.2_2,12.6576
GM-0.2_3,12.5482
GM+5_1,12.0242
GM+5_2,12.4337
GM+5_3,12.5177
GM+10_2,12.3924
GM+10_3,11.5572
GM+15_1,12.2896
GM+15_2,12.5082
GM+15_3,12.3552
GM+25_1,12.7857
GM+25_2,12.8034
GM+25_3,12.1513
GM+45_1,12.6903
GM+45_2,11.8888
GM+45_3,11.7174
GM+60_1,12.5883
GM+60_2,11.7684
GM+60_3,11.6837
GM+90_1,12.5068
GM+90_2,12.5611
GM+90_3,12.1032
GM+120_1,11.4528
GM+120_3,12.264
GM+150_1,12.0643
GM+150_2,11.4531
GM+150_3,12.1728
BT_1,11.8117
BT_2,11.188
B36_1,13.2586
B36_2,13.1932
B60_1,13.7862
B60_2,14.0421
S0_1,12.0863
S0_2,12.0264
S0_3,11.9514
S1_1,12.2796
S1_2,12.1076
S1_3,12.2281
S2_1,12.2084
S2_2,11.7419
S2_3,11.3988
S3_1,12.2703
S3_2,12.3714
S4_1,13.6655
S4_2,13.3401
S4_3,12.7911
S5_1,14.3954
S5_2,14.6774
S5_3,14.5185
S6_1,13.9456
S6_2,10.7247
S6_3,13.9113
S6/t_1,13.8049
S6/t_2,10.1023
S6_4,12.7428
S6_5,13.5029
S6_6,13.6496
S7_4,13.5009
S7_5,13.3957
S7_6,13.228
S8_4,12.8598
S8_5,12.8064
G135_1,11.2532
G135_3,9.9536
G150_1,11.2435
G150_2,11.6395
G150_3,11.18
G180_1,11.8893
G180_2,12.2328
G180_3,11.3291
