,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A
0,control__wt_glc,0.0,0.18633495831973879,2.0,0.0,-0.1317587126,1.0,0.1317587126,,,,,,,,
1,fur__wt_dpd,6.29850124665,0.13057298360944752,2.0,2.0,6.3908302888,3.0,6.2061722045,,,,,,,,
2,fur__wt_fe,-0.25562950415,0.07708233183471688,2.0,4.0,-0.3101349437,5.0,-0.2011240646,,,,,,,,
3,fur__delfur_dpd,9.2418756922,0.12962262749933864,2.0,6.0,9.3335327311,7.0,9.1502186533,,,,,,,,
4,fur__delfur_fe2,1.5176864917500001,0.06497976468688138,2.0,8.0,1.4717388595,9.0,1.563634124,,,,,,,,
5,acid__wt_ph5,1.0901426676500001,0.29734846439625695,2.0,10.0,0.8798855521000001,11.0,1.3003997832,,,,,,,,
6,acid__delgadx_ph5,2.2337235834,,1.0,12.0,2.2337235834,,,,,,,,,,
7,acid__delgadw_ph5,1.19969314955,0.32324631290687506,2.0,13.0,1.4282628094,14.0,0.9711234897000001,,,,,,,,
8,acid__delgade_ph5,1.6990362354,0.13363541563190104,2.0,15.0,1.6045417268,16.0,1.793530744,,,,,,,,
9,oxidative__wt_pq,3.34714134685,0.6081370258229125,2.0,17.0,2.917123532,18.0,3.7771591617,,,,,,,,
10,oxidative__deloxyr_pq,4.8145986790999995,0.13546095561305385,2.0,19.0,4.7188133188,20.0,4.9103840394,,,,,,,,
11,oxidative__delsoxr_pq,5.10318887215,0.05592837037093368,2.0,21.0,5.1427362021,22.0,5.0636415422,,,,,,,,
12,oxidative__delsoxs_pq,5.4281480623,0.6288341021901359,2.0,23.0,5.8728009201999996,24.0,4.9834952044000005,,,,,,,,
13,nac_ntrc__wt_csn,1.11082968085,0.09095191060405515,2.0,25.0,1.1751423936,26.0,1.0465169681,,,,,,,,
14,nac_ntrc__wt_cytd,-0.6739069065500001,0.12330955475167037,2.0,27.0,-0.5867138842,28.0,-0.7610999289,,,,,,,,
15,nac_ntrc__wt_gln,0.37155565025,0.7074173762138382,2.0,29.0,0.8717752741,30.0,-0.1286639736,,,,,,,,
16,nac_ntrc__bw_delnac_csn,1.6565139813,0.47330592522164777,2.0,31.0,1.9911918106000002,32.0,1.321836152,,,,,,,,
17,nac_ntrc__bw_delnac_cytd,1.4113323333999999,0.03336631316193754,2.0,33.0,1.4349258797,34.0,1.3877387871,,,,,,,,
18,nac_ntrc__bw_delnac_gln,2.1495703556,0.15016912455826992,2.0,35.0,2.2557559619,36.0,2.0433847493,,,,,,,,
19,nac_ntrc__bw_delnac_nh4,2.33446714785,0.3187976747609905,2.0,37.0,2.1090431502,38.0,2.5598911455,,,,,,,,
20,misc__wt_no_te,1.7673538682999999,0.5121508503882661,2.0,39.0,2.1294992076,40.0,1.405208529,,,,,,,,
21,misc__bw_delcbl,0.9498609421499999,0.21925614726794457,2.0,41.0,0.7948234336000001,42.0,1.1048984507,,,,,,,,
22,misc__bw_delfabr,1.2166598341500001,0.25156822121193956,2.0,43.0,1.3945454293,44.0,1.038774239,,,,,,,,
23,misc__bw_delfadr,1.8598003948000001,0.3557669926144189,2.0,45.0,1.6082351418,46.0,2.1113656478,,,,,,,,
24,misc__nitr_031,2.0460112446,,1.0,47.0,2.0460112446,,,,,,,,,,
25,omics__wt_glu,1.1127329851,0.6058408903689779,2.0,48.0,1.541127187,49.0,0.6843387832000001,,,,,,,,
26,omics__wt_gly,1.5198122547000001,0.05771727394767129,2.0,50.0,1.5606245305000002,51.0,1.4789999789000001,,,,,,,,
27,omics__wt_thr,4.60011782595,0.25516504076970425,2.0,52.0,4.4196888953,53.0,4.7805467566,,,,,,,,
28,omics__bw_ac,0.57042634135,0.6742846076938045,2.0,54.0,1.0472175599,55.0,0.0936351228,,,,,,,,
29,omics__bw_fum,1.5296059583,0.30532472455958864,2.0,56.0,1.3137087751,57.0,1.7455031415,,,,,,,,
30,omics__bw_glc,1.74816774015,0.05229079133982365,2.0,58.0,1.7111925669999999,59.0,1.7851429133,,,,,,,,
31,omics__bw_pyr,4.35427990705,0.8119880048194947,2.0,60.0,4.9284421315,61.0,3.7801176826000003,,,,,,,,
32,ompr__wt_nacl,1.45325728165,0.49866188421827035,2.0,62.0,1.8058644815,63.0,1.1006500818,,,,,,,,
33,ompr__bw_delompr_nacl,1.5633732642,0.16205653113340562,2.0,64.0,1.4487819921,65.0,1.6779645363,,,,,,,,
34,minspan__wt_ade,2.6770188472000003,,1.0,66.0,2.6770188472000003,,,,,,,,,,
35,minspan__wt_glc,0.7431407827666666,0.5634308311728549,3.0,67.0,1.0420076957,68.0,1.0941703397,69.0,0.0932443129,,,,,,
36,minspan__wt_glc_anaero,6.25972317495,0.15756306291256883,2.0,70.0,6.1483092647,71.0,6.3711370852,,,,,,,,
37,minspan__wt_trp,5.7000730511,,1.0,72.0,5.7000730511,,,,,,,,,,
38,minspan__bw_delcra_glc,8.4469287184,,1.0,73.0,8.4469287184,,,,,,,,,,
39,minspan__bw_delcra_trp,8.1358320897,,1.0,74.0,8.1358320897,,,,,,,,,,
40,minspan__bw_delmntr,6.513456881,,1.0,75.0,6.513456881,,,,,,,,,,
41,minspan__bw_delnac_ade,5.0654617458,,1.0,76.0,5.0654617458,,,,,,,,,,
42,minspan__bw_delnac_glc,1.8389887215,,1.0,77.0,1.8389887215,,,,,,,,,,
43,cra_crp__wt_ac,0.22357086555,0.020446137322767132,2.0,78.0,0.2380284679,79.0,0.2091132632,,,,,,,,
44,cra_crp__wt_fru,2.0306906359,0.11311750223322822,2.0,80.0,1.950704483,81.0,2.1106767888,,,,,,,,
45,cra_crp__delcra_ac,1.6322947406500001,0.11238350736313352,2.0,82.0,1.5528276005000001,83.0,1.7117618808000001,,,,,,,,
46,cra_crp__delcra_fru,1.2934581655000001,0.468970001310898,2.0,84.0,0.9618462974,85.0,1.6250700336000001,,,,,,,,
47,cra_crp__delcra_glc,1.62216390925,0.4948057445622138,2.0,86.0,1.2722834119,87.0,1.9720444066,,,,,,,,
48,rpoB__wt_031,2.4241460762,,1.0,88.0,2.4241460762,,,,,,,,,,
49,rpoB__wt_044,2.632224089,,1.0,89.0,2.632224089,,,,,,,,,,
50,rpoB__wt_lb,4.5906161807500006,0.09278965439972296,2.0,90.0,4.6562283746,91.0,4.5250039869,,,,,,,,
51,rpoB__rpoBE546V_031,2.1500727373,,1.0,92.0,2.1500727373,,,,,,,,,,
