,BSU04440
M9exp_1,9.5547
M9exp_2,9.3297
M9exp_3,9.0824
M9tran_1,9.238
M9tran_2,9.1597
M9tran_3,9.5225
M9stat_1,8.9061
M9stat_2,8.97
M9stat_3,8.8023
MG-0.1_1,10.0595
MG-0.1_2,9.1294
MG-0.1_3,10.5583
MG-0.2_2,9.6499
MG-0.2_3,10.0974
MG+5_1,9.5833
MG+5_2,9.017
MG+5_3,9.2038
MG+10_1,9.5052
MG+10_2,9.2047
MG+10_3,9.1286
MG+15_1,8.8315
MG+15_2,9.9552
MG+15_3,9.5576
MG+25_1,9.2014
MG+25_2,9.1581
MG+25_3,9.4136
MG+45_1,9.4659
MG+45_2,8.9198
MG+45_3,9.8585
MG+60_2,9.2038
MG+60_3,9.2881
MG+90_2,8.8049
MG+90_3,9.4808
MG+120_1,9.0815
MG+120_2,9.54
MG+120_3,9.1987
MG+150_1,9.4556
MG+150_3,9.3577
GM-0.1_1,9.3996
GM-0.1_2,9.5321
GM-0.1_3,9.4349
GM-0.2_1,9.5073
GM-0.2_2,9.9418
GM-0.2_3,9.422
GM+5_1,9.087
GM+5_2,9.5135
GM+5_3,9.5742
GM+10_2,9.2853
GM+10_3,8.6454
GM+15_1,9.2978
GM+15_2,9.1254
GM+15_3,9.1911
GM+25_1,9.4382
GM+25_2,9.1365
GM+25_3,8.9762
GM+45_1,9.4696
GM+45_2,8.4597
GM+45_3,9.1785
GM+60_1,9.3558
GM+60_2,8.7631
GM+60_3,8.8001
GM+90_1,9.4665
GM+90_2,9.4423
GM+90_3,9.187
GM+120_1,9.1595
GM+120_3,9.3145
GM+150_1,9.1612
GM+150_2,8.9527
GM+150_3,9.4346
BT_1,8.5909
BT_2,8.3036
B36_1,8.1372
B36_2,8.2123
B60_1,8.7276
B60_2,9.0369
S0_1,9.6639
S0_2,9.8755
S0_3,10.0262
S1_1,9.9545
S1_2,9.8875
S1_3,10.1303
S2_1,9.6977
S2_2,9.6341
S2_3,9.5842
S3_1,9.5089
S3_2,9.6866
S4_1,9.6069
S4_2,9.4823
S4_3,9.1808
S5_1,9.2739
S5_2,9.6485
S5_3,9.6503
S6_1,8.4952
S6_2,7.369
S6_3,8.796
S6/t_1,8.6233
S6/t_2,7.4737
S6_4,8.4204
S6_5,8.8129
S6_6,8.7592
S7_4,9.0568
S7_5,8.7891
S7_6,9.0736
S8_4,8.6564
S8_5,8.6635
G135_1,10.3024
G135_3,8.6528
G150_1,10.3376
G150_2,10.3144
G150_3,10.7271
G180_1,9.9433
G180_2,10.3436
G180_3,9.104
T-5.40H_1,9.7667
T-4.40H_1,9.5872
T-3.40H_1,9.6539
T-2.40H_1,9.4499
T-1.40H_1,9.422
T-1.10H_1,9.6187
T-0.40H_1,9.4367
T0.0H_1,9.6283
T0.30H_1,9.8314
T1.0H_1,9.5977
T1.30H_1,9.4869
T2.0H_1,9.4467
T2.30H_1,9.8641
T3.0H_1,9.5422
T3.30H_1,9.6864
T4.0H_1,9.3413
T5.0H_1,9.1155
LBexp_1,10.3376
LBexp_2,10.1149
LBexp_3,9.8888
LBtran_1,10.3711
LBtran_2,10.1579
LBtran_3,10.0118
LBstat_1,9.6824
LBstat_2,9.4043
LBstat_3,9.3142
LBGexp_1,9.7075
LBGexp_2,9.4011
LBGexp_3,9.9885
LBGtran_2,9.4112
LBGtran_3,9.343
LBGstat_1,8.312000000000001
LBGstat_2,8.3392
LBGstat_3,8.5924
Mt0_1,10.047
Mt0_3,10.6026
M0t45_1,10.0612
M0t45_2,10.2119
M0t45_3,10.3246
M0t90_1,9.3737
M0t90_2,10.3032
M0t90_3,10.0032
M40t45_1,10.0322
M40t45_2,10.6973
M40t45_3,10.5377
M40t90_1,9.7783
M40t90_2,10.3026
M40t90_3,10.6924
dia0_1,10.2983
dia0_2,10.3757
dia0_3,10.4671
dia5_1,9.7924
dia5_2,9.7439
dia5_3,9.604
dia15_1,9.5891
dia15_2,9.6431
dia15_3,8.6948
C30_1,9.2844
C30_2,9.2816
C90_1,9.165
C90_2,9.2568
SMM_1,9.412
SMM_2,9.272
SMM_3,9.357
Salt_1,8.3625
Salt_2,8.1459
Salt_3,8.3518
M+G_1,9.2261
M+G_2,9.1857
M+G_3,9.0767
Glu_1,9.7278
Glu_2,9.6158
Glu_3,9.6523
Fru_1,9.8767
Fru_2,9.8797
Fru_3,9.4767
Mal_1,9.2549
Mal_2,9.5322
Mal_3,9.6693
G+S_2,9.1333
G+S_3,9.69
Pyr_1,9.2219
Pyr_2,9.5018
Pyr_3,9.3733
Gly_1,9.1726
Gly_2,9.5385
Gly_3,8.666
Glucon_1,9.4068
Glucon_2,9.6556
Glucon_3,9.4136
BI_1,9.7797
BI_2,9.7906
BC_2,9.5828
BC/t_1,8.9864
BC/t_2,9.7425
BC_1,8.8191
Sw_1,8.6699
Sw_2,9.2451
BMM_1,9.3108
BMM_2,9.0494
BMM_3,9.0974
Heat_1,10.1296
Heat_2,9.7695
Heat_3,9.6672
Cold_1,9.1101
Cold_2,8.5495
Cold_3,8.3446
Etha_1,8.4583
Etha_2,8.3626
Etha_3,8.2861
SMMPr_1,9.0768
SMMPr_2,9.0194
SMMPr_3,9.2388
HiTm_1,9.9278
HiTm_2,10.4272
HiTm_3,10.0895
LoTm_1,9.1496
LoTm_2,8.7114
LoTm_3,8.7276
HiOs_1,9.9049
HiOs_2,9.724
HiOs_3,9.8705
Oxctl_1,9.7933
Oxctl_2,9.9029
Oxctl_3,10.2508
Diami_1,9.4519
Diami_2,9.7702
Diami_3,9.8899
Paraq_1,10.2874
Paraq_2,10.4716
Paraq_3,9.1659
H2O2_1,9.4863
H2O2_2,9.7351
H2O2_3,9.3111
HPh_1,9.4862
HPh_2,9.0423
HPh_3,9.3172
LPh_1,9.4136
LPh_2,9.7159
LPh_3,9.4489
LPhT_1,8.7591
LPhT_2,8.5598
LPhT_3,8.9253
aero_1,9.6924
aero_2,8.9791
aero_3,9.8973
nit_1,9.1825
nit_2,9.407
nit_3,9.144
ferm_1,9.0736
ferm_2,8.9535
ferm_3,9.4092
