,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,13.971866666666665,0.6475663389439986,3.0,0.0,13.2243,1.0,14.3315,2.0,14.3598,,,,,,,,,,
1,LB__LBtran,14.967833333333333,0.8178700039329805,3.0,3.0,14.0689,4.0,15.1666,5.0,15.668,,,,,,,,,,
2,LB__LBstat,16.111533333333334,0.2822810360851982,3.0,6.0,16.3447,7.0,16.1922,8.0,15.7977,,,,,,,,,,
3,LB__LBGexp,11.033900000000001,0.4529331186831014,3.0,9.0,11.5568,10.0,10.7814,11.0,10.7635,,,,,,,,,,
4,LB__LBGtran,12.198599999999999,0.4737615433949868,2.0,12.0,11.8636,13.0,12.5336,,,,,,,,,,,,
5,LB__LBGstat,10.1101,1.0270543705179394,3.0,14.0,9.4927,15.0,9.5419,16.0,11.2957,,,,,,,,,,
6,Life Cycle__S0,14.596266666666665,0.21212452317762162,3.0,17.0,14.7652,18.0,14.6654,19.0,14.3582,,,,,,,,,,
7,Life Cycle__S1,15.1085,0.4489277336053096,3.0,20.0,15.6226,21.0,14.7939,22.0,14.909,,,,,,,,,,
8,Life Cycle__S2,14.4548,0.40615842967984844,3.0,23.0,14.9014,24.0,14.1075,25.0,14.3555,,,,,,,,,,
9,Life Cycle__S3,12.90165,0.6333555439087917,2.0,26.0,13.3495,27.0,12.4538,,,,,,,,,,,,
10,Life Cycle__S4,11.4569,0.4704049213177939,3.0,28.0,11.9231,29.0,11.4652,30.0,10.9824,,,,,,,,,,
11,Life Cycle__S5,10.846733333333333,0.3985893291764515,3.0,31.0,11.0216,32.0,10.3906,33.0,11.128,,,,,,,,,,
12,Life Cycle__S6,9.07695,0.8104990861015383,8.0,34.0,8.7733,35.0,8.0308,36.0,9.4344,37.0,9.0946,38.0,7.8697,39.0,9.4091,40.0,9.9519,41.0,10.0518
13,Life Cycle__S7,10.4685,0.13480044510312233,3.0,42.0,10.4819,43.0,10.3275,44.0,10.5961,,,,,,,,,,
14,Life Cycle__S8,10.137799999999999,0.01866761902332531,2.0,45.0,10.151,46.0,10.1246,,,,,,,,,,,,
15,Life Cycle__G135,9.238800000000001,0.747411867714181,2.0,47.0,9.7673,48.0,8.7103,,,,,,,,,,,,
16,Life Cycle__G150,9.776200000000001,0.15432352380632028,3.0,49.0,9.5997,50.0,9.8432,51.0,9.8857,,,,,,,,,,
17,Life Cycle__G180,9.297066666666666,0.16740150337835452,3.0,52.0,9.3197,53.0,9.452,54.0,9.1195,,,,,,,,,,
