,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,ALE__GalactoseA5,1.9350787845157131,0.5358351803279604,2.0,0.0,2.3139714741239303,1.0,1.5561860949074957,,,,
1,ALE__GalactoseA6,2.24172509682693,0.4653647349020732,2.0,2.0,2.570787656601266,3.0,1.912662537052594,,,,
2,ALE__GalactoseA8,3.5555348127085438,0.10049956619546736,2.0,4.0,3.4844708879454225,5.0,3.626598737471665,,,,
3,ALE__IL_Control,-4.2624970220117575e-10,0.7081297087705246,4.0,6.0,-0.918215046420514,7.0,-0.146698659558018,8.0,0.3418222718970461,9.0,0.7230914323764872
4,ALE__IL_TEOH_OAc,-1.320726283820495,2.8248138254793456,2.0,10.0,-3.3181712954064526,11.0,0.6767187277654628,,,,
5,ALE__IL_TEA_HS,-0.5786075978567452,0.84420071404365,2.0,12.0,0.0183324517260453,13.0,-1.1755476474395357,,,,
6,ALE__IL_Mixed,1.2207959285753813,0.6865964607354906,2.0,14.0,1.7062929419001298,15.0,0.7352989152506327,,,,
7,ALE__IL_PP5350,-2.681564875117628,0.2830265935741823,2.0,16.0,-2.881694898690061,17.0,-2.4814348515451945,,,,
8,ALE__IL_T8,-1.7870154856766103,0.29158553811770777,2.0,18.0,-1.99319759697557,19.0,-1.5808333743776506,,,,
9,ALE__IL_T9,2.426190121246622,0.42232747017686684,2.0,20.0,2.724820739290044,21.0,2.1275595032032,,,,
10,ALE__IL_Control2,-0.6677948719408784,0.7201913882198344,2.0,22.0,-0.15854265757848,23.0,-1.1770470863032767,,,,
11,ALE__IL_Glc+Ace,-0.9574892365465638,0.4202112071947579,2.0,24.0,-1.2546234306845625,25.0,-0.6603550424085651,,,,
12,ALE__XyloseA1,2.934303046555829,0.09641741690052696,2.0,26.0,2.866125637240976,27.0,3.002480455870682,,,,
13,ALE__XyloseA2,4.043104683449052,0.7480005326175077,2.0,28.0,3.5141884345040624,29.0,4.57202093239404,,,,
14,ALE__XyloseA3,4.8921934235140085,0.0784128787348354,2.0,30.0,4.836747145228248,31.0,4.947639701799769,,,,
15,ALE__XyloseA4,3.435164145730921,0.2495943542948568,2.0,32.0,3.611654006198692,33.0,3.25867428526315,,,,
16,Aromatic__Coumarate,1.7005816231828799,0.46118441510620084,3.0,34.0,1.2538948422457554,35.0,2.175011163287121,36.0,1.672838864015762,,
17,Aromatic__Coumarate+ferulate,1.4129654173939852,0.6337681272859089,3.0,37.0,1.90606694094704,38.0,1.634709653205229,39.0,0.6981196580296873,,
18,Aromatic__Ferulate,1.7138391538136537,0.715069898399588,3.0,40.0,2.164925890861934,41.0,2.087224434079625,42.0,0.889367136499402,,
19,Aromatic__Glucose,-2.880830389055215e-10,0.6812857981621661,3.0,43.0,-0.7395667046181562,44.0,0.1375525267003093,45.0,0.6020141770535978,,
20,Bioreactor1__24h,2.639000129533997e-11,3.671106375921803,2.0,46.0,-2.595864212845088,47.0,2.595864212897868,,,,
21,Bioreactor2__S_0min,-1.5596424152164445e-10,1.31666298897681,3.0,48.0,-0.712445832983087,60.0,1.5193725747310018,72.0,-0.8069267422158076,,
22,Bioreactor2__S_15min,-0.8134187561020702,0.7414059511327844,3.0,49.0,-0.9723475125843828,61.0,-0.0054360032488879,73.0,-1.4624727524729395,,
23,Bioreactor2__P1_15min,-0.42710454980250495,0.681186137489924,3.0,50.0,-0.3163678170738234,62.0,0.1919287341327915,74.0,-1.1568745664664828,,
24,Bioreactor2__P3_15min,-0.2506588644711416,0.13597368157358508,3.0,51.0,-0.3354850635735883,63.0,-0.3226670437103983,75.0,-0.0938244861294382,,
25,Bioreactor2__P5_15min,0.7644457091547997,0.11013776359171966,3.0,52.0,0.8613182354302374,64.0,0.7873684833476565,76.0,0.6446504086865051,,
26,Bioreactor2__S_1h,-0.7424136714626993,0.06961182728233878,3.0,53.0,-0.6650250362248005,65.0,-0.7622916172316416,77.0,-0.799924360931656,,
27,Bioreactor2__S_3h,-0.9018799943305543,0.45949815710267233,3.0,54.0,-0.7368695662054899,66.0,-0.5476733750999646,78.0,-1.421097041686208,,
28,Bioreactor2__S_9h,-0.3035581737648048,0.80546825750707,3.0,55.0,0.4227417134373152,67.0,-0.1635724803462672,79.0,-1.1698437543854625,,
29,Bioreactor2__S_25h,-1.127243239176066,0.7574777041205468,3.0,56.0,-1.6890313702689717,68.0,-0.2657735592070905,80.0,-1.426924788052136,,
30,Bioreactor2__P1_25h,-0.6936557918977186,0.5562372089546026,3.0,57.0,-1.012102128268442,69.0,-0.0513759181749486,81.0,-1.017489329249765,,
31,Bioreactor2__P3_25h,0.28836304602974766,0.2552974289883592,3.0,58.0,-0.0003424270243155,70.0,0.4843262429261514,82.0,0.381105322187407,,
32,Bioreactor2__P5_25h,2.3617032710471277,0.5328728642261845,3.0,59.0,2.601709355393404,71.0,2.7323643696425943,83.0,1.751036088105384,,
33,Carbon__Citrate,1.8199883392740148,0.7391299884053661,3.0,84.0,2.560248987390384,85.0,1.8177218071251,86.0,1.081994223306561,,
34,Carbon__Ferulate,2.849938744943421,0.3540744174399759,3.0,87.0,2.5928550555407752,88.0,3.253797998407433,89.0,2.7031631808820564,,
35,Carbon__Glucose,-1.556318962592229e-10,1.2963110699282685,2.0,90.0,-0.9166303482290994,91.0,0.9166303479178356,,,,
36,Carbon__Serine,2.309596202235269,0.6024974161229183,3.0,92.0,1.8787509324483005,93.0,2.0519623906433053,94.0,2.9980752836142,,
37,Carbon2__Glucose,4.593189902498314e-10,0.37120932911166005,3.0,95.0,-0.4281738788941378,96.0,0.1968615867554255,97.0,0.2313122935166693,,
38,Carbon2__Coumarate,-1.9603344372577916,0.5389842952709987,3.0,98.0,-2.5064225910492426,99.0,-1.4287466179019972,100.0,-1.9458341028221349,,
39,Crc__Control,4.439622419694089e-10,0.2561696635466872,2.0,101.0,0.1811393066721011,102.0,-0.1811393057841766,,,,
40,Crc__Del_crc,-0.3443099132799634,1.0253132456029361,2.0,103.0,0.3806960355262607,104.0,-1.0693158620861876,,,,
41,Crc__Del_crcZ_crcY,-0.2354034386522734,0.4594804690487903,2.0,105.0,-0.5603051941394486,106.0,0.0894983168349018,,,,
42,FinR__Control,2.368672850453872e-10,0.6136719008665632,3.0,107.0,-0.6965279282176635,108.0,0.2354373914624193,109.0,0.4610905374658461,,
43,FinR__Del_finR,-6.411441729125993,0.27433856274519824,3.0,110.0,-6.448835985531911,111.0,-6.665165046558062,112.0,-6.120324155288006,,
44,FleQ__Del_fleQ,-5.213224684380783,0.4455586492868906,3.0,113.0,-4.965154811135822,114.0,-4.946915524793866,115.0,-5.727603717212658,,
45,FleQ__OE_wspR,0.8195766686683825,0.25310179926401954,3.0,116.0,0.7423691321230731,117.0,0.6140702814453315,119.0,1.1022905924367428,,
46,FleQ__Control,3.429760734678193e-10,0.614124166847417,3.0,118.0,0.4623892803217391,120.0,-0.6968077919805882,121.0,0.2344185126877773,,
47,Fuel__Butanol,-5.297111444236814,1.1374984304521163,2.0,122.0,-6.10144429799856,123.0,-4.492778590475068,,,,
48,Fuel__Control,1.40584766050722e-10,1.9957238690403318,2.0,124.0,-1.4111898810336874,125.0,1.411189881314857,,,,
49,Fuel__Isopentanol,-12.179691282092573,0.5968442142468012,2.0,126.0,-11.757658690886704,127.0,-12.601723873298443,,,,
50,Glycolaldehyde__Glycolaldehyde,2.9451098060572494,0.20360691369467243,2.0,128.0,3.0890816354272164,130.0,2.8011379766872824,,,,
51,Glycolaldehyde__Control,-1.795281701078011e-10,0.9529444629856116,2.0,129.0,0.6738334916917708,131.0,-0.6738334920508271,,,,
52,HNS_protein__Control_ex,1.442177488542029e-10,0.9626694845127113,2.0,132.0,0.680710120684514,147.0,-0.6807101203960785,,,,
53,HNS_protein__Del_turB_ex,-1.1909745972187669,0.4437810375440968,2.0,133.0,-0.8771740162093341,134.0,-1.5047751782281995,,,,
54,HNS_protein__WT_pCAR1_ex,-0.10297409419372755,1.0558775447724835,2.0,135.0,0.643644077817498,140.0,-0.8495922662049531,,,,
55,HNS_protein__WT_pCAR1_Del_turA_ex,1.9169025557915897,0.13255527186605812,2.0,136.0,1.8231718241730737,138.0,2.010633287410106,,,,
56,HNS_protein__WT_pCAR1_Del_turA_st,5.192826784601277,0.2833286087265943,2.0,137.0,5.393170365136001,139.0,4.992483204066551,,,,
57,HNS_protein__WT_pCAR1_Del_turB_ex,0.8709448520230572,0.4027285199589952,2.0,141.0,0.5861727845828298,143.0,1.1557169194632846,,,,
58,HNS_protein__WT_pCAR1_Del_turB_st,5.000708795413307,0.03649882570835232,2.0,142.0,5.026517362577029,146.0,4.974900228249585,,,,
59,HNS_protein__WT_pCAR1_Del_pmr_ex,1.9870611337998858,0.475176223849481,2.0,144.0,1.651060803657301,145.0,2.3230614639424707,,,,
60,HNS_protein__WT_Del_turA_ex,-1.284230540664701,0.34622673318295705,2.0,148.0,-1.5290498115264353,149.0,-1.0394112698029665,,,,
