,PA1035
SRX7442752,-0.07053970600000001
SRX7442753,0.07053970600000001
SRX7442754,-0.004903815000000001
SRX7442755,-0.30008644100000004
SRX7442756,1.105956005
SRX7442757,1.018957311
SRX7442758,0.7860102870000001
SRX7442759,0.490341556
SRX7442761,0.012416502000000001
SRX7874204,0.040754397000000005
SRX7874205,-0.040754397000000005
SRX7874206,-0.033766155
SRX7874207,-0.23920992800000002
SRX8639787,-0.102584716
SRX8639788,0.102584716
SRX8639789,-0.5858933190000001
SRX8639790,-0.46057020400000004
SRX8639791,0.748596876
SRX8639792,0.717058061
SRX8639793,-0.961077413
SRX8639794,-1.081645865
SRX8639795,-0.8527837920000001
SRX8639796,-0.9227601070000001
SRX8639797,0.7326091050000001
SRX8639798,-0.040673573000000005
SRX8639800,-0.007457117
SRX2940624,0.47387875900000004
SRX2940626,-0.052908625
SRX2940627,-0.22529068600000002
SRX2940628,0.161472044
SRX2940629,0.06381864200000001
ERX2195929,-0.07623192100000001
ERX2195930,0.07623192100000001
ERX2195931,0.5396184460000001
ERX2195932,0.28988456500000004
ERX2195933,0.27641269
ERX2195934,0.022979591
SRX4579961,-0.048578577000000005
SRX4579962,-0.054697934000000004
SRX4579963,0.103276511
SRX4579964,1.678733247
SRX4579965,1.777338552
SRX4579966,1.701644047
SRX540108,-0.009399585
SRX540109,0.009399585
SRX540110,1.906136676
SRX540111,2.133415076
SRX540112,0.9171445210000001
SRX540113,1.731590385
SRX540114,1.5475118760000002
SRX540115,2.00894208
SRX1737662,0.7914254860000001
SRX1737664,0.712317454
SRX1737665,0.612438433
SRX1737667,0.051561685
SRX1737668,0.017121803
SRX1737670,-0.068683489
SRX6976948,-0.13687090600000001
SRX6976949,0.09765501
SRX6976950,0.039215896
SRX6976951,-0.14538931900000002
SRX6976952,0.10344666400000001
SRX6976953,-0.214589738
SRX5630349,0.174261572
SRX5630350,-0.174261572
SRX5630351,-0.23676132900000002
SRX5630352,0.245311049
SRX4342817,0.25464780600000003
SRX4342818,0.533919626
SRX4342819,0.963283961
SRX4342820,-0.6649446720000001
SRX4342821,-0.12362276
SRX4342822,0.333387509
SRX1411278,-0.22344123000000002
SRX1411287,-0.016530609
SRX1411289,-0.266772326
SRX1411279,0.46151062800000003
SRX1411280,-0.23806939800000002
SRX1411281,-0.228939569
SRX1411282,-0.179672309
SRX1411283,-0.10233401700000001
SRX1411284,-0.22211523200000002
SRX1411285,-0.17797901300000002
SRX1411286,0.075366915
SRX1411288,0.076649726
SRX2662717,-0.30709355600000005
SRX2662718,-0.43860333
SRX2662721,-0.156367156
SRX2662722,0.156367156
ERX2300159,0.370740455
ERX2300160,-0.370740455
ERX2300161,0.020120794
ERX2300162,-0.505222772
ERX2300163,0.259963846
ERX2300164,0.27879315800000004
ERX2300165,-0.14921552400000002
ERX2300166,0.171995484
ERX2300167,0.23723397100000002
ERX2300168,0.621869329
ERX2300169,0.10864731400000001
ERX2300170,0.46800170900000004
SRX6747256,0.24521086500000003
SRX6747257,0.020678454000000002
SRX6747258,-0.353582569
SRX6747259,0.05840394300000001
SRX6747260,0.029289307
SRX6747265,-0.3134802
SRX6747266,-0.56593635
SRX6747268,0.300581293
