,-0.055132532083333324,-0.033079519249999995,-0.011026506416666665,0.011026506416666665,0.033079519249999995,0.055132532083333324,0.07718554491666665,0.09923855774999998,0.12129157058333331,0.14334458341666664,0.16539759624999997,0.1874506090833333,0.20950362191666663,0.23155663474999996,0.25360964758333326,0.27566266041666665,0.2977156732499999,0.3197686860833333,0.3418216989166666,0.36387471174999997
thresh,-0.06615903849999999,0.06615903849999999,1,,,,,,,,,,,,,,,,,
unreg,1,92,2821,2547,88,9,3,2,2,0,0,2,1,1,2,0,1,0,0,0
unreg_genes,[],[],[],[],[],[],['PA0249' 'PA5546' 'PA2868'],['PA0250' 'PA1942'],['snr1' 'ahpC'],[],[],['PA4612' 'trxB2'],['PA3237'],['ahpF'],['PA3287' 'PA0848'],[],['katB'],[],[],[]
