,-0.05587465140000001,-0.027937325700000005,0.0,0.02793732570000001,0.05587465140000001,0.08381197710000002,0.11174930280000003,0.13968662850000002,0.16762395420000004,0.19556127990000002,0.22349860560000004,0.2514359313,0.27937325700000004,0.30731058270000006,0.3352479084,0.36318523410000003,0.39112255980000005,0.41905988550000006,0.4469972112,0.4749345369000001
thresh,-0.06984331425000001,0.06984331425000001,2,,,,,,,,,,,,,,,,,
unreg,6,207,1229,113,6,3,3,1,0,0,0,0,0,2,1,0,0,0,0,0
CcpA,1,26,90,27,3,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0
unreg_genes,[],[],[],[],[],['copZ' 'yhhS' 'lacA_1'],['lacD_1' 'lacC_1' 'rpiB_1'],['adhE'],[],[],[],[],[],['arcC' 'ytjP'],['arcD'],[],[],[],[],[]
CcpA_genes,['acoA'],"['pepX' 'ulaE' 'treR' 'treB' 'ulaD' 'pflA' 'ctfA_1' 'lacR_1' 'malX'
 'glk_2' 'malD' 'pfkB' 'ccpA' 'XK27_00340' 'ulaC' 'fruR' 'celA' 'malG'
 'acoB' 'ptsH' 'malF' 'fba' 'sgaT' 'rpiB_2' 'udp' 'malA']","['manO' 'nanH' 'codY' 'tig' 'pulA' 'ldh' 'adh' 'regR' 'pgi' 'eno' 'yqhL'
 'nupC' 'sgaB' 'ackA' 'fruA' 'csd2' 'SP5448_01215' 'SP5448_01610' 'malC'
 'SP5448_03005' 'hylB' 'deoC' 'kdgK' 'manM' 'nanE' 'SP5448_01565' 'manL'
 'phnA' 'pncA' 'treC' 'hpf' 'ugl' 'arsC_1' 'yueI' 'chbA' 'agaV' 'rpiA'
 'manN' 'aphA' 'rnc' 'SP5448_06955' 'deoB' 'punA' 'SP5448_01225' 'ptsI'
 'tkt' 'amyA' 'yqgQ' 'licT' 'agaF' 'sagI' 'rliB' 'cas2_1' 'cas1_1'
 'celB_2' 'coaA' 'pabB' 'agaD' 'sagH' 'atoE' 'sagA' 'bglH' 'SP5448_05675'
 'gabD' 'SP5448_06715' 'glpK' 'lacR_2' 'mngB' 'thlA_2' 'eda' 'araD' 'pepQ'
 'SP5448_06935' 'citM' 'amyB' 'mdxE' 'focA' 'SP5448_04190' 'celC' 'pgm'
 'ptsB' 'csd1' 'SP5448_04205' 'XK27_05475' 'SP5448_07165' 'SP5448_01220'
 'smc' 'ctfA_2' 'sagG' 'cshA']","['noxE' 'SP5448_01230' 'thlA_1' 'sagD' 'lplC' 'sagC' 'hyl' 'ptsC' 'sagE'
 'sagB' 'SP5448_06965' 'glk_1' 'bgl' 'ptsD' 'cas5d' 'XK27_00190' 'ctfB_2'
 'SP5448_02825' 'ctfB_1' 'glpF' 'glpD' 'ptsG' 'SP5448_02540' 'licB_1'
 'SP5448_03035' 'SP5448_02545' 'SP5448_04140']",['rgfB' 'XK27_00195' 'adhP'],['gatC_2' 'lctO'],[],[],[],[],[],[],[],['arcA'],['argF' 'XK27_04650'],[],[],[],[],[]
