,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,-3.333337309877985e-11,1.0812380545169933,3.0,0.0,-0.9982799343000001,6.0,1.1484885716,12.0,-0.1502086374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,1.1958006182,0.15227556980807183,3.0,1.0,1.2063663985,7.0,1.3425181306,13.0,1.0385173255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,2.5732314623000003,0.6963177566575155,3.0,2.0,2.4906898702,8.0,1.9218634041,14.0,3.3071411126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,2.3759293379333335,0.5121116167802526,3.0,3.0,2.2585419755,9.0,2.936542797,15.0,1.9327032413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,1.5782576662666665,1.561587087673166,3.0,4.0,2.187481728,10.0,2.7434036986,16.0,-0.19611242780000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,1.2517350095000002,0.15599221788392284,3.0,5.0,1.2917644142,11.0,1.0796288639,17.0,1.3838117504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,0.8418972549,0.834819852681156,2.0,18.0,0.251590476,71.0,1.4322040338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,-7.936061709833333,1.8557272873843214,3.0,19.0,-8.9658311186,70.0,-9.0485690875,205.0,-5.7937849234000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-2.9837356478375,1.861981970995544,8.0,20.0,-0.27616380760000003,32.0,-4.2761479109,55.0,-3.788912335,67.0,-2.0125047453,126.0,-5.5243539918,147.0,-3.7191241120000003,203.0,-0.5170391547000001,210.0,-3.7556391254,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,-3.1201580052333333,1.321827710110678,3.0,21.0,-2.1611567238,34.0,-2.5713270351,61.0,-4.6279902568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,-4.694175450625,1.7253085566606985,8.0,22.0,-4.3484716957,104.0,-6.7035424323,111.0,-2.2907827215,133.0,-3.6503989961,165.0,-2.5489671954,238.0,-5.7946174728,265.0,-6.1360763298,270.0,-6.0805467614,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,-8.838162815657142,0.9912593847036303,7.0,23.0,-9.7867691762,56.0,-10.4277918216,82.0,-8.0954247024,118.0,-8.5810957696,134.0,-7.5671344798,137.0,-8.3884015054,227.0,-9.0205222546,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,-3.7827183965,2.992133794067954,4.0,24.0,0.34426402770000003,101.0,-6.2685493683,139.0,-3.5307818081,149.0,-5.6758064373,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,-5.745298442525,0.8292457652761654,4.0,25.0,-5.9438893971999995,123.0,-6.1235180339,155.0,-6.3826636562,191.0,-4.5311226827999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,abx_mega__dmso-6,-1.7889515509,0.7533012599384269,3.0,26.0,-2.1771306604,59.0,-0.9207325409,159.0,-2.2689914514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,abx_mega__chl_h2o,-6.6971409278400005,1.1282464234334804,5.0,27.0,-8.068131962,76.0,-5.9049818290000005,146.0,-6.1183551722,162.0,-5.6365438042000005,262.0,-7.7576918718000005,,,,,,,,,,,,,,,,,,,,,,,,,,
16,abx_mega__cst_h2o,-2.95090064435,1.9530846980374927,4.0,28.0,-0.796893257,94.0,-5.0487873322,186.0,-1.8832492695,231.0,-4.0746727187,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,abx_mega__tec_h2o,-1.3817826375,0.374061788006967,3.0,29.0,-1.8054728609000001,49.0,-1.2426504352,260.0,-1.0972246164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,abx_mega__str_h2o,-0.7911320892000001,2.7212388216220607,5.0,30.0,0.5199846224,77.0,0.3908106081,172.0,-2.8744575947,259.0,2.3266776834,280.0,-4.3186757652,,,,,,,,,,,,,,,,,,,,,,,,,,
19,abx_mega__ctx_h2o,-3.278477419625,1.9164079666515217,4.0,31.0,-0.5935214223,40.0,-4.5104639844,138.0,-3.2189854204,192.0,-4.7909388514,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,abx_mega__phos_h2o,-0.48211878818571424,1.4335457924049355,7.0,33.0,-0.4512476053,39.0,0.5360562145000001,58.0,-1.0553933966,122.0,1.0596654679,170.0,0.9453540998000001,244.0,-1.6500363999999998,261.0,-2.7592298976,,,,,,,,,,,,,,,,,,,,,,
21,abx_mega__polmyx_h2o,-0.9019292996142856,1.7816860696849464,7.0,35.0,1.9991546698,79.0,0.8011998077,92.0,-1.5221665155,208.0,-2.7297471868,251.0,-0.3889713023,263.0,-2.5353737006,299.0,-1.9376008696,,,,,,,,,,,,,,,,,,,,,,
22,abx_mega__h2o-8b,-1.8128088284666666,1.8151798790991776,3.0,36.0,-1.2208739606,234.0,-3.8500653905,275.0,-0.3674871343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,abx_mega__h2o-6,-1.883486481233333,1.3450335017558568,3.0,37.0,-1.9348314089,214.0,-3.2021123082,307.0,-0.5135157266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,abx_mega__thio_dmso,-6.978694839075,2.4519719164956837,4.0,38.0,-8.7558075562,102.0,-3.3990255192,248.0,-8.348871656,269.0,-7.4110746249,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,abx_mega__lzd_dmso,-4.28017034315,2.058083336836708,4.0,41.0,-6.1444250199,178.0,-1.5671699711,249.0,-5.5737727111,309.0,-3.8353136705,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,abx_mega__naoh-9,-0.5589273213,0.08812901977185218,2.0,42.0,-0.6212439488,294.0,-0.4966106938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,abx_mega__dox_dmso,-3.3060623432875005,1.7065356581576256,8.0,43.0,-4.6808961888,142.0,-5.1595086384,166.0,-3.043295199,177.0,-3.805493469,221.0,-4.5377849356,256.0,-0.1296842689,282.0,-3.5408505297,305.0,-1.5509855169,,,,,,,,,,,,,,,,,,,,
28,abx_mega__phos_ethanol,-0.28287752535,0.12326858456050437,2.0,44.0,-0.1957134733,154.0,-0.3700415774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,abx_mega__teix_dmso,-1.2461486619944444,1.0991101262943863,18.0,45.0,-1.7650344074,54.0,-3.4287169457,106.0,0.3954036675,108.0,-1.7297847534000002,135.0,0.3835515309,143.0,-0.4064240335,150.0,-1.175294285,183.0,-2.4485272975,204.0,-1.8144990934,226.0,-1.8778063964,253.0,-1.1640596805,255.0,0.1892199759,257.0,-2.5588530795,264.0,-1.3066250071,268.0,0.1509207024,284.0,-1.9096871291,300.0,-0.3838091971,306.0,-1.580650487
30,abx_mega__dmso-10,-0.004217737699999992,0.2083620549886283,3.0,46.0,-0.057532820500000005,57.0,0.22562167400000002,66.0,-0.1807420666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,abx_mega__van_dmso,-3.4923005173200004,1.7591172689004364,5.0,47.0,-2.3254590875,72.0,-1.7599526187,112.0,-6.3230384952,156.0,-3.524822422,212.0,-3.5282299632000003,,,,,,,,,,,,,,,,,,,,,,,,,,
32,abx_mega__ramo_h2o,-0.5392204621333333,0.8395608144079856,3.0,48.0,-0.5928997112000001,184.0,-1.3506536242,266.0,0.325891949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,abx_mega__h2o-7,-4.514887856733334,1.1493411784130423,3.0,50.0,-5.8419137109,245.0,-3.8667674985,258.0,-3.8359823608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,abx_mega__cro_h2o,-2.590643672925,2.0896647258391456,4.0,51.0,-4.2156921676,119.0,-4.5376164382,120.0,-1.1847267812,278.0,-0.4245393047,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,abx_mega__tric_ethanol,1.0412577615,0.18982128890740943,2.0,52.0,1.1754816821,182.0,0.9070338409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,abx_mega__nor_naoh,-2.9166269238,1.799842247394513,5.0,53.0,-4.0534551415,90.0,-2.6194370453999998,100.0,-5.3759345874,216.0,-1.4760937371,293.0,-1.0582141076,,,,,,,,,,,,,,,,,,,,,,,,,,
37,abx_mega__rfp_ethanol,-5.69225725055,1.595819250462405,2.0,60.0,-6.8206718641,78.0,-4.5638426370000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,abx_mega__amyc-d_dmso,-3.6151093328999995,2.1708264833662034,8.0,62.0,-4.0113283203,91.0,-5.8620038372,103.0,-5.8265090867,105.0,-4.1550040982,117.0,-3.319302751,141.0,-0.7870190184,174.0,-0.0368119221,201.0,-4.9228956293,,,,,,,,,,,,,,,,,,,,
39,abx_mega__sxt_dmso,-3.3569569908249997,1.954835529314937,4.0,63.0,-3.763764728,181.0,-0.4872632403,207.0,-4.4646920232,239.0,-4.7121079718,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,abx_mega__dmso-1,1.38709040615,0.27939832838044715,2.0,64.0,1.1895259535,180.0,1.5846548588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,abx_mega__pen_h2o,0.23404402498000004,1.2658305246321595,5.0,65.0,1.6066416161000001,69.0,-0.2780185174,211.0,-0.9216085345,233.0,-0.8192293193,308.0,1.58243488,,,,,,,,,,,,,,,,,,,,,,,,,,
42,abx_mega__cip_naoh,-3.25912640344,2.3928887824078773,5.0,68.0,-1.7424380037,81.0,-5.9573267576,128.0,-1.5405216044999999,217.0,-5.7887788858,240.0,-1.2665667656,,,,,,,,,,,,,,,,,,,,,,,,,,
43,abx_mega__h2o-1b,-0.007436252249999997,0.8104086828136645,2.0,73.0,0.5656092229,95.0,-0.5804817274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,abx_mega__ery_h2o,-4.446434343225,1.7096367519436304,4.0,74.0,-4.7978964055,124.0,-2.5812868408,131.0,-3.7854176066000003,196.0,-6.62113652,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,abx_mega__bacit_h2o,-2.0771877638600005,2.164581113063299,5.0,75.0,-1.927601037,87.0,-0.8160306542,89.0,-0.48925703060000003,127.0,-1.3280585119000001,194.0,-5.8249915856,,,,,,,,,,,,,,,,,,,,,,,,,,
46,abx_mega__tric_h2o,0.63456967715,1.1128726053645304,2.0,80.0,-0.1523500887,243.0,1.421489443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,abx_mega__bacit_dmso,-5.664735375799999,1.5493533448425574,3.0,83.0,-5.8551817843,85.0,-4.0289624608,304.0,-7.1100618823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,abx_mega__gen_h2o,-0.94442965505,1.890695723503881,2.0,84.0,-2.2813534223,121.0,0.3924941122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,abx_mega__chl_dmso,-6.753250503133333,0.6336198979191862,3.0,86.0,-6.7181694936,148.0,-7.4036821258,202.0,-6.13789989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,abx_mega__lvx_dmso,-0.7055621568000001,0.06963478714965095,2.0,88.0,-0.7548013870000001,168.0,-0.6563229266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,abx_mega__naoh-6,-2.2707948927,0.48832846277901115,5.0,93.0,-2.0440728795,144.0,-2.7620831883,153.0,-1.7490344071,200.0,-2.8211640039,252.0,-1.9776199847,,,,,,,,,,,,,,,,,,,,,,,,,,
52,abx_mega__rfp_h2o,-5.459061741533334,1.7063570876987173,3.0,96.0,-4.1215182775,237.0,-4.8748819094,285.0,-7.3807850377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,abx_mega__tet_h2o,-2.936650693425,2.2897659741691427,4.0,97.0,-1.3288902137,169.0,-6.2719034485,179.0,-1.5590148943000002,215.0,-2.5867942172,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,abx_mega__flavo_dmso,-3.6505015904249998,1.5866466249762345,4.0,98.0,-1.4905819005,132.0,-3.7152443486999998,223.0,-4.1115686762,297.0,-5.2846114363,,,,,,,,,,,,,,,,,,,,,,,,,,,,
