,PSPTO_5270
SRX1828913,-0.0795042203
SRX1828914,-0.40771123260000003
SRX1828915,-0.1699652361
SRX1828916,-0.7705973752
SRX1828917,0.2494694564
SRX1828918,-0.9228016143000001
SRX3983989,-0.0084241657
SRX3983990,-0.69237606
SRX3983993,-0.2647386422
SRX3983994,-0.4212397129
SRX3983995,-0.2865305408
SRX3983996,0.3509065525
SRX3983997,-0.1352051585
SRX3983998,-0.4055489396
SRX3983999,-0.0214234583
SRX3984000,0.10477914070000001
SRX3984001,-0.16957626150000002
SRX3984002,-0.19061157850000002
SRX3984003,0.23919784100000002
SRX3984004,-0.158094439
SRX3984005,-0.0192621722
SRX3984006,0.4762057887
SRX3984007,-0.3147971993
SRX3984008,0.1579737353
SRX3984009,-0.5296243637
SRX3984010,0.0785943196
SRX3984011,-0.5332978793
SRX3984012,-0.366387153
SRX3984013,-0.5400251741000001
SRX3984014,-0.0813878321
SRX3984015,0.5281094686
SRX3984016,-0.30237820130000004
SRX3984017,0.24344323580000002
SRX3984019,-0.43407015400000004
SRX3984020,0.2733636084
SRX3984021,0.3253378984
SRX3984022,0.192661991
SRX3984023,0.044478144000000004
SRX3984024,-0.3070677144
SRX3984025,0.27403656400000004
SRX3984026,0.019462138
SRX3984027,-0.022289036800000002
SRX3984028,-0.1821997391
SRX3984029,0.2409507236
SRX3984031,1.5209570256
SRX3984032,0.2215758343
SRX3984034,-0.1509497475
SRX3984035,-0.9830312138
SRX3984036,0.2192928714
SRX3984037,0.09852286440000001
SRX3984038,0.6509709170000001
SRX3984039,0.48374338800000005
SRX3984040,0.1337067989
SRX3984041,0.1582404614
SRX3984042,-0.5708749252
SRX3984043,-0.9359722858
SRX3984045,-0.9901048229
SRX3984046,-0.30810017230000003
SRX3984047,0.32565308530000003
SRX3984048,0.43218341060000004
SRX3984049,0.0006885763
SRX3984050,-0.0266702517
SRX3984051,0.5511674196
SRX3984052,-0.0337275209
SRX3984056,0.048915847400000004
SRX3984057,-0.1029716484
SRX3984058,0.0025180692
SRX3984059,-0.4267007376
SRX3984061,-0.3021385868
SRX3984062,-0.36211041790000004
SRX3984063,-0.2564038971
SRX3984064,-0.1953358819
SRX3984065,-0.5048376204
SRX3984066,-0.2745568071
SRX3984067,-0.5267914922
SRX3984068,-0.3253397957
SRX3984069,-0.4805903006
SRX3984070,0.0803877359
SRX3984071,-0.2135316724
SRX3984073,0.019321301000000003
SRX3984074,-0.0064122784000000006
SRX3984077,-0.4133461744
SRX3984078,-0.4322137918
SRX3984079,0.7451851802
SRX3984080,0.41457177580000004
SRX3984082,-0.2957973351
SRX3984084,1.0182697293
SRX6997963,0.45964049910000004
SRX6997964,0.4175557582
SRX6997965,-0.1743961836
SRX6997967,0.0128232051
SRX6997968,-0.2315575986
SRX6997969,-0.542778226
SRX6997971,-0.4724637042
SRX6997972,0.063912963
SRX6997973,-0.670507311
SRX3159100,-0.1216569873
SRX3159101,0.6285473005000001
SRX3159102,-0.8129598098
SRX3159103,0.3060694966
SRX3159000,-0.28078489560000003
SRX3159001,-0.35006212880000004
SRX3159002,-0.0273369867
SRX3159003,-1.0931768502
SRX3159004,-0.6207210295000001
SRX3159005,-0.8245106924000001
SRX3159006,0.3616509634
SRX3159007,-0.26274451520000003
SRX3159008,-0.6173066424
SRX3159009,-1.2391170278
SRX3159010,1.5814388117
SRX3159012,0.9370177753000001
SRX3159013,0.8332970095000001
SRX3159014,1.0138220636
SRX3159015,0.9417268161000001
SRX3159016,0.5657290136
SRX3159017,0.82443031
SRX3159018,0.442472113
SRX3159019,-0.3770844873
SRX3159020,0.174573734
SRX3159021,-0.6731155964000001
