,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X
0,aat__00m_00s,4.625929269271485e-18,0.15251558631322043,3.0,0.0,-0.1718058573,6.0,0.0523907724,12.0,0.11941508490000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,-0.3491033838,0.268792840151754,3.0,1.0,-0.0646621344,7.0,-0.5988854916,13.0,-0.3837625254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,-0.4160459613666667,0.03065115768823356,3.0,2.0,-0.448646282,8.0,-0.4116792745,14.0,-0.3878123276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-0.30811007530000006,0.10236396468968056,3.0,3.0,-0.41234543020000003,9.0,-0.2077262155,15.0,-0.3042585802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-0.2969987844,0.3087086385414207,3.0,4.0,-0.16266579080000002,10.0,-0.0782159699,16.0,-0.6501145925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,0.18963926770000003,0.20832493656438408,3.0,5.0,-0.0442711152,11.0,0.35521265300000004,17.0,0.2579762653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,1.48968585575,2.211298503213601,2.0,18.0,3.0533100226,71.0,-0.0739383111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,-1.6862052925000002,0.6200226453833741,3.0,19.0,-2.4000258298,70.0,-1.281616295,205.0,-1.3769737527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-0.22574741569999998,0.4341279885169574,8.0,20.0,0.0802378951,32.0,-0.378478747,55.0,-0.3574441397,67.0,-0.5896712636,126.0,-0.5279774356,147.0,-0.7514502385,203.0,0.3559035877,210.0,0.362901016,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,1.0357290626,0.34569095486311585,3.0,21.0,1.1911210783,34.0,0.6396115929,61.0,1.2764545166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
