,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,-9.25185853854297e-18,0.18784350094342098,3.0,0.0,0.0584659706,1.0,0.1516578065,2.0,-0.21012377710000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,0.005763881333333332,0.18393772270784753,3.0,3.0,0.022232424,4.0,0.1809135683,5.0,-0.1858543483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,0.0372955465,0.2746826255480755,3.0,6.0,0.0924929772,7.0,-0.2607943471,8.0,0.2801880094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,-4.761902512518375e-12,0.2639865793408863,21.0,9.0,0.5468036719,10.0,0.0662874928,11.0,-0.0440714462,12.0,0.1251486565,13.0,-0.0566181513,14.0,0.0824655724,15.0,0.07022810040000001,16.0,-0.1784431665,17.0,0.0607336495,18.0,-0.0051311773,19.0,0.0177070504,20.0,-0.8109260264,21.0,-0.2525131283,22.0,0.061971952100000005,23.0,0.1450467551,24.0,-0.1593154045,25.0,0.4421444358,26.0,0.1251665296,27.0,-0.0936166051,28.0,0.0289538943,29.0,-0.1720226553
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,0.24361329346190472,0.32365061166889136,21.0,30.0,0.2838866343,31.0,0.2410679204,32.0,0.39568200410000004,33.0,0.3613707812,34.0,0.4318869245,35.0,0.4830684645,36.0,0.3224895673,37.0,0.1786946943,38.0,-0.0131852168,39.0,0.2227331365,40.0,0.2731512473,41.0,0.3617618476,42.0,0.8106107653,43.0,0.2288688573,44.0,0.6158409785,45.0,0.42104906810000003,46.0,0.2457412143,47.0,0.4962741405,48.0,-0.4243644574,49.0,-0.4962881087,50.0,-0.3244613004
5,WT_vs_Del_ccpA__THY_None_WT_exponential,3.333333377838107e-11,0.10759719697149414,3.0,51.0,-0.0802075454,52.0,0.1222756599,53.0,-0.0420681144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,0.601342007675,0.2085367354980759,4.0,54.0,0.7614656606,55.0,0.4460212679,56.0,0.3980835625,57.0,0.7997975397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,0.0,0.023594770389313912,4.0,58.0,-0.0063897529,59.0,0.0047008386,60.0,0.0291798284,61.0,-0.0274909141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,0.026002206025000002,0.035401420374850286,4.0,62.0,0.0043081591,63.0,0.0747464083,64.0,-0.0040652009000000005,65.0,0.0290194576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,0.10453083225000001,0.015309689830043702,4.0,66.0,0.08834601510000001,67.0,0.1231288657,68.0,0.0965266934,69.0,0.1101217548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,WT_vs_Del_covR__THY_None_covS-T284A_late-exponential,0.0650412219,0.07079723557790601,4.0,70.0,0.0695231674,71.0,-0.0329815046,72.0,0.08908207110000001,73.0,0.1345411537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,WT_vs_Del_dahA__THY_None_WT_mid-exponential,-1.850371707708594e-17,0.5480978455437878,6.0,74.0,0.4008471584,75.0,0.4385645285,76.0,0.5177357966,86.0,-0.1461938308,88.0,-0.8568844492000001,90.0,-0.35406920350000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,WT_vs_Del_dahA__THY_None_WT_early-stationary,0.11719608361666667,0.268675129504036,6.0,77.0,0.40136471160000003,78.0,0.35562664400000005,79.0,0.02718978,87.0,0.0139144707,89.0,0.2267114725,91.0,-0.32163057710000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
