,BSU_26160
SRX8138083,0.2484750909203233
SRX8138084,-0.09719804457377013
SRX8138085,-0.15127704634655315
SRX8138086,-0.2474273259323967
SRX8138087,0.2273065087980446
SRX8138088,-0.10171544206668104
ERX4111143,0.05435937138961133
ERX4111144,0.2658796115685753
ERX4111145,-0.18923651970180444
ERX4111146,-0.2454250955408699
ERX4111148,0.11900033551355273
ERX4111149,0.1160010778754872
ERX4111150,-0.07517886687661067
ERX4111151,-0.054359371389611784
ERX4111152,-0.1810331863669332
ERX4111153,0.08918463128730991
ERX4111154,-0.14626553129017014
ERX4111156,-0.7741271410731141
ERX4111157,-0.06226841845248288
ERX4111158,0.33442965536262736
SRX5577041,-0.04754381828579124
SRX5577042,0.04400377885680396
SRX5577043,0.09910349314830036
SRX5577044,-0.09556345371931396
SRX5577045,0.035474649432882366
SRX5577046,-0.13770896021625936
SRX5577047,0.08896293016433532
SRX5577048,0.21513657567344333
SRX5577049,-0.1956581756846472
SRX5577050,-0.00641421513590057
SRX5577051,-0.2535231869628527
SRX5577052,-0.09932637254725307
SRX5577053,0.5054992476406772
SRX5577054,0.3260731927275291
SRX5577055,0.4900818211571245
SRX5577056,0.0898328493101559
SRX5577057,0.4953411258308069
SRX5577058,-0.1933240407635166
SRX5577059,0.2031818038687048
SRX5577060,-0.054898331319094495
SRX5577061,0.6551282625017459
SRX5577062,-0.4404551820097407
SRX5577063,-0.37338330128489
SRX5577064,0.3110961145034006
SRX5577065,-0.6939637862336419
SRX5577066,-0.2707287362681159
SRX5577067,0.2282881100943168
SRX5577068,-0.3513368408136035
SRX533166,-0.670115934758587
SRX533171,0.6701159347585861
SRX533786,-0.8803182228041813
SRX533787,0.7168461195405458
SRX533789,-0.9095032650545553
SRX533791,0.5433077799522863
SRX533792,-0.7330152170635502
SRX533793,0.3296832709650621
SRX533794,0.15080651887430466
SRX533795,0.234624984436965
SRX4703435,0.5524602181118325
SRX4703436,-0.07619177166108093
SRX4703437,-0.4762684464507507
