sample,BSU31850
LBexp_1,11.5914
LBexp_2,11.9079
LBexp_3,11.6048
LBtran_1,10.581
LBtran_2,11.2332
LBtran_3,11.407
LBstat_1,11.1781
LBstat_2,11.0593
LBstat_3,10.8931
LBGexp_1,11.7706
LBGexp_2,11.3353
LBGexp_3,12.0011
LBGtran_2,11.3516
LBGtran_3,11.8083
LBGstat_1,10.2778
LBGstat_2,10.6069
LBGstat_3,10.9828
S0_1,13.7765
S0_2,14.1214
S0_3,14.2407
S1_1,12.9422
S1_2,13.0414
S1_3,12.7874
S2_1,12.7659
S2_2,12.9982
S2_3,12.9155
S3_1,12.2074
S3_2,12.2122
S4_1,11.6399
S4_2,11.704
S4_3,11.1632
S5_1,11.2694
S5_2,11.451
S5_3,11.4
S6_1,9.9791
S6_2,8.0991
S6_3,10.7305
S6/t_1,9.9649
S6/t_2,8.0131
S6_4,10.0456
S6_5,10.5851
S6_6,10.5206
S7_4,10.396
S7_5,9.964
S7_6,10.185
S8_4,9.9353
S8_5,9.3616
G135_1,12.9976
G135_3,11.1633
G150_1,12.9478
G150_2,13.6916
G150_3,13.6568
G180_1,12.7226
G180_2,12.893
G180_3,11.7719
C30_1,11.6043
C30_2,11.7769
C90_1,10.2532
C90_2,10.575
BI_1,12.7221
BI_2,13.1038
BC_2,10.7588
BC/t_1,10.5207
BC/t_2,10.8063
BC_1,10.4695
Sw_1,11.385
Sw_2,11.5625
BT_1,12.6951
BT_2,12.3426
B36_1,9.9832
B36_2,9.9167
B60_1,10.0999
B60_2,9.8433
M9exp_1,13.81
M9exp_2,13.552
M9exp_3,13.3971
M9tran_1,13.3314
M9tran_2,13.4741
M9tran_3,13.4862
M9stat_1,9.2667
M9stat_2,9.3111
M9stat_3,8.7698
M+G_1,12.9178
M+G_2,12.6045
M+G_3,12.5349
Glu_1,13.0383
Glu_2,12.968
Glu_3,13.2683
Fru_1,13.1108
Fru_2,12.8543
Fru_3,12.4397
Mal_1,12.9297
Mal_2,12.8778
Mal_3,13.2161
G+S_2,11.9395
G+S_3,12.3037
Pyr_1,10.586
Pyr_2,11.3785
Pyr_3,11.3563
Gly_1,12.3816
Gly_2,12.9163
Gly_3,11.2768
Glucon_1,10.9474
Glucon_2,11.4995
Glucon_3,11.646
aero_1,12.4314
aero_2,11.7872
aero_3,12.9006
nit_1,12.4065
nit_2,13.0501
nit_3,12.7959
ferm_1,12.7816
ferm_2,12.8561
ferm_3,13.1687
T-5.40H_1,13.9178
T-4.40H_1,13.9358
T-3.40H_1,13.8665
T-2.40H_1,13.4911
T-1.40H_1,13.4285
T-1.10H_1,13.4022
T-0.40H_1,13.0393
T0.0H_1,12.8156
T0.30H_1,10.9349
T1.0H_1,11.5769
T1.30H_1,10.7867
T2.0H_1,10.6319
T2.30H_1,11.5363
T3.0H_1,11.0401
T3.30H_1,11.2026
T4.0H_1,11.1479
T5.0H_1,10.7883
