sample,BSU19259
LBexp_1,7.2832
LBexp_2,7.4836
LBexp_3,7.4488
LBtran_1,7.7755
LBtran_2,7.4736
LBtran_3,7.7061
LBstat_1,7.9681
LBstat_2,8.1703
LBstat_3,8.1628
LBGexp_1,7.2552
LBGexp_2,7.4025
LBGexp_3,7.3886
LBGtran_2,7.5521
LBGtran_3,7.7393
LBGstat_1,7.7303
LBGstat_2,7.7843
LBGstat_3,8.094
S0_1,7.8622
S0_2,7.771
S0_3,8.0087
S1_1,8.537
S1_2,8.4844
S1_3,8.4425
S2_1,8.6864
S2_2,8.557
S2_3,8.356
S3_1,11.6364
S3_2,11.4139
S4_1,13.8959
S4_2,13.6642
S4_3,13.5915
S5_1,13.6727
S5_2,14.158
S5_3,14.1457
S6_1,13.9946
S6_2,14.0282
S6_3,14.0428
S6/t_1,13.7587
S6/t_2,13.09
S6_4,12.83
S6_5,13.5271
S6_6,13.5313
S7_4,13.2211
S7_5,12.9376
S7_6,12.9672
S8_4,12.357
S8_5,12.3775
G135_1,7.7625
G135_3,7.7144
G150_1,7.4439
G150_2,7.3278
G150_3,7.6453
G180_1,7.4954
G180_2,7.1996
G180_3,7.4567
C30_1,9.4504
C30_2,9.3491
C90_1,8.1872
C90_2,7.3426
BI_1,7.689
BI_2,7.762
BC_2,9.9033
BC/t_1,9.3112
BC/t_2,10.1258
BC_1,9.3572
Sw_1,8.2131
Sw_2,8.5806
BT_1,12.2216
BT_2,11.4261
B36_1,12.5465
B36_2,12.559
B60_1,11.5766
B60_2,11.92
M9exp_1,8.0341
M9exp_2,7.9522
M9exp_3,7.7303
M9tran_1,8.1196
M9tran_2,8.2171
M9tran_3,7.9378
M9stat_1,10.0702
M9stat_2,9.3411
M9stat_3,8.9743
M+G_1,9.0517
M+G_2,8.1066
M+G_3,8.0683
Glu_1,8.496
Glu_2,8.06
Glu_3,8.3687
Fru_1,8.4386
Fru_2,8.9519
Fru_3,8.073
Mal_1,7.632999999999999
Mal_2,8.5653
Mal_3,7.8829
G+S_2,11.1997
G+S_3,11.6204
