,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,-0.007490474764356981,,1.0,0.0,-0.007490474764356981
1,Cr__2,-0.005528993881423061,,1.0,1.0,-0.005528993881423061
2,Cr__3,0.0026812683566817498,,1.0,2.0,0.0026812683566817498
3,Cr__4,0.008162485117147065,,1.0,3.0,0.008162485117147065
4,Cr__5,0.025349011289675483,,1.0,4.0,0.025349011289675483
5,Cr__6,0.01835577451845213,,1.0,5.0,0.01835577451845213
6,Fe__1,-0.02130116910521194,,1.0,6.0,-0.02130116910521194
7,Fe__2,-0.019801184821119484,,1.0,7.0,-0.019801184821119484
8,Fe__3,0.008098566891770763,,1.0,8.0,0.008098566891770763
9,Fe__4,0.027380378047413296,,1.0,9.0,0.027380378047413296
10,Fe__5,0.03613258111694091,,1.0,10.0,0.03613258111694091
11,Fe__6,0.053199492069050766,,1.0,11.0,0.053199492069050766
12,Cd__1,-0.004067203838456331,,1.0,12.0,-0.004067203838456331
13,Cd__2,0.0020189492143953608,,1.0,13.0,0.0020189492143953608
14,Cd__3,0.012501724941576458,,1.0,14.0,0.012501724941576458
15,Cd__4,0.017160171793728432,,1.0,15.0,0.017160171793728432
16,Cd__5,0.023812099355226653,,1.0,16.0,0.023812099355226653
17,Cd__6,0.029108814959626757,,1.0,17.0,0.029108814959626757
18,Zn__1,-0.010504949531989915,,1.0,18.0,-0.010504949531989915
19,Zn__2,-0.02940830763718608,,1.0,19.0,-0.02940830763718608
20,Zn__3,-0.03423337188257697,,1.0,20.0,-0.03423337188257697
21,Zn__4,-0.017097377430940287,,1.0,21.0,-0.017097377430940287
22,Zn__5,-0.039253587163577255,,1.0,22.0,-0.039253587163577255
23,Zn__6,-0.04898789877372795,,1.0,23.0,-0.04898789877372795
24,Cu__1,0.0018937071230512496,,1.0,24.0,0.0018937071230512496
25,Cu__2,0.006162712402738377,,1.0,25.0,0.006162712402738377
26,Cu__3,0.019603965289140067,,1.0,26.0,0.019603965289140067
27,Cu__4,0.036309207649708616,,1.0,27.0,0.036309207649708616
28,Cu__5,0.0537658765057707,,1.0,28.0,0.0537658765057707
29,Cu__6,0.06444345844108157,,1.0,29.0,0.06444345844108157
30,Pb__1,0.007822373725465669,,1.0,30.0,0.007822373725465669
31,Pb__2,0.01825976477192866,,1.0,31.0,0.01825976477192866
32,Pb__3,0.03375716401163094,,1.0,32.0,0.03375716401163094
33,Pb__4,0.04266262510742984,,1.0,33.0,0.04266262510742984
34,Pb__5,0.056415659417944485,,1.0,34.0,0.056415659417944485
35,Pb__6,0.06438863718916768,,1.0,35.0,0.06438863718916768
