,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,0.0,0.6033494581063095,3.0,0.0,0.2034261249,6.0,-0.6787693226,12.0,0.4753431977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,0.12657397613333335,0.4301296850305227,3.0,1.0,-0.15917220240000002,7.0,0.6212614867,13.0,-0.08236735590000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,0.13075473363333334,0.1685654957109803,3.0,2.0,-0.054898381600000004,8.0,0.1729451683,14.0,0.2742174142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-0.13374665396666668,0.5069604767116718,3.0,3.0,-0.4702256916,9.0,-0.38035086220000003,15.0,0.4493365919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-0.07063015273333333,0.39965502137852615,3.0,4.0,-0.5266432191,10.0,0.21872129540000002,16.0,0.09603146550000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,-0.12005178093333335,0.8880299988683814,3.0,5.0,-1.1431362985,11.0,0.4512469112,17.0,0.3317340445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,7.4777596686,0.30995260225368815,2.0,18.0,7.2585900817,71.0,7.6969292555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,0.5926014492333334,2.1129746275706234,3.0,19.0,-1.3598213311,70.0,0.3016523358,205.0,2.835973343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,1.6910113406875,1.4699818836280565,8.0,20.0,4.0481177894,32.0,1.3384687945,55.0,0.9460104300000001,67.0,0.0653187219,126.0,0.9633147844000001,147.0,1.482395171,203.0,0.7887612048,210.0,3.8957038295,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,1.0419527652333334,0.4074056097133704,3.0,21.0,0.71445245,34.0,0.9132358504,61.0,1.4981699953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,3.765221847375,0.8127710493782475,8.0,22.0,4.621533286,104.0,2.9003030907,111.0,4.953429632,133.0,4.4468183621,165.0,2.8730532208,238.0,3.5054635218,265.0,3.6857603544,270.0,3.1354133111999998,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,2.1989713326571425,1.4782442736806465,7.0,23.0,0.7026841262,56.0,2.5900304386,82.0,2.0115741286,118.0,3.7556698987,134.0,3.291669222,137.0,-0.2324977226,227.0,3.2736692371,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,0.436466668775,0.6186627375736969,4.0,24.0,1.0156048644,101.0,0.9202237626,139.0,-0.17845425,149.0,-0.0115077019,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,1.3628677315,0.4967426543636441,4.0,25.0,1.1674892162,123.0,0.9932189277000001,155.0,2.0958360813,191.0,1.1949267008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
