,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A
0,algU_regulon__empty_vector,0.0,0.6361575406086347,3.0,0.0,0.7344014178,2.0,-0.3808877328,4.0,-0.353513685,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,-0.8608901966333334,0.5730266872823856,3.0,1.0,-1.284285391,3.0,-1.089546964,5.0,-0.2088382349,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,1.190158372825,2.076069684951398,4.0,6.0,0.9460661938,20.0,2.2927512357,40.0,3.1364492624,63.0,-1.6146332006000002,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,-4.8726069844249995,1.0937600037928359,4.0,7.0,-5.633814714,33.0,-5.2372084593,81.0,-3.2507316054,82.0,-5.368673159,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,-5.84879810575,1.4436310324714112,4.0,8.0,-5.4861737312,51.0,-4.4464848351,65.0,-7.8707251948,76.0,-5.5918086619,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,-5.717485221566666,1.5384224449927684,3.0,9.0,-7.1434955709,22.0,-5.9218755352,49.0,-4.0870845586,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,-1.1966221690499999,1.1844993391868412,2.0,10.0,-2.0341896841,26.0,-0.35905465400000003,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,-7.629687523266667,0.5354121034173855,3.0,11.0,-7.4942581479,54.0,-8.2198103691,83.0,-7.1749940528,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,-5.9920471131,1.126683643424615,4.0,12.0,-5.6443296651,48.0,-4.8771886927,64.0,-7.5524512305,78.0,-5.8942188641,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,-0.12431624207499992,2.9318310358547257,4.0,13.0,3.4397959890000003,38.0,-1.0974495798,67.0,0.6754782260000001,72.0,-3.5150896035,,,,,,,,,,,,,,,,,,,,
10,co_culture__c_viol_30,-1.8689519096666665,0.8788558466947395,3.0,14.0,-2.8198006896,41.0,-1.7006147183,85.0,-1.0864403211,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,-1.0154647043,0.9145999444711609,4.0,15.0,-1.702393119,52.0,-0.1845084921,71.0,-0.2699370755,80.0,-1.9050201306,,,,,,,,,,,,,,,,,,,,
12,co_culture__b_thai_40,-5.578545975933333,1.2143725448105385,3.0,16.0,-6.8723465984,53.0,-5.3998984165,77.0,-4.4633929129,,,,,,,,,,,,,,,,,,,,,,
13,co_culture__b_thai_45,-6.0437997799,1.4030720694433998,3.0,17.0,-6.8414709745,50.0,-4.4237345846,66.0,-6.8661937806,,,,,,,,,,,,,,,,,,,,,,
14,co_culture__b_thai_c_viol_40,-4.292474210866667,1.1763688598577444,3.0,18.0,-3.2362410907,25.0,-4.0809135499,62.0,-5.560267992,,,,,,,,,,,,,,,,,,,,,,
15,co_culture__mono_35,-0.540440995375,3.1977512123068528,4.0,19.0,3.467903089,28.0,-0.7313750596,56.0,-0.5403177391,73.0,-4.3579742718,,,,,,,,,,,,,,,,,,,,
16,co_culture__b_thai_c_viol_45,-4.6527062213249994,1.74824948098694,4.0,21.0,-2.5438862558,34.0,-4.728378843,45.0,-6.8202439868999996,58.0,-4.5183157996,,,,,,,,,,,,,,,,,,,,
17,co_culture__c_viol_25,-0.06456675797500022,4.094041493350382,4.0,23.0,-1.8373073991000002,42.0,-0.10077198030000001,70.0,5.6097837655,79.0,-3.929971418,,,,,,,,,,,,,,,,,,,,
18,co_culture__mono_45,-1.3064632285500002,1.7333779067279553,4.0,24.0,-2.0216309781,29.0,1.28872417,68.0,-2.2394938448,74.0,-2.2534522613,,,,,,,,,,,,,,,,,,,,
19,co_culture__mono_40,-1.944286602375,2.129217496011529,4.0,27.0,-3.1125508034,31.0,0.8780813983,69.0,-1.5667494911,75.0,-3.9759275133000003,,,,,,,,,,,,,,,,,,,,
20,co_culture__b_thai_c_viol_35,-5.687955714225001,1.4754404187466466,4.0,30.0,-4.5335001738,32.0,-4.9976555218000005,59.0,-5.381527355,86.0,-7.8391398063,,,,,,,,,,,,,,,,,,,,
21,co_culture__b_thai_c_viol_25,-5.1541380791,,1.0,35.0,-5.1541380791,,,,,,,,,,,,,,,,,,,,,,,,,,
22,co_culture__b_thai_c_viol_30,-6.488298441725,1.0858651452329282,4.0,36.0,-4.9359556029,44.0,-7.4533593016,60.0,-6.672970337,61.0,-6.8909085254,,,,,,,,,,,,,,,,,,,,
23,co_culture__mono_12.5,2.5000002068509275e-11,3.8174701151159134,4.0,37.0,-3.9086973735,46.0,-1.0354449811,57.0,-0.2799190989,84.0,5.2240614536,,,,,,,,,,,,,,,,,,,,
24,co_culture__c_viol_45,3.4200625839,0.5028567982382187,2.0,39.0,3.7756360359,43.0,3.0644891319,,,,,,,,,,,,,,,,,,,,,,,,
25,co_culture__b_thai_c_viol_12.5,-7.07252006945,1.6056096573488767,2.0,47.0,-5.9371825928,55.0,-8.2078575461,,,,,,,,,,,,,,,,,,,,,,,,
26,immunity_2__WT_sid2,3.33333360913457e-11,2.2918555754918355,3.0,87.0,-0.3464863863,90.0,2.4453704711,93.0,-2.0988840847,,,,,,,,,,,,,,,,,,,,,,
27,immunity_2__WT_pad4,-0.19279035833333333,0.5268459225823628,3.0,88.0,-0.627636469,91.0,-0.34380762540000004,94.0,0.3930730194,,,,,,,,,,,,,,,,,,,,,,
28,immunity_2__WT_PS,-1.0687702517,0.8584068441596046,3.0,89.0,-2.0338233657,92.0,-0.7821178264,95.0,-0.39036956300000003,,,,,,,,,,,,,,,,,,,,,,
29,immunity_in_vitro__WT_MM,2.499997431293366e-11,1.4855613122835944,4.0,96.0,-0.3705752406,97.0,-1.9182413388000001,98.0,1.4480204828,99.0,0.8407960967,,,,,,,,,,,,,,,,,,,,
30,immunity_isolated__WT_DE,1.25671044785,1.4821669760984872,2.0,100.0,2.3047607675,104.0,0.20866012820000002,,,,,,,,,,,,,,,,,,,,,,,,
31,immunity_isolated__WT_DEPS,0.71453974135,0.9816334903269421,2.0,101.0,0.0204200437,105.0,1.408659439,,,,,,,,,,,,,,,,,,,,,,,,
32,immunity_isolated__WT_WT,8.333278511685194e-12,1.2651808668486393,12.0,102.0,0.6227885084,110.0,-1.8285882711,117.0,0.2589286739,125.0,-2.0986629291,131.0,0.0281811094,134.0,1.4961695735,138.0,2.1864421321,159.0,1.1156944109,162.0,-0.10880091730000001,164.0,-0.3664804484,170.0,-0.9186575936,174.0,-0.3870142486,,,,
33,immunity_isolated__WT_npr1,0.5700993433000001,1.5373779370010117,2.0,103.0,1.6571897078000002,126.0,-0.5169910212000001,,,,,,,,,,,,,,,,,,,,,,,,
