,SACI_RS07875
SRX5495523,0.14103769462541482
SRX5495524,0.20372948037651284
SRX5495525,0.3904142154696748
SRX5495526,-0.0047792737119980435
SRX6762909,-0.007356494644640499
SRX6762910,0.007356494644641388
SRX6762911,0.03496701439645733
SRX6762912,-0.1872326975174028
SRX3467357,-0.32046084944630104
SRX3467358,0.32046084944630104
SRX3467359,-0.1125532263704141
SRX3467360,0.1934725423175032
SRX3565164,0.2882299852196688
SRX3565165,-0.2922356170393368
SRX3565166,0.05892158625594579
SRX3565167,-0.3608782210414256
SRX3565168,0.2639102012761221
SRX3565169,0.2501290262127247
SRX3565170,-0.2618983909182733
SRX3565171,-0.8172000127374646
SRX3565172,-0.7779714451049373
SRX3565173,0.018029236903778667
SRX3565174,-0.20481893427964515
SRX3565176,-0.7199268282508191
SRX3565177,-0.10590195428155802
SRX3565178,-0.5015110085546137
SRX3565179,-0.4219045896058242
SRX3565180,-0.3132718939149015
SRX3565181,-0.19226860707873428
SRX3565182,-0.4493135697650219
SRX3565183,-0.5872626846670252
SRX3565184,-1.1621573542969137
SRX3565185,0.039746663748529976
SRX3565186,-0.3433404040054881
SRX3565187,-0.7580893653811613
SRX3565188,0.2282046741174417
SRX3565191,-0.06379773838976366
SRX3565192,-0.13857605446835208
SRX3565193,-0.4453687035836849
SRX3565194,-0.21299077400842226
SRX3565195,-0.9210507410906752
SRX3565197,-0.1692464562671816
SRX3565198,0.02102198154828816
SRX3565199,-0.6025276133338949
SRX3565200,-0.39856126731746144
SRX3565201,-0.059783776390152525
SRX3565202,-0.6803221933743409
SRX3565203,-0.5401344832473676
SRX3565204,-0.1447378340967429
SRX3565205,-0.07604884664064482
SRX3565206,0.025041908695233598
SRX3565208,0.20794006077215066
SRX3565209,0.2717518519193547
SRX3565210,-0.3780109749088148
SRX3565211,-0.18411077303483306
SRX4001511,-0.19240613567632714
SRX4001513,0.19240613567632714
SRX4001514,0.41075852167033394
SRX4001515,-0.5965340089613633
SRX4001516,0.24435270425589994
SRX4001517,0.3688165220112421
SRX4001518,-0.08716246647749147
SRX4001519,-0.210855504671704
SRX4001520,0.003085507743127991
SRX4001521,-0.3630310696226804
SRX4001522,-0.2700389695595557
SRX4001523,-0.2365589707891225
SRX4001524,-0.3973013677230801
SRX4001525,-0.1393724040350408
SRX4001526,-0.25071583920211804
SRX4001528,-0.4132683089498572
SRX3823521,0.1585966183995211
SRX3823522,-0.2943587384528721
SRX3823523,0.13576212005335098
SRX3823524,0.4411691057845984
SRX3823525,0.3795235103124206
SRX3823526,0.3650307192933804
SRX3823527,0.0135359640613828
SRX3823528,0.5125759536438137
SRX3823529,-0.25226756819345875
SRX3823530,0.6914381901196407
SRX3823531,0.3543301370987679
SRX3823532,0.5422290188677872
SRX3823533,0.6913246218074525
SRX3823534,1.0636447129979452
SRX3823536,1.0394617700383495
SRX3823537,0.934280662981478
SRX3823538,1.0913995113213586
SRX3823539,1.0282193481567203
SRX5653264,0.41232140236586456
SRX5653265,0.39325143509035865
SRX5653266,0.6028970039988284
SRX5653267,0.0002588171312174481
SRX5653268,-0.06940964932176108
SRX5653269,0.06915083219054363
