,-0.3071907380792026,-0.25993062452855603,-0.21267051097790945,-0.16541039742726288,-0.1181502838766163,-0.07089017032596973,-0.02363005677532315,0.023630056775323427,0.07089017032597,0.11815028387661658,0.16541039742726316,0.2126705109779098,0.2599306245285563,0.30719073807920283,0.35445085162984946,0.4017109651804961,0.4489710787311426,0.49623119228178914,0.5434913058324358,0.5907514193830824
thresh,-0.33082079485452587,0.33082079485452587,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,3,14,1142,1118,15,3,0,0,0,0,0,0,0,0,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['SACI_RS11855'],[]
