locus,gene_weight,gene_name,old_locus_tag,gene_product,cog,operon,regulator,link
SACI_RS11855,0.523487921200364,SACI_RS11855,,putative integrase,No arCOG annotation,Op795,,https://www.uniprot.org/uniprot/UPI0011BFB8E2
