,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,LB__LBexp,-3.0569377108666664,0.2949412969803961,3.0,0.0,-3.3068115011,1.0,-2.7315945150000003,2.0,-3.1324071165,,,,,,,,,,
1,LB__LBtran,3.0728727965,1.5244588980666423,3.0,3.0,4.5270837791,4.0,3.204794514,5.0,1.4867400964000002,,,,,,,,,,
2,LB__LBstat,6.8842646748,0.17568584496593742,3.0,6.0,6.7299630336,7.0,7.075471485,8.0,6.8473595058,,,,,,,,,,
3,LB__LBGexp,-1.1372826955666666,1.2784571154785327,3.0,9.0,0.3004284961,10.0,-1.5659788642999999,11.0,-2.1462977185,,,,,,,,,,
4,LB__LBGtran,0.46361184354999996,0.3178695032069028,2.0,12.0,0.2388441623,13.0,0.6883795248,,,,,,,,,,,,
5,LB__LBGstat,5.564318652066667,2.7183184008783075,3.0,14.0,5.200085153,15.0,8.4463901044,16.0,3.0464806988,,,,,,,,,,
6,Life Cycle__S0,11.017252129366668,1.8792337132785895,3.0,17.0,13.001026887,18.0,9.2637889944,19.0,10.7869405067,,,,,,,,,,
7,Life Cycle__S1,9.8440472218,0.9999904374546791,3.0,20.0,9.735562807800001,21.0,10.8938567163,22.0,8.9027221413,,,,,,,,,,
8,Life Cycle__S2,18.090243890533333,0.7087738211884917,3.0,23.0,17.5588277113,24.0,17.8169176928,25.0,18.8949862675,,,,,,,,,,
9,Life Cycle__S3,14.78487288865,0.13030969282373733,2.0,26.0,14.6927300212,27.0,14.8770157561,,,,,,,,,,,,
10,Life Cycle__S4,14.710690957666666,1.0316453851414524,3.0,28.0,13.5200582701,29.0,15.2730292306,30.0,15.3389853723,,,,,,,,,,
11,Life Cycle__S5,12.637266582533334,1.3654959232067094,3.0,31.0,11.999954384,32.0,14.2049038616,33.0,11.706941502,,,,,,,,,,
12,Life Cycle__S6,9.090103933312498,5.7349798239836955,8.0,34.0,12.7743743688,35.0,1.1624096361,36.0,12.8250006937,37.0,12.2058985289,38.0,-1.3307159965,39.0,10.8508590111,40.0,11.8536191729,41.0,12.3793860515
13,Life Cycle__S7,8.4103519673,0.5618344812167821,3.0,42.0,8.7515795391,43.0,8.7175778956,44.0,7.7618984672,,,,,,,,,,
14,Life Cycle__S8,2.2147794544,8.162771078668603,2.0,45.0,7.9867302374,46.0,-3.5571713286,,,,,,,,,,,,
15,Life Cycle__G135,-8.01884204185,1.0306662261491333,2.0,47.0,-7.2900509642,48.0,-8.7476331195,,,,,,,,,,,,
16,Life Cycle__G150,-2.9738184745666665,1.2001708438917267,3.0,49.0,-4.3223069959,50.0,-2.0228178492,51.0,-2.5763305786,,,,,,,,,,
17,Life Cycle__G180,-11.144327821433334,1.0048700015353456,3.0,52.0,-10.9559248208,53.0,-10.246994172600001,54.0,-12.2300644709,,,,,,,,,,
18,Stress Time Course__C30,-10.979382768050002,0.6587558950691365,2.0,55.0,-11.4451935286,56.0,-10.5135720075,,,,,,,,,,,,
19,Stress Time Course__C90,4.65437989485,0.20091869549263888,2.0,57.0,4.5123089228,58.0,4.7964508669,,,,,,,,,,,,
20,Biofilm__BI,5.2342034509,0.5073107734846661,2.0,59.0,5.592926339,60.0,4.8754805628,,,,,,,,,,,,
21,Biofilm__BC,12.38466138265,1.544738777115205,4.0,61.0,11.213015245,62.0,14.5396583726,63.0,11.3192275053,64.0,12.4667444077,,,,,,,,
22,Biofilm__Sw,8.93594698555,1.247627924271396,2.0,65.0,9.8181531512,66.0,8.0537408199,,,,,,,,,,,,
23,Life Cycle__BT,14.7304162374,0.7838028353652349,2.0,67.0,15.2846485374,68.0,14.1761839374,,,,,,,,,,,,
24,Life Cycle__B36,10.85376801875,1.0167125319370038,2.0,69.0,10.1348436929,70.0,11.5726923446,,,,,,,,,,,,
25,Life Cycle__B60,7.595138506650001,0.5123545198393759,2.0,71.0,7.2328491513,72.0,7.957427862,,,,,,,,,,,,
26,M9__M9exp,-3.333335459506278e-11,0.5240699643491277,3.0,73.0,0.1955178913,74.0,-0.5937215382000001,75.0,0.39820364680000003,,,,,,,,,,
27,M9__M9tran,6.775138434,0.5843631530312164,3.0,76.0,6.1348671953,77.0,7.2797187613,78.0,6.9108293454,,,,,,,,,,
28,M9__M9stat,9.484049875633334,1.2799096325516672,3.0,79.0,10.7527110427,80.0,8.1931807937,81.0,9.5062577905,,,,,,,,,,
29,Supplement__M+G,3.2888399460333333,0.8044454043529382,3.0,82.0,3.7185012544,83.0,2.360794192,84.0,3.7872243917,,,,,,,,,,
30,Supplement__Glu,3.3261672222666667,0.4529537040610064,3.0,85.0,3.0259264181,86.0,3.8471766275,87.0,3.1053986212,,,,,,,,,,
31,Supplement__Fru,1.1638418152,3.2340011001999533,3.0,88.0,-2.4343765434,89.0,3.8280415094,90.0,2.0978604796,,,,,,,,,,
32,Supplement__Mal,1.9009526451000003,1.1751226760397702,3.0,91.0,3.2401058334,92.0,1.4208882074,93.0,1.0418638945,,,,,,,,,,
33,Supplement__G+S,8.5844223791,1.4214476991910399,2.0,94.0,9.5895376863,95.0,7.5793070719,,,,,,,,,,,,
34,Supplement__Pyr,5.303874624533333,1.0762238497634418,3.0,96.0,6.5461451689,97.0,4.7115611453,98.0,4.6539175594,,,,,,,,,,
35,Supplement__Gly,2.5485164654,0.4062613838065457,3.0,99.0,2.8990209129,100.0,2.6432795860000002,101.0,2.1032488973,,,,,,,,,,
36,Supplement__Glucon,1.7117082889666666,0.9142389146412082,3.0,102.0,2.599544479,103.0,1.7624041523,104.0,0.7731762356,,,,,,,,,,
37,Stressors__aero,3.2168079458666665,1.9012194677049186,3.0,105.0,1.3268796768,106.0,5.1291209408,107.0,3.19442322,,,,,,,,,,
38,Stressors__nit,4.9215758248000006,1.606426763138536,3.0,108.0,3.5781027954,109.0,6.7009752439,110.0,4.4856494351,,,,,,,,,,
39,Stressors__ferm,4.8837525197666665,3.0215715395693556,3.0,111.0,3.3732954704,112.0,8.3627255617,113.0,2.9152365272000003,,,,,,,,,,
40,Glc Growth/Exhaust__T-5.40H,2.2974685325,,1.0,114.0,2.2974685325,,,,,,,,,,,,,,
41,Glc Growth/Exhaust__T-4.40H,3.6533593777,,1.0,115.0,3.6533593777,,,,,,,,,,,,,,
42,Glc Growth/Exhaust__T-3.40H,4.580718792,,1.0,116.0,4.580718792,,,,,,,,,,,,,,
43,Glc Growth/Exhaust__T-2.40H,3.7821234168,,1.0,117.0,3.7821234168,,,,,,,,,,,,,,
44,Glc Growth/Exhaust__T-1.40H,4.7462418444,,1.0,118.0,4.7462418444,,,,,,,,,,,,,,
45,Glc Growth/Exhaust__T-1.10H,2.6047026134999998,,1.0,119.0,2.6047026134999998,,,,,,,,,,,,,,
46,Glc Growth/Exhaust__T-0.40H,4.3889667237,,1.0,120.0,4.3889667237,,,,,,,,,,,,,,
47,Glc Growth/Exhaust__T0.0H,3.5363766566,,1.0,121.0,3.5363766566,,,,,,,,,,,,,,
48,Glc Growth/Exhaust__T0.30H,7.0791690792,,1.0,122.0,7.0791690792,,,,,,,,,,,,,,
49,Glc Growth/Exhaust__T1.0H,6.7925027014,,1.0,123.0,6.7925027014,,,,,,,,,,,,,,
50,Glc Growth/Exhaust__T1.30H,7.7387847139,,1.0,124.0,7.7387847139,,,,,,,,,,,,,,
51,Glc Growth/Exhaust__T2.0H,8.8491589054,,1.0,125.0,8.8491589054,,,,,,,,,,,,,,
52,Glc Growth/Exhaust__T2.30H,9.3663901877,,1.0,126.0,9.3663901877,,,,,,,,,,,,,,
53,Glc Growth/Exhaust__T3.0H,10.7529390068,,1.0,127.0,10.7529390068,,,,,,,,,,,,,,
54,Glc Growth/Exhaust__T3.30H,11.6863821576,,1.0,128.0,11.6863821576,,,,,,,,,,,,,,
55,Glc Growth/Exhaust__T4.0H,11.7505945012,,1.0,129.0,11.7505945012,,,,,,,,,,,,,,
56,Glc Growth/Exhaust__T5.0H,13.706095099,,1.0,130.0,13.706095099,,,,,,,,,,,,,,
57,Stressors__HPh,-2.2313524581333337,0.7817151606970584,3.0,131.0,-1.3308382386,132.0,-2.6279048402000003,133.0,-2.7353142956000003,,,,,,,,,,
58,Stressors__LPh,-1.3726305255666666,0.5193009648124993,3.0,134.0,-0.8597627424000001,135.0,-1.3599947797,136.0,-1.8981340546,,,,,,,,,,
59,Stressors__LPhT,6.088272937133333,0.5578854674079353,3.0,137.0,5.4553576893,138.0,6.3008079382,139.0,6.5086531839,,,,,,,,,,
