,PSPTO_2627
SRX1828913,0.056088435000000006
SRX1828914,0.6611368423
SRX1828915,-0.29913531800000004
SRX1828916,0.1400093729
SRX1828917,0.24304688300000002
SRX1828918,0.6485502033
SRX3983989,0.4688580567
SRX3983990,0.0998649278
SRX3983993,0.6913421875
SRX3983994,0.5347339098
SRX3983995,0.2773496151
SRX3983996,1.2366862533
SRX3983997,0.7900530474
SRX3983998,0.6329439477000001
SRX3983999,0.31207902860000003
SRX3984000,0.6126314605000001
SRX3984001,0.8538340659
SRX3984002,1.0319308869
SRX3984003,1.2526089709
SRX3984004,0.1297835354
SRX3984005,0.3921417755
SRX3984006,1.5738722577000002
SRX3984007,0.6371383243000001
SRX3984008,0.3912094465
SRX3984009,0.3642581248
SRX3984010,1.2087026876
SRX3984011,0.6152652230000001
SRX3984012,0.39458844740000004
SRX3984013,0.6696589056000001
SRX3984014,0.2950119097
SRX3984015,1.0478415318
SRX3984016,0.3759680251
SRX3984017,1.1772701662
SRX3984019,0.40744962560000003
SRX3984020,1.2874859965
SRX3984021,0.9106386166
SRX3984022,1.0206889993
SRX3984023,0.1109442681
SRX3984024,0.7244929777
SRX3984025,0.8554210280000001
SRX3984026,0.7442227103
SRX3984027,0.38940289250000004
SRX3984028,0.2817021948
SRX3984029,0.4238515936
SRX3984031,0.7766726344
SRX3984032,1.371970793
SRX3984034,-0.0103558876
SRX3984035,-0.9138376608000001
SRX3984036,1.6496286258000001
SRX3984037,2.0174185851
SRX3984038,1.5329939458
SRX3984039,1.3987815728
SRX3984040,0.3414811297
SRX3984041,1.3350987776
SRX3984042,0.9523568507
SRX3984043,0.09697896680000001
SRX3984045,0.8542177996
SRX3984046,0.01228024
SRX3984047,1.5264265001
SRX3984048,1.2944726257
SRX3984049,1.8406757165
SRX3984050,1.1393655833
SRX3984051,1.3265084765
SRX3984052,0.5312401343
SRX3984056,1.0265127305
SRX3984057,0.8096103938
SRX3984058,1.3059085522
SRX3984059,0.5288459981
SRX3984061,0.3684077806
SRX3984062,0.4052412804
SRX3984063,0.4246644336
SRX3984064,0.5166687501
SRX3984065,0.2770144772
SRX3984066,0.39982347020000003
SRX3984067,0.6465304955
SRX3984068,0.41487223430000003
SRX3984069,0.44953264540000004
SRX3984070,1.4434878542
SRX3984071,1.0630294224
SRX3984073,0.4195462051
SRX3984074,0.4042277479
SRX3984077,-0.1762519784
SRX3984078,0.1062444993
SRX3984079,1.4053984805
SRX3984080,-0.11286862060000001
SRX3984082,0.4190696545
SRX3984084,0.9544225008
SRX6997963,-0.4257086912
SRX6997964,0.0193407485
SRX6997965,-0.6296329052
SRX6997967,0.4657104065
SRX6997968,0.36167336
SRX6997969,0.6456439565000001
SRX6997971,-0.040001715300000004
SRX6997972,1.0914628537
SRX6997973,0.9775536382000001
SRX3159100,0.102364588
