,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A
10,co_culture__c_viol_30,-8.205900104933333,1.8341353781413026,3.0,14.0,-7.066353647,41.0,-7.2296694568,85.0,-10.321677211,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,-8.561168789149999,1.349456363351208,4.0,15.0,-7.7364308779,52.0,-7.6022212802,71.0,-10.5189752987,80.0,-8.3870476998,,,,,,,,,,,,,,,,,,,,
12,co_culture__b_thai_40,-16.861362434166665,2.0262555539612346,3.0,16.0,-16.8711735566,53.0,-18.8826946123,77.0,-14.8302191336,,,,,,,,,,,,,,,,,,,,,,
13,co_culture__b_thai_45,-18.5703534865,1.2425011160425317,3.0,17.0,-17.2011142546,50.0,-19.626048523,66.0,-18.8838976819,,,,,,,,,,,,,,,,,,,,,,
14,co_culture__b_thai_c_viol_40,-23.952178082766665,0.8141198096945987,3.0,18.0,-24.1726758649,25.0,-24.6333371842,62.0,-23.0505211992,,,,,,,,,,,,,,,,,,,,,,
15,co_culture__mono_35,-1.2022365853,0.5625792925846202,4.0,19.0,-0.8899274774,28.0,-1.6760680854999999,56.0,-1.6757264019,73.0,-0.5672243764,,,,,,,,,,,,,,,,,,,,
16,co_culture__b_thai_c_viol_45,-24.172823459625,0.45048411356802903,4.0,21.0,-24.4027519345,34.0,-23.7407650566,45.0,-24.691523425,58.0,-23.856253422400002,,,,,,,,,,,,,,,,,,,,
17,co_culture__c_viol_25,-8.413013332825,0.8017349472672811,4.0,23.0,-7.5653351738,42.0,-8.25028516,70.0,-9.4982326967,79.0,-8.3382003008,,,,,,,,,,,,,,,,,,,,
18,co_culture__mono_45,-1.752011494775,0.893887783197124,4.0,24.0,-1.382331762,29.0,-1.4207851561,68.0,-3.0784505586,74.0,-1.1264785024,,,,,,,,,,,,,,,,,,,,
19,co_culture__mono_40,-1.388365152725,0.7705644700086142,4.0,27.0,-1.5175900631,31.0,-1.0243316338,69.0,-2.4014596338,75.0,-0.6100792802,,,,,,,,,,,,,,,,,,,,
20,co_culture__b_thai_c_viol_35,-23.82847085855,0.7325807924976954,4.0,30.0,-22.8768743348,32.0,-24.2580628243,59.0,-23.6514695575,86.0,-24.5274767176,,,,,,,,,,,,,,,,,,,,
21,co_culture__b_thai_c_viol_25,-21.1158083563,,1.0,35.0,-21.1158083563,,,,,,,,,,,,,,,,,,,,,,,,,,
22,co_culture__b_thai_c_viol_30,-22.266043801425,1.364799876917167,4.0,36.0,-23.3670477927,44.0,-23.2484254569,60.0,-22.011912001,61.0,-20.4367899551,,,,,,,,,,,,,,,,,,,,
23,co_culture__mono_12.5,2.499999512961537e-11,0.23347979311667966,4.0,37.0,-0.1349126715,46.0,-0.0614510637,57.0,0.3454483443,84.0,-0.149084609,,,,,,,,,,,,,,,,,,,,
24,co_culture__c_viol_45,-7.9649379963,0.08283404056981752,2.0,39.0,-7.9063654845,43.0,-8.0235105081,,,,,,,,,,,,,,,,,,,,,,,,
25,co_culture__b_thai_c_viol_12.5,-7.1083823519,1.1295631213714565,2.0,47.0,-6.309660609,55.0,-7.9071040948,,,,,,,,,,,,,,,,,,,,,,,,
26,immunity_2__WT_sid2,-3.333337309877985e-11,0.845948393334632,3.0,87.0,0.6622261423,90.0,-0.9529820980000001,93.0,0.2907559556,,,,,,,,,,,,,,,,,,,,,,
27,immunity_2__WT_pad4,0.5450061751,0.8319306210685569,3.0,88.0,0.9776913743000001,91.0,-0.4140989687,94.0,1.0714261197,,,,,,,,,,,,,,,,,,,,,,
28,immunity_2__WT_PS,0.8356211543666667,0.14065225656390803,3.0,89.0,0.7498966656,92.0,0.9979469551000001,95.0,0.7590198424,,,,,,,,,,,,,,,,,,,,,,
29,immunity_in_vitro__WT_MM,6.938893903907228e-18,0.2496168681697962,4.0,96.0,0.21370565730000002,97.0,0.1551354346,98.0,-0.3412114195,99.0,-0.0276296724,,,,,,,,,,,,,,,,,,,,
30,immunity_isolated__WT_DE,0.7075354090000001,0.1854421107091692,2.0,100.0,0.8386627830000001,104.0,0.576408035,,,,,,,,,,,,,,,,,,,,,,,,
31,immunity_isolated__WT_DEPS,2.14910105355,0.18415992565010542,2.0,101.0,2.0188803213,105.0,2.2793217858,,,,,,,,,,,,,,,,,,,,,,,,
32,immunity_isolated__WT_WT,-8.333334022836425e-12,0.9594047995078889,12.0,102.0,0.22149240320000002,110.0,-1.4901987209,117.0,-1.0615357213,125.0,0.07360780160000001,131.0,0.7473020114000001,134.0,-0.30920056490000003,138.0,-0.28339219720000003,159.0,0.6106646692000001,162.0,-0.1786035547,164.0,-1.1912485442,170.0,1.2411311107,174.0,1.6199813070000002,,,,
33,immunity_isolated__WT_npr1,1.5908428730000002,0.6400543556385432,2.0,103.0,2.0434296482,126.0,1.1382560978,,,,,,,,,,,,,,,,,,,,,,,,
34,immunity_isolated__AvrRpt2_WT,-1.2713836672357146,0.8207359880710124,14.0,106.0,-1.7845291023,113.0,-2.9136324959,121.0,-2.3818914249,127.0,-0.8594588652,136.0,-0.8645405836000001,142.0,-0.3148561529,145.0,-1.4724864055,150.0,-1.4672983298,160.0,-0.5225358647,161.0,0.2531354585,163.0,-1.7541152559,167.0,-1.4252829337000001,172.0,-1.3209818835,176.0,-0.9708975019
35,immunity_isolated__AvrRpt2_npr1,0.11557517230000001,0.48526959936054986,3.0,107.0,-0.2707452335,128.0,0.6602378533000001,146.0,-0.0427671029,,,,,,,,,,,,,,,,,,,,,,
36,immunity_isolated__AvrRpt2_DE,-0.21086140416666668,0.44083660342724074,3.0,108.0,-0.3645408807,129.0,0.2862447672,147.0,-0.5542880990000001,,,,,,,,,,,,,,,,,,,,,,
37,immunity_isolated__AvrRpt2_DEPS,1.0642174189,0.6992081419023535,2.0,109.0,0.5698026003000001,148.0,1.5586322375,,,,,,,,,,,,,,,,,,,,,,,,
38,immunity_isolated__WT_pad4,0.04237477942500001,0.323340449108228,4.0,111.0,-0.0735576662,119.0,-0.0015127055,140.0,-0.2555442442,165.0,0.5001137336,,,,,,,,,,,,,,,,,,,,
39,immunity_isolated__WT_PS,0.9491053526500001,1.2781379617349882,4.0,112.0,-0.4305956764,120.0,0.6795066232,141.0,0.8892902251,166.0,2.6582202387000002,,,,,,,,,,,,,,,,,,,,
40,immunity_isolated__AvrRpt2_sid2,-1.0867835301000002,0.8220712502907999,3.0,114.0,-2.0337645582,122.0,-0.5565361674,143.0,-0.6700498647,,,,,,,,,,,,,,,,,,,,,,
41,immunity_isolated__AvrRpt2_pad4,-0.4692965199,0.8802501910626661,4.0,115.0,-1.1450243405,123.0,-1.2856635248,144.0,0.0666502762,168.0,0.4868515095,,,,,,,,,,,,,,,,,,,,
42,immunity_isolated__AvrRpt2_PS,1.5866672669333333,0.9568877972161405,3.0,116.0,0.5910807610000001,124.0,1.6694425824999999,169.0,2.4994784573,,,,,,,,,,,,,,,,,,,,,,
43,immunity_isolated__WT_sid2,-0.0019272764999999914,0.48481591638075205,2.0,118.0,0.3408893456,139.0,-0.3447438986,,,,,,,,,,,,,,,,,,,,,,,,
44,immunity_isolated__WT_WT_mock,-0.2742775326333334,0.2417734002353263,3.0,130.0,-0.3559259705,152.0,-0.46465566340000003,156.0,-0.0022509640000000003,,,,,,,,,,,,,,,,,,,,,,
45,immunity_isolated__WT_SP,0.8985211685000001,1.666803269546162,2.0,132.0,2.0771290633,135.0,-0.28008672630000003,,,,,,,,,,,,,,,,,,,,,,,,
46,immunity_isolated__AvrRpt2_b2b3,0.32158185345,0.15510161317639262,2.0,133.0,0.21190845100000003,137.0,0.4312552559,,,,,,,,,,,,,,,,,,,,,,,,
47,immunity_isolated__AvrRpt2_RR,0.8556171234500001,0.20072450120168675,2.0,149.0,0.9975507794,151.0,0.7136834675,,,,,,,,,,,,,,,,,,,,,,,,
48,immunity_isolated__WT_WT_SA,-0.5948629770333334,0.7366723417738035,3.0,153.0,-1.3446033463,155.0,-0.5679916044000001,158.0,0.1280060196,,,,,,,,,,,,,,,,,,,,,,
49,immunity_isolated__WT_WT_chitin,-0.93682847305,0.8431353133816366,2.0,154.0,-1.5330151706000001,157.0,-0.3406417755,,,,,,,,,,,,,,,,,,,,,,,,
50,immunity_isolated__WT_stp,1.4492130679,0.007637313123964008,2.0,171.0,1.4546134638,175.0,1.443812672,,,,,,,,,,,,,,,,,,,,,,,,
51,immunity_isolated__AvrRpt2_stp,-0.59170956635,0.346967482673984,2.0,173.0,-0.3463665065,177.0,-0.8370526262,,,,,,,,,,,,,,,,,,,,,,,,
52,immunity_no_isolation__WT_WT_mock,3.333331758762862e-11,0.8073159630904305,3.0,178.0,0.5181299564,182.0,-0.9301946791000001,183.0,0.4120647228,,,,,,,,,,,,,,,,,,,,,,
53,immunity_no_isolation__WT_WT_flg22,-0.8003585519666666,0.09112973838508191,3.0,179.0,-0.7362527986,180.0,-0.76014478,181.0,-0.9046780773,,,,,,,,,,,,,,,,,,,,,,
54,immunity_time__mock_1hpi,3.333333377838107e-11,0.0454258724591026,3.0,184.0,0.047018992100000004,185.0,-0.0033744351000000003,186.0,-0.0436445569,,,,,,,,,,,,,,,,,,,,,,
55,immunity_time__flg22_1hpi,0.2578926154666667,0.5066093735348459,3.0,187.0,-0.2813068758,188.0,0.3310210176,189.0,0.7239637046,,,,,,,,,,,,,,,,,,,,,,
56,immunity_time__mock_3hpi,-0.035082472466666646,0.7065109483341467,3.0,190.0,0.3198025313,191.0,-0.8486854853,192.0,0.42363553660000003,,,,,,,,,,,,,,,,,,,,,,
57,immunity_time__flg22_3hpi,-0.7277979843,0.3898504839444206,3.0,193.0,-0.5262319806,194.0,-1.1771663551,195.0,-0.4799956172,,,,,,,,,,,,,,,,,,,,,,
58,immunity_time__mock_5hpi,1.0027915834666665,0.20863328702920259,3.0,196.0,0.8614449085,197.0,0.9045161519,198.0,1.24241369,,,,,,,,,,,,,,,,,,,,,,
59,immunity_time__flg22_5hpi,-0.9912995702333335,0.4123398537199069,3.0,199.0,-1.4149105596,200.0,-0.9677477667000001,201.0,-0.5912403844,,,,,,,,,,,,,,,,,,,,,,
