,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,7.542866666666668,0.032695616423816534,3.0,0.0,7.5284,1.0,7.5199,2.0,7.5803,,,,,,,,,,
1,LB__LBtran,7.560666666666667,0.0891018705377913,3.0,3.0,7.587999999999999,4.0,7.6329,5.0,7.4611,,,,,,,,,,
2,LB__LBstat,7.816966666666667,0.12242942184513199,3.0,6.0,7.735,7.0,7.9577,8.0,7.7582,,,,,,,,,,
3,LB__LBGexp,7.175999999999999,0.11468334665503972,3.0,9.0,7.1291,10.0,7.0922,11.0,7.3067,,,,,,,,,,
4,LB__LBGtran,7.4817,0.17423111088436496,2.0,12.0,7.6049,13.0,7.3585,,,,,,,,,,,,
5,LB__LBGstat,7.3241000000000005,0.3072857464966444,3.0,14.0,7.1693,15.0,7.125,16.0,7.678,,,,,,,,,,
6,Life Cycle__S0,7.505,0.38147959316325153,3.0,17.0,7.7932,18.0,7.0724,19.0,7.6494,,,,,,,,,,
7,Life Cycle__S1,7.596666666666667,0.8073002312233861,3.0,20.0,7.8587,21.0,8.2404,22.0,6.6909,,,,,,,,,,
8,Life Cycle__S2,7.6887333333333325,0.16997689058614213,3.0,23.0,7.885,24.0,7.5893,25.0,7.5919,,,,,,,,,,
9,Life Cycle__S3,7.36125,0.7214610488446349,2.0,26.0,7.8714,27.0,6.8511,,,,,,,,,,,,
10,Life Cycle__S4,7.179966666666666,0.154604829592524,3.0,28.0,7.3581,29.0,7.0807,30.0,7.1011,,,,,,,,,,
11,Life Cycle__S5,7.052533333333334,0.2783458340506163,3.0,31.0,7.3735,32.0,6.8775,33.0,6.9066,,,,,,,,,,
12,Life Cycle__S6,7.4624625,0.45323407051828263,8.0,34.0,7.0581,35.0,7.1736,36.0,6.7681,37.0,8.0257,38.0,7.2656,39.0,7.8517,40.0,7.8073,41.0,7.7496
13,Life Cycle__S7,8.969800000000001,0.2922822779437716,3.0,42.0,8.8497,43.0,8.7567,44.0,9.303,,,,,,,,,,
14,Life Cycle__S8,8.5196,0.013152186130069278,2.0,45.0,8.5103,46.0,8.5289,,,,,,,,,,,,
15,Life Cycle__G135,7.8454999999999995,0.007778174593052108,2.0,47.0,7.851,48.0,7.84,,,,,,,,,,,,
16,Life Cycle__G150,7.5000333333333336,0.4713018707085021,3.0,49.0,7.4985,50.0,7.0295,51.0,7.9721,,,,,,,,,,
17,Life Cycle__G180,7.4031666666666665,0.2746520950827307,3.0,52.0,7.4463,53.0,7.1095,54.0,7.6537,,,,,,,,,,
18,Stress Time Course__C30,9.849499999999999,0.3446438451503227,2.0,55.0,9.6058,56.0,10.0932,,,,,,,,,,,,
19,Stress Time Course__C90,9.459150000000001,1.2896920582061442,2.0,57.0,10.3711,58.0,8.5472,,,,,,,,,,,,
20,Biofilm__BI,7.3618500000000004,0.23171889219483108,2.0,59.0,7.198,60.0,7.5257,,,,,,,,,,,,
21,Biofilm__BC,8.13925,1.2671007234365121,4.0,61.0,6.9699,62.0,8.9567,63.0,9.4812,64.0,7.1492,,,,,,,,
22,Biofilm__Sw,8.280750000000001,0.6170920879415001,2.0,65.0,8.7171,66.0,7.8444,,,,,,,,,,,,
23,Life Cycle__BT,8.11185,0.10260119395016758,2.0,67.0,8.0393,68.0,8.1844,,,,,,,,,,,,
24,Life Cycle__B36,8.72635,0.12791561671664728,2.0,69.0,8.8168,70.0,8.6359,,,,,,,,,,,,
25,Life Cycle__B60,8.39345,0.9299161279384287,2.0,71.0,7.7359,72.0,9.051,,,,,,,,,,,,
26,M9__M9exp,7.0666,0.14373405998579458,3.0,73.0,7.1612,74.0,7.1374,75.0,6.9012,,,,,,,,,,
27,M9__M9tran,7.318466666666667,0.2316126579730334,3.0,76.0,7.5058,77.0,7.3901,78.0,7.0595,,,,,,,,,,
28,M9__M9stat,8.035200000000001,0.17626204923352062,3.0,79.0,7.8617,80.0,8.2141,81.0,8.0298,,,,,,,,,,
29,Supplement__M+G,8.485533333333334,0.8147744125421058,3.0,82.0,9.4251,83.0,8.0578,84.0,7.9737,,,,,,,,,,
30,Supplement__Glu,7.9495000000000005,0.2421906480440565,3.0,85.0,8.2081,86.0,7.728,87.0,7.9124,,,,,,,,,,
31,Supplement__Fru,8.611433333333334,1.0872015881764219,3.0,88.0,8.7855,89.0,9.6011,90.0,7.4477,,,,,,,,,,
32,Supplement__Mal,8.235133333333332,0.7438205720019675,3.0,91.0,7.9928,92.0,9.0699,93.0,7.6427,,,,,,,,,,
33,Supplement__G+S,8.54485,0.6991164745591393,2.0,94.0,9.0392,95.0,8.0505,,,,,,,,,,,,
34,Supplement__Pyr,8.7154,0.25726350304697304,3.0,96.0,8.4224,97.0,8.9043,98.0,8.8195,,,,,,,,,,
35,Supplement__Gly,8.966099999999999,0.7519833176341085,3.0,99.0,8.1162,100.0,9.5451,101.0,9.237,,,,,,,,,,
36,Supplement__Glucon,8.5206,0.48558529631775277,3.0,102.0,9.0794,103.0,8.2812,104.0,8.2012,,,,,,,,,,
37,Stressors__aero,7.305066666666666,0.2941710443489182,3.0,105.0,7.5087,106.0,7.4387,107.0,6.9678,,,,,,,,,,
