,new_4089418_4089968
M9exp_1,7.1612
M9exp_2,7.1374
M9exp_3,6.9012
M9tran_1,7.5058
M9tran_2,7.3901
M9tran_3,7.0595
M9stat_1,7.8617
M9stat_2,8.2141
M9stat_3,8.0298
MG-0.1_1,6.871
MG-0.1_2,6.4894
MG-0.1_3,7.4795
MG-0.2_2,7.2104
MG-0.2_3,7.5298
MG+5_1,7.6795
MG+5_2,6.6905
MG+5_3,7.5376
MG+10_1,7.1719
MG+10_2,6.9215
MG+10_3,7.3008
MG+15_1,7.1282
MG+15_2,7.4315
MG+15_3,7.4946
MG+25_1,7.1573
MG+25_2,7.0594
MG+25_3,7.2524
MG+45_1,7.5866
MG+45_2,7.0377
MG+45_3,7.3998
MG+60_2,7.2625
MG+60_3,7.5222
MG+90_2,6.7065
MG+90_3,7.0207
MG+120_1,7.8056
MG+120_2,6.9257
MG+120_3,7.0692
MG+150_1,7.2638
MG+150_3,7.4258
GM-0.1_1,7.2028
GM-0.1_2,7.3103
GM-0.1_3,7.3721
GM-0.2_1,7.5476
GM-0.2_2,7.3911
GM-0.2_3,6.7601
GM+5_1,6.8101
GM+5_2,6.8019
GM+5_3,7.1141
GM+10_2,6.8074
GM+10_3,6.9035
GM+15_1,6.8265
GM+15_2,7.5562
GM+15_3,7.2434
GM+25_1,6.957999999999998
GM+25_2,7.0964
GM+25_3,7.3401
GM+45_1,6.8899
GM+45_2,6.7477
GM+45_3,7.6915
GM+60_1,6.7344
GM+60_2,6.7639999999999985
GM+60_3,7.303
GM+90_1,7.0938
GM+90_2,7.6543
GM+90_3,7.4432
GM+120_1,7.7412
GM+120_3,8.0753
GM+150_1,7.6507
GM+150_2,6.9397
GM+150_3,7.3776
BT_1,8.0393
BT_2,8.1844
B36_1,8.8168
B36_2,8.6359
B60_1,7.7359
B60_2,9.051
S0_1,7.7932
S0_2,7.0724
S0_3,7.6494
S1_1,7.8587
S1_2,8.2404
S1_3,6.6909
S2_1,7.885
S2_2,7.5893
S2_3,7.5919
S3_1,7.8714
S3_2,6.8511
S4_1,7.3581
S4_2,7.0807
S4_3,7.1011
S5_1,7.3735
S5_2,6.8775
S5_3,6.9066
S6_1,7.0581
S6_2,7.1736
S6_3,6.7681
S6/t_1,8.0257
S6/t_2,7.2656
S6_4,7.8517
S6_5,7.8073
S6_6,7.7496
S7_4,8.8497
S7_5,8.7567
S7_6,9.303
S8_4,8.5103
S8_5,8.5289
G135_1,7.851
G135_3,7.84
G150_1,7.4985
G150_2,7.0295
G150_3,7.9721
G180_1,7.4463
G180_2,7.1095
G180_3,7.6537
T-5.40H_1,6.9061
T-4.40H_1,7.1815
T-3.40H_1,7.1339
T-2.40H_1,7.0194
T-1.40H_1,7.1194
T-1.10H_1,7.0116
T-0.40H_1,6.8831
T0.0H_1,6.7649
T0.30H_1,7.8451
T1.0H_1,7.6707
T1.30H_1,7.905
T2.0H_1,8.066
T2.30H_1,7.6812
T3.0H_1,7.381
T3.30H_1,7.6375
T4.0H_1,7.364
T5.0H_1,7.6018
LBexp_1,7.5284
LBexp_2,7.5199
LBexp_3,7.5803
LBtran_1,7.587999999999999
LBtran_2,7.6329
LBtran_3,7.4611
LBstat_1,7.735
LBstat_2,7.9577
LBstat_3,7.7582
LBGexp_1,7.1291
LBGexp_2,7.0922
LBGexp_3,7.3067
LBGtran_2,7.6049
LBGtran_3,7.3585
LBGstat_1,7.1693
LBGstat_2,7.125
LBGstat_3,7.678
Mt0_1,7.3403
Mt0_3,7.6785
M0t45_1,7.1126
M0t45_2,8.1231
M0t45_3,7.5445
M0t90_1,7.3987
M0t90_2,7.8045
M0t90_3,7.1662
M40t45_1,7.364
M40t45_2,8.3189
M40t45_3,7.3583
M40t90_1,7.0585
M40t90_2,6.9423
M40t90_3,7.0779999999999985
dia0_1,6.9642
dia0_2,7.1407
dia0_3,6.8925
dia5_1,7.2349
dia5_2,7.4967
dia5_3,7.4258
