,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A
0,algU_regulon__empty_vector,0.0,0.7140514453611915,3.0,0.0,-0.2131716781,2.0,-0.5831879234,4.0,0.7963596015000001,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,1.8144851921666667,1.18326802858305,3.0,1.0,2.7015327793,3.0,2.2709520436,5.0,0.4709707536,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,2.8127573679249998,1.5082995864730213,4.0,6.0,0.8857798143000001,20.0,2.9497559175,40.0,4.5711353733,63.0,2.8443583666,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,-0.62403745805,0.20684316642497647,4.0,7.0,-0.82975678,33.0,-0.700790637,81.0,-0.6246557805,82.0,-0.34094663470000003,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,19.00226884075,2.9643404456357394,4.0,8.0,17.9648580114,51.0,22.260584163,65.0,15.4217058193,76.0,20.3619273693,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,15.793817267166668,5.019799788990213,3.0,9.0,14.1069822529,22.0,11.8347010006,49.0,21.439768548,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,3.25339551755,1.7404151556642051,2.0,10.0,4.4840548762,26.0,2.0227361589,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,8.244704411,3.9303482389064244,3.0,11.0,7.9115140404,54.0,4.4915578431,83.0,12.3310413495,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,21.17767740945,4.68516602928716,4.0,12.0,21.3685393369,48.0,23.0141766208,64.0,14.6690861063,78.0,25.6589075738,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,2.5014425166749996,0.5895854554759526,4.0,13.0,2.5259901545,38.0,1.7314080087,67.0,3.1669332499,72.0,2.5814386536000002,,,,,,,,,,,,,,,,,,,,
10,co_culture__c_viol_30,0.9677284949333332,0.5193807142481066,3.0,14.0,1.2439459065,41.0,0.3686053832,85.0,1.2906341951,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,1.7467729461750001,0.28053340454944947,4.0,15.0,1.40148175,52.0,1.6390731490000001,71.0,1.9367219197,80.0,2.009814966,,,,,,,,,,,,,,,,,,,,
12,co_culture__b_thai_40,24.31064865096667,4.407687508960728,3.0,16.0,22.5090077305,53.0,21.0891788895,77.0,29.3337593329,,,,,,,,,,,,,,,,,,,,,,
13,co_culture__b_thai_45,19.57639523743333,1.8500169195274996,3.0,17.0,21.2140433235,50.0,19.9454870846,66.0,17.5696553042,,,,,,,,,,,,,,,,,,,,,,
14,co_culture__b_thai_c_viol_40,22.454775401733333,5.976244354766086,3.0,18.0,24.0970429115,25.0,15.8290990587,62.0,27.438184235,,,,,,,,,,,,,,,,,,,,,,
15,co_culture__mono_35,3.472987112925,0.5640183554629925,4.0,19.0,3.3628170486,28.0,3.3896793922,56.0,4.2466882163,73.0,2.8927637946,,,,,,,,,,,,,,,,,,,,
16,co_culture__b_thai_c_viol_45,20.861568849075002,7.765984356729891,4.0,21.0,25.5376650263,34.0,17.4365331788,45.0,11.6758920405,58.0,28.7961851507,,,,,,,,,,,,,,,,,,,,
17,co_culture__c_viol_25,0.43910925660000005,0.7863181117162834,4.0,23.0,-0.23066434200000002,42.0,0.2056770316,70.0,1.5777022926000002,79.0,0.2037220442,,,,,,,,,,,,,,,,,,,,
18,co_culture__mono_45,4.867582655425,2.8929594275424324,4.0,24.0,1.8941963966,29.0,4.0129538513,68.0,4.7555871204999995,74.0,8.8075932533,,,,,,,,,,,,,,,,,,,,
19,co_culture__mono_40,3.047216598625,2.6138489455576512,4.0,27.0,0.8565305521000001,31.0,2.0394415427,69.0,6.8335486908,75.0,2.4593456089,,,,,,,,,,,,,,,,,,,,
20,co_culture__b_thai_c_viol_35,16.14342409995,3.5299796438855466,4.0,30.0,16.6562236251,32.0,14.8307867146,59.0,20.7312075395,86.0,12.3554785206,,,,,,,,,,,,,,,,,,,,
21,co_culture__b_thai_c_viol_25,13.3633728941,,1.0,35.0,13.3633728941,,,,,,,,,,,,,,,,,,,,,,,,,,
22,co_culture__b_thai_c_viol_30,12.84228129255,0.6740677089291663,4.0,36.0,12.691468507,44.0,12.3500196948,60.0,13.8313750438,61.0,12.4962619246,,,,,,,,,,,,,,,,,,,,
23,co_culture__mono_12.5,1.5985205780583156e-17,0.39025859327097745,4.0,37.0,0.0649344411,46.0,0.44208957800000004,57.0,-0.5071938519,84.0,0.0001698328,,,,,,,,,,,,,,,,,,,,
24,co_culture__c_viol_45,6.25017644855,2.1085154009528035,2.0,39.0,7.7411219868,43.0,4.7592309103,,,,,,,,,,,,,,,,,,,,,,,,
25,co_culture__b_thai_c_viol_12.5,4.12372330905,0.43118155271878794,2.0,47.0,3.8188319092,55.0,4.4286147089,,,,,,,,,,,,,,,,,,,,,,,,
26,immunity_2__WT_sid2,0.0,0.7056455695196454,3.0,87.0,-0.4989381478,90.0,-0.3084119289,93.0,0.8073500767,,,,,,,,,,,,,,,,,,,,,,
27,immunity_2__WT_pad4,-0.09951634390000001,0.0834104916634516,3.0,88.0,-0.0037190644,91.0,-0.1560446447,94.0,-0.1387853226,,,,,,,,,,,,,,,,,,,,,,
28,immunity_2__WT_PS,-0.8467447067333334,0.0640013327668726,3.0,89.0,-0.8297714333,92.0,-0.792940882,95.0,-0.9175218049,,,,,,,,,,,,,,,,,,,,,,
29,immunity_in_vitro__WT_MM,-2.499997431293366e-11,0.6569091955467942,4.0,96.0,0.036925481100000004,97.0,0.6623368105,98.0,-0.9019225796,99.0,0.2026602879,,,,,,,,,,,,,,,,,,,,
30,immunity_isolated__WT_DE,-0.7707495684000001,1.5604608743087416,2.0,100.0,-1.8741620344,104.0,0.3326628976,,,,,,,,,,,,,,,,,,,,,,,,
31,immunity_isolated__WT_DEPS,-0.576865959,0.3429711949488709,2.0,101.0,-0.8193832167,105.0,-0.3343487013,,,,,,,,,,,,,,,,,,,,,,,,
32,immunity_isolated__WT_WT,-1.6666681923460658e-11,0.5971335282384453,12.0,102.0,-0.0716866548,110.0,-1.069446686,117.0,0.6690375121000001,125.0,-0.7835183809,131.0,0.2329075977,134.0,0.6012881699,138.0,0.2368906124,159.0,-0.8213312581000001,162.0,0.7077643069,164.0,-0.0294710395,170.0,0.0932798254,174.0,0.2342859947,,,,
33,immunity_isolated__WT_npr1,-0.677375017,0.22705854062180575,2.0,103.0,-0.5168203832,126.0,-0.8379296508,,,,,,,,,,,,,,,,,,,,,,,,
34,immunity_isolated__AvrRpt2_WT,0.17382062914285715,0.7970570915535183,14.0,106.0,0.060523318900000005,113.0,-0.2251761388,121.0,-0.15822660400000002,127.0,0.0793585774,136.0,-0.49737772760000004,142.0,-0.1672352972,145.0,1.3631383787,150.0,2.1634235882,160.0,-0.18723607220000002,161.0,0.215143939,163.0,0.1584991019,167.0,-0.8290677175000001,172.0,-0.4358631808,176.0,0.8935846420000001
35,immunity_isolated__AvrRpt2_npr1,0.1047032250666667,0.6250385643327449,3.0,107.0,0.8227570717,128.0,-0.3173491844,146.0,-0.1912982121,,,,,,,,,,,,,,,,,,,,,,
36,immunity_isolated__AvrRpt2_DE,0.2616013547666667,0.6027567004481347,3.0,108.0,0.8263905250000001,129.0,0.3314503428,147.0,-0.3730368035,,,,,,,,,,,,,,,,,,,,,,
37,immunity_isolated__AvrRpt2_DEPS,0.40454156975000005,0.13549352261794254,2.0,109.0,0.30873318110000003,148.0,0.5003499584000001,,,,,,,,,,,,,,,,,,,,,,,,
38,immunity_isolated__WT_pad4,-0.6521974311750001,0.6084262577192765,4.0,111.0,-1.2571829877,119.0,-0.92344571,140.0,0.1647806179,165.0,-0.5929416449,,,,,,,,,,,,,,,,,,,,
39,immunity_isolated__WT_PS,-0.60662797075,1.502917630206988,4.0,112.0,-2.373799998,120.0,1.1133789493,141.0,0.0059584695,166.0,-1.1720493038,,,,,,,,,,,,,,,,,,,,
40,immunity_isolated__AvrRpt2_sid2,-0.5767113230333333,0.4040723133843155,3.0,114.0,-0.7990780247,122.0,-0.11029674900000001,143.0,-0.8207591954,,,,,,,,,,,,,,,,,,,,,,
41,immunity_isolated__AvrRpt2_pad4,-0.29906136755,0.872131714805145,4.0,115.0,-0.5012640642,123.0,0.9003295249000001,144.0,-0.4069992281,168.0,-1.1883117028,,,,,,,,,,,,,,,,,,,,
42,immunity_isolated__AvrRpt2_PS,-0.9002819521666666,0.8252468932005999,3.0,116.0,-1.4758086057,124.0,0.045211743400000004,169.0,-1.2702489942000001,,,,,,,,,,,,,,,,,,,,,,
43,immunity_isolated__WT_sid2,0.58734786965,1.1262644288513732,2.0,118.0,1.3837370847,139.0,-0.2090413454,,,,,,,,,,,,,,,,,,,,,,,,
44,immunity_isolated__WT_WT_mock,-0.027321047366666646,0.6321454350384161,3.0,130.0,-0.4809644648,152.0,0.6947416011,156.0,-0.2957402784,,,,,,,,,,,,,,,,,,,,,,
45,immunity_isolated__WT_SP,-0.6009575875000001,0.26468826219702607,2.0,132.0,-0.7881204526000001,135.0,-0.41379472240000004,,,,,,,,,,,,,,,,,,,,,,,,
46,immunity_isolated__AvrRpt2_b2b3,-0.016876356349999982,0.5215299286639282,2.0,133.0,0.35190099280000003,137.0,-0.3856537055,,,,,,,,,,,,,,,,,,,,,,,,
47,immunity_isolated__AvrRpt2_RR,0.9325479205,0.4425163849722008,2.0,149.0,0.6196415839,151.0,1.2454542571,,,,,,,,,,,,,,,,,,,,,,,,
