,-0.1679872165391775,-0.13998934711598127,-0.11199147769278503,-0.0839936082695888,-0.055995738846392556,-0.02799786942319632,-8.326672684688674e-17,0.027997869423196153,0.05599573884639239,0.08399360826958865,0.11199147769278486,0.13998934711598107,0.16798721653917734,0.1959850859623736,0.2239829553855698,0.25198082480876605,0.2799786942319623,0.3079765636551586,0.33597443307835484,0.363972302501551
thresh,-0.18198615125077564,0.18198615125077564,2,,,,,,,,,,,,,,,,,
unreg,0,0,0,1,17,435,3429,418,19,3,0,0,0,0,0,0,0,0,0,0
FruR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
FruR_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['fruA'],['fruK' 'fruR'],[],[]
