,-0.33337413343706707,-0.27781177786422256,-0.22224942229137806,-0.16668706671853356,-0.11112471114568906,-0.05556235557284456,-5.551115123125783e-17,0.055562355572844446,0.11112471114568895,0.16668706671853345,0.22224942229137795,0.27781177786422245,0.33337413343706696,0.38893648900991146,0.44449884458275596,0.5000612001556004,0.555623555728445,0.6111859113012894,0.666748266874134,0.7223106224469784
thresh,-0.3611553112234893,0.3611553112234893,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,0,61,4122,73,0,0,0,0,0,0,0,0,0,0,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['ymdG'],[]
