,SP5448_05800
SRX1726505,-0.0240365056
SRX1726506,-0.1574831826
SRX1726507,0.1815196882
SRX1726508,0.540968278
SRX1726509,0.6158871634
SRX1726510,0.2837587612
SRX1726511,-0.0272089773
SRX1726512,-0.0607356682
SRX1726513,0.1750622934
SRX1081650,0.1202314668
SRX1081651,-0.3734809799
SRX1081652,-1.0763764094
SRX1081653,-0.029086107700000002
SRX1081654,-0.7483335977000001
SRX1081655,-0.5373747052
SRX1081656,-0.32360538920000004
SRX1081657,-0.0748939867
SRX1081658,0.11915341400000001
SRX1081659,0.1605431633
SRX1081660,-0.3448657248
SRX1081661,-0.5100242944
SRX1081662,-0.0104108593
SRX1081663,0.2038269845
SRX1081664,0.4668107281
SRX1081665,-0.0376075674
SRX1081666,0.8192526759000001
SRX1081668,0.7366313526
SRX1081669,0.0786083707
SRX1081670,0.8057492534
SRX1081671,0.5552522124
SRX1081672,-0.15283852620000002
SRX1081673,1.174026674
SRX1081674,1.0035701456
SRX1081675,0.7986572015000001
SRX1081676,0.9043205941
SRX1081677,0.8737576659
SRX1081678,1.3388452814
SRX1081679,0.7543240585000001
SRX1081680,-0.1516797784
SRX1081681,1.0218727477
SRX1081682,0.6321751459
SRX1081683,1.0115078098
SRX1081684,0.6318118763
SRX1081685,0.1843945243
SRX1081686,0.7444037596
SRX1081687,0.6377522177
SRX1081688,0.9441061156
SRX1081689,0.5141051236
SRX1081690,0.7604330908
SRX1081691,0.2524642681
SRX1081692,0.7746982903
SRX1962715,-0.2119652548
SRX1962716,0.2396854095
SRX1962717,-0.0277201548
SRX1962718,-0.1587459493
SRX1962719,-0.380282773
SRX1962720,-0.1824338842
SRX1962721,0.4078650514
SRX4892146,0.17855923710000002
SRX4892147,-0.17491258340000002
SRX4892148,0.1599088922
SRX4892149,-0.16355554590000002
SRX4892150,-0.0721591057
SRX4892151,0.0055446281
SRX4892152,-0.1670708697
SRX4892153,0.0688780294
SRX4892154,0.1242323761
SRX4892155,0.0888861912
SRX4892156,-0.1258878081
SRX4892157,-0.0339673058
SRX4892158,0.24110680240000001
SRX4892159,0.299137364
SRX4892160,-0.18579889460000001
SRX4892161,-0.20438122290000002
SRX7620814,0.5542481613
SRX7620815,0.6251237639
SRX7620816,0.6571103561
SRX7620817,0.0416940648
SRX7620818,0.0512955353
SRX7620819,0.1827835613
SRX7620856,-0.3184944529
SRX7620857,-0.34687286500000003
SRX7620858,-0.3269938538
SRX7620859,-0.2565947055
SRX7620860,-0.5271465156
SRX7620861,-0.3567598238
SRX7620862,-0.7165351308
SRX7620863,-0.7280939590000001
SRX7620864,-0.485520051
SRX7620865,-0.8354771710000001
SRX7620866,-0.6344270996
SRX7620867,-0.4766882766
SRX2161502,-0.0165439543
SRX2161503,-0.18916565740000002
SRX2161504,0.2057096118
SRX2161505,1.2210698903
SRX2161506,1.5763732872
SRX2161507,1.0383388889
SRX2161508,0.8163392393000001
SRX2161509,1.1347464078
SRX2161510,0.7435987695
SRX2161511,1.4050911852
SRX2161512,1.4460978677
SRX2161513,1.5057379654
SRX2161514,0.8543663564
SRX2161515,0.8796961860000001
SRX2161516,0.9023904582000001
SRX2161517,1.5924942924
SRX2161518,1.3171121432000001
SRX2161519,1.3791652524
SRX2161520,1.1222411475
SRX2161521,1.1640275862
SRX2161522,1.1428972833
SRX2161523,1.8057306668000002
SRX2161524,2.0198259021
SRX2161525,2.185645159
