,A,Fnr,ihfB
nac_ntrc__wt_cytd__1,2.743529634379036,-0.2233020650000004,0.4575306549999994
nac_ntrc__wt_cytd__2,2.2801711562846982,-0.14878209200000114,0.5979945149999981
nac_ntrc__wt_gln__1,1.7642165868687316,-0.1339289860000008,1.0409726349999993
nac_ntrc__wt_gln__2,2.0911311723443275,-0.07252378100000101,1.1155340849999984
nac_ntrc__bw_delnac_csn__1,-2.29547693091409,-0.17298681200000132,0.2154991849999988
nac_ntrc__bw_delnac_csn__2,-0.4256577598089768,-0.2073357070000004,-0.16648385500000096
nac_ntrc__bw_delnac_cytd__1,-0.0584255645140162,-0.3990849310000009,0.4645455949999988
nac_ntrc__bw_delnac_cytd__2,0.0840097689285684,-0.4580705310000006,0.4230415649999984
nac_ntrc__bw_delnac_gln__1,-1.8528604155577928,-0.3877521210000019,0.8464916449999986
nac_ntrc__bw_delnac_gln__2,-2.0372437954750837,-0.3182893920000005,0.8042016749999998
nac_ntrc__bw_delnac_nh4__1,3.766863810738256,-0.4074629840000004,-0.3020342150000008
nac_ntrc__bw_delnac_nh4__2,4.036442199462139,-0.4319254960000016,-0.19284083500000013
misc__wt_no_te__1,-3.719173052147239,-0.5747228530000008,0.8689442749999987
misc__wt_no_te__2,-2.26582300123742,-0.4345764080000016,0.5093796549999983
misc__bw_delcbl__1,2.896512081503995,-0.5447975610000011,-0.3394036750000016
misc__bw_delcbl__2,1.981631164982944,-0.5101214760000019,-0.29720346500000083
misc__bw_delfabr__1,4.882387495573069,-0.5468835700000003,-0.6204796650000013
misc__bw_delfabr__2,4.974042657051229,-0.5969020620000016,-0.5922961330000014
misc__bw_delfadr__1,2.303327836926172,-0.6318394690000009,-0.2622498450000013
misc__bw_delfadr__2,2.708311146740686,-0.5991148660000007,-0.13650693500000166
misc__nitr_031__1,2.575951570414352,-0.4462157430000016,0.036167394999999665
omics__wt_glu__1,0.313690735610959,0.6836297179999988,-0.13827825500000124
omics__wt_glu__2,0.415862387871787,0.7885854679999991,-0.2514746050000003
omics__wt_gly__1,0.8257110912265893,0.206760040999999,-0.872324217000001
omics__wt_gly__2,0.4580746079374826,0.1833143229999994,-0.8714248070000004
omics__wt_thr__1,-0.5729735558432446,-0.542585261000001,-0.1857289950000016
omics__wt_thr__2,-1.0336655930643226,-0.6071561150000004,-0.3407635650000014
omics__bw_ac__1,3.740293781507386,0.045715160999998616,0.6479085849999997
omics__bw_ac__2,2.8255136738019657,0.09762738399999904,0.6054734249999996
omics__bw_fum__1,3.7098037999403233,-0.1884815580000012,0.018456404999998455
omics__bw_fum__2,4.414166192051053,-0.2422709619999992,-0.006356255000001809
omics__bw_glc__1,0.7322464424824605,-0.2345112470000004,0.16412660499999987
omics__bw_glc__2,0.5436452551964317,-0.2088260980000012,0.15512309499999866
omics__bw_pyr__1,4.401460015732371,0.08724294099999952,0.6449217049999998
omics__bw_pyr__2,3.172107038700516,0.02212409499999879,0.6594726449999992
ompr__wt_nacl__1,-3.937775536883645,-0.7696515920000007,0.27755200499999866
ompr__wt_nacl__2,-3.5487995651068296,-0.6463673310000004,0.08413458499999926
ompr__bw_delompr_nacl__1,-0.4562646777571765,-1.035417797000001,0.00949221499999986
ompr__bw_delompr_nacl__2,-0.7598491836663063,-0.9836439900000008,-0.1324689250000013
minspan__wt_ade__1,-0.2559923441690773,-0.579642380000001,0.32309054499999945
minspan__wt_glc__2,1.4514871883797125,-0.946672155,-0.005051925000001845
minspan__wt_glc__3,1.3116275562053596,-0.702451240000002,0.045105534999999364
minspan__wt_glc__4,2.2233370995894166,-0.6560544730000011,-0.07972467500000135
minspan__wt_glc_anaero__1,4.761249741566907,-1.3752412100000004,-0.1724310150000008
minspan__wt_glc_anaero__2,5.605993000359558,-1.5192858430000022,-0.1700636650000007
minspan__wt_trp__1,0.7647981251002846,-1.8579653490000012,0.6313251449999981
minspan__bw_delcra_glc__2,1.117554507332235,-1.774069647000001,0.5065485749999983
minspan__bw_delcra_trp__1,0.7048193844273983,-1.6792622710000007,0.9061306849999989
minspan__bw_delmntr__1,4.739660413158352,-1.529694333000002,0.004072414999999553
minspan__bw_delnac_ade__1,0.5482310563719729,-0.24103003300000125,0.07351886499999871
minspan__bw_delnac_glc__1,2.30393861350104,-0.7240322750000008,0.1234782249999995
cra_crp__wt_ac__1,2.9198357895163167,0.5630292579999985,-0.30622956500000065
cra_crp__wt_ac__2,3.0871796259422064,0.5452901479999994,-0.35281656500000125
cra_crp__wt_fru__1,3.327375164907897,0.574998437999998,-0.2631118050000012
cra_crp__wt_fru__2,2.373808178674773,0.5622400479999996,-0.08839022500000128
cra_crp__delcra_ac__1,-3.939218215559202,-0.3505163840000005,0.0891974049999984
cra_crp__delcra_ac__2,-4.341616749436227,-0.29769803800000183,0.021087684999999468
cra_crp__delcra_fru__1,-1.334402491304281,-0.4862878060000018,0.27963663499999925
cra_crp__delcra_fru__2,-0.7724561940920464,-0.5381468600000012,0.3256943649999986
cra_crp__delcra_glc__1,1.1123072118812134,-0.5029783950000013,-0.027273645000001068
cra_crp__delcra_glc__2,1.3727942306629328,-0.5727874140000004,-0.1367845850000009
rpoB__wt_031__1,2.354682717307122,-0.4392632620000008,-0.01898600500000036
rpoB__wt_044__1,1.3578312474136076,-0.35546248300000194,-0.16863898500000118
rpoB__wt_lb__1,4.772662007705716,-0.4312754440000006,0.3773911149999982
rpoB__wt_lb__2,4.196515072871237,-0.4756920160000018,0.2931017149999988
rpoB__rpoBE546V_031__1,1.2438709415226006,-0.2190748840000012,0.3454237649999996
rpoB__rpoBE546V_044__1,1.2528930767586817,-0.29527451800000115,0.4336448049999984
rpoB__rpoBE546V_lb__1,5.374073919636226,-0.1772575130000007,0.15481106499999875
rpoB__rpoBE546V_lb__2,4.361173949366748,-0.1896798920000009,0.1844319049999985
rpoB__rpoBE546V_glc__1,-0.6048751111006535,-0.13970386800000156,-0.2513758650000017
rpoB__rpoBE672K_glc__1,1.69024512649269,-0.2144874060000017,-0.8686284180000001
rpoB__rpoBE672K_glc__2,1.5558305864126911,-0.2133236690000011,-0.8417491950000002
rpoB__rpoBE672K_lb__1,-3.3597673702717565,-0.31724649200000066,-0.7302826730000014
rpoB__rpoBE672K_lb__2,-3.078956942715196,-0.3099385020000014,-0.7081113300000013
crp__wt_fru__1,2.869155580662435,-0.2229942960000013,-0.12088642500000013
crp__wt_glyc__1,4.416737537976345,-0.17428477600000036,-0.23519522500000176
crp__wt_glyc__2,4.529963844876153,-0.08995859500000059,-0.2269791750000003
crp__delar1_glyc__1,-1.0489580728612156,-1.2857264020000017,0.8177116649999991
crp__delar1_glyc__2,-1.0129735751607456,-1.5015297130000018,0.8890342949999983
crp__delar1ar2_glyc__1,-0.1471207414413706,-0.15562998200000067,0.4273910749999992
crp__delar1ar2_glyc__2,0.2584823222471192,-0.11493448800000115,0.4929071349999994
crp__delar1ar2_glyc__3,-0.166640769624899,-0.1471097530000005,0.4557914849999989
crp__delar2_glyc__1,4.839571740990303,-1.2714837790000022,1.0758542649999985
crp__delar2_glyc__2,5.407930601487469,-1.1773514360000004,0.8624663449999996
crp__delar2_glyc__3,5.886039974441741,-1.1748534320000008,0.7822983149999985
crp__delcrp_fru__1,-0.168274627149708,-0.24670364600000205,0.7741806249999996
crp__delcrp_fru__2,0.5741377867508137,-0.21771090100000198,0.7805150249999997
crp__delcrp_fru__3,-0.2108876857700617,-0.34636329800000176,0.6682049649999993
crp__delcrp_glc__1,-0.3718605748466028,-0.14795257000000106,0.9036337949999992
crp__delcrp_glc__2,-0.3464206552353417,-0.1338359880000013,0.8802052149999984
crp__delcrp_glc__3,-0.6456242376346835,-0.2458932260000015,0.9120195049999982
crp__delcrp_glyc__1,-1.153018861765533,-0.17621799900000035,0.8951313249999995
crp__delcrp_glyc__2,-1.849498616256808,-0.25661334000000124,0.8307353349999982
crp__delcrp_glyc__3,-1.966687294429849,-0.2795685010000017,0.8947548049999998
glu__glu_ale3__1,2.5158827161587984,-1.5312083710000015,0.6064907849999983
glu__glu_ale4__1,6.187448474650791,-0.3330961230000007,-0.2619136350000009
glu__glu_ale5__1,5.474992218056078,-0.7786549400000009,-0.8460246970000007
glu__glu_ale6__1,5.758916077295596,-0.12059369700000032,-0.7752423590000017
glu__glu_ale8__1,1.9026860940744497,-1.378413375000001,0.6607472949999984
glu__glu_ale9__1,5.959784592792001,-0.7807343670000009,-0.06697157500000017
glu__glu_ale10__1,4.279421267278262,-1.3600023360000009,0.21387256499999907
42c__wt_42c__1,1.9222483085236075,-1.0145581910000008,-0.31461002500000035
42c__42c_ale1__1,6.115400638523916,-1.8717782250000008,0.11635354499999905
42c__42c_ale2__1,5.180747403489541,-0.4431280230000017,-0.2542397450000013
42c__42c_ale3__1,6.153614881159938,-0.1727305000000019,-0.2953636450000001
42c__42c_ale4__1,3.9703650772850914,-0.3207554420000012,-0.5980379260000017
42c__42c_ale5__1,6.33476987553057,-0.5273028440000012,-0.4206413750000007
42c__42c_ale6__1,5.443803213309564,-1.720490645,-0.051506065000001655
42c__42c_ale8__1,2.4173311526201484,-0.7990813750000001,0.06802815499999859
42c__42c_ale9__1,6.341061350407124,-0.4473727390000004,-0.2417516550000016
42c__42c_ale10__1,4.415331263117408,-0.9696312210000002,-0.1791272750000008
ssw__wt_ac__1,-2.7090819083470183,-0.8082528600000014,-0.34671080500000073
ssw__wt_glc__1,3.017092997822137,-0.2496041240000011,-0.34210524500000083
ssw__wt_glyc__1,3.888913201064526,-0.3966449650000019,-0.5893889490000017
ssw__wt_xyl__1,1.3580044946661258,0.2157472579999986,-0.05021167500000168
ssw__glc_ale1__1,2.1221035072888736,-0.4638172160000007,0.1123376849999982
ssw__glc_ale2__1,2.183920149258053,-1.507022258000001,0.8555401049999993
ssw__glc_ale3__1,4.10231924165298,-1.2375372210000002,0.35300746499999924
ssw__glyc_ale1__1,2.7971999467391333,-0.391325409000002,0.5749310549999986
ssw__glyc_ale2__1,4.231084899480141,-1.296498570000001,0.2094873549999985
ssw__xyl_ale1__1,2.802663408370308,-0.9544926520000008,0.12516697499999907
ssw__xyl_ale2__1,2.439749902437768,-0.6357546720000009,-0.2252324650000013
ssw__xyl_ale3__1,2.869869293910374,-0.9828595450000002,-0.5222997210000013
ssw__glc_ac_ac2__1,2.1651859944892973,-2.2943992480000013,0.1714670449999982
ssw__glc_ac_glc1__1,1.6703496478293358,-0.3561024360000005,0.3364167649999992
ssw__glc_glyc_glc__1,0.3470389521257112,-1.4659991440000013,0.5272570349999999
ssw__glc_glyc_glyc__1,1.6367916473966786,-0.5806601790000006,0.2746682449999991
ssw__glc_xyl_glc__1,0.0111501495818222,-1.242127184000001,-0.35453504500000044
ssw__glc_xyl_xyl__1,0.0748096803688987,-0.7752710380000014,-0.20853702500000185
ica__wt_glc__1,4.311718410930565,-0.7268877690000011,-1.1147660930000018
ica__wt_glc__2,4.502681538944795,-0.7699083190000007,-1.1984546920000003
ica__wt_glc__3,4.571971743047348,-0.5550889640000012,-0.5317266690000011
ica__wt_glc__4,2.62640610924641,-0.701890070000001,-0.2623442850000011
ica__arg_sbt__1,8.930323363954107,-0.9857155870000014,-0.7130596030000014
ica__arg_sbt__2,9.58199598989876,-0.8052297820000014,-0.5527461320000011
ica__cytd_rib__1,5.100457367391673,-0.6435942390000005,0.8413076649999987
ica__cytd_rib__2,4.235106467809415,-0.6875447610000016,0.7168878949999993
ica__gth__1,-4.287078858705021,-0.8140340760000004,0.23464762499999914
ica__gth__2,-3.8259967890218745,-0.9197743240000024,0.03602994499999923
ica__leu_glcr__1,5.739673365034464,-0.5381583960000018,-0.3892439150000016
ica__leu_glcr__2,5.838631492436287,-0.5397882840000019,-0.4901262500000012
ica__met_glc__1,8.118391017151824,-0.7339297900000012,-1.2518318020000017
ica__met_glc__2,8.604621521281484,-0.7304694330000014,-1.1905887250000011
ica__no3_anaero__1,0.8807886714928398,-0.7996812930000008,-0.11737177500000052
ica__no3_anaero__2,0.3903525595294955,-0.7648052850000013,-0.2346329650000012
ica__phe_acgam__1,5.472242601644632,-0.5583355860000019,-0.8871626400000014
ica__phe_acgam__2,5.586132162627178,-0.4918045360000018,-1.0565964590000014
ica__thm_gal__1,5.551891675887814,-0.6206503470000015,-0.16482862500000015
ica__thm_gal__2,5.872113768667443,-0.6047507440000004,-0.15669868500000028
ica__tyr_glcn__1,6.514767081733454,-0.6034127080000005,-0.6120214560000008
ica__tyr_glcn__2,6.684386992367967,-0.6014504730000017,-0.636866297000001
ica__ura_pyr__1,3.625192357340632,-0.5894554290000009,-0.3158368550000006
ica__ura_pyr__2,3.342799445703016,-0.5449526920000007,-0.11250578500000152
ica__wt_glc__5,4.328515143160828,-0.6705241160000011,-0.19704825500000034
ica__wt_glc__6,4.859769014330014,-0.6067997510000005,-0.016725155000001383
ica__bw_delpurR_cytd__1,2.6962293403067155,-0.7190110720000007,-0.7562658370000008
ica__bw_delpurR_cytd__2,2.481991482261705,-0.6968049610000016,-0.24630387500000064
ica__ade_glc__1,2.2504151449522736,-0.6706830310000012,-0.3082547050000013
ica__ade_glc__2,2.385059334773911,-0.7218945370000007,-0.7539613130000014
ytf__wt_glc__1,-1.845893105831608,-1.0162461270000005,0.048335154999998416
ytf__wt_glc__2,-1.8106956074026863,-1.3082336250000015,0.008906584999998302
ytf__delyafC__1,-3.59612408179357,-1.7164273530000018,0.9312559249999984
ytf__delyafC__2,-4.295681964912834,-1.6210117860000004,0.8762793349999995
ytf__delyeiE__1,-2.47478152774317,-0.1461128140000003,0.37449202499999856
ytf__delyeiE__2,0.0068702183993277,-0.4326376600000009,0.10842385499999983
ytf__delyiaJ__1,-2.4168411985299043,-1.55639051,0.8927779449999989
ytf__delyiaJ__2,-3.293059222839499,-0.8717574610000014,0.9751252049999994
ytf__delyieP__1,-0.8202304556496496,-1.347170503000001,0.4164926649999998
ytf__delyieP__2,-0.9991287014903204,-1.305195932000002,0.4211253349999993
ytf__wt_ph5__1,-0.9392818142162284,-0.5570430830000017,0.07739173499999907
ytf__wt_ph5__2,-1.414422320046229,-0.5606580010000021,0.1304866149999988
ytf__wt_ph8__1,-3.404624823413532,-0.5787427820000008,0.17264195499999954
ytf__wt_ph8__2,-3.3176053263740006,-0.3957363220000012,0.20743109499999868
ytf__delybaO__1,-1.6571234720178765,-1.6552725600000002,0.785503584999999
ytf__delybaO__2,-1.8591474805864387,-1.410532003000002,0.6704792449999992
ytf__delybaQ__1,-1.1592483145547183,-0.606795733000002,-0.10467602500000163
ytf__delybaQ__2,-1.0798009819797452,-0.5836305950000007,-0.13997920500000127
ytf__delybiH__1,-4.283493335512464,-0.9780890030000008,0.18352660499999907
ytf__delybiH__2,-5.578922389760814,-1.476111577000001,0.5048975449999986
ytf__delydcI_ph5__1,-0.2054503428315002,-0.6045711670000014,-0.1335313650000014
ytf__delydcI_ph5__2,-0.7013827724655057,-0.612837080000002,-0.0947178250000018
ytf__delydcI_ph8__1,-3.641255735057261,-0.4941553620000008,0.2929409749999987
ytf__delydcI_ph8__2,-2.9105740760795533,-0.6297628440000018,-0.07397079500000102
ytf__delyddM__1,-0.3281637713321691,-0.5226934970000006,0.5608763049999991
ytf__delyddM__2,-0.4883634321685845,-0.4254320210000007,0.4931839349999994
ytf__delyheO__1,-1.7184083016580651,-1.8218537240000008,0.7981991849999996
ytf__delyheO__2,-1.9405628215525397,-1.8295830700000009,0.7979975949999982
fps__bw_glc__1,-0.7626047111140499,-0.6606700440000015,-0.5939824160000011
fps__bw_glc__2,-0.6212903901435248,-0.7722607140000015,-0.4638760710000014
fps__fps_thrA_ale1__1,1.7934374004350326,-0.5674762880000017,0.2506921749999993
fps__fps_thrA_ale1__2,1.8604765567273611,-0.7100081640000013,0.1171958749999984
fps__fps_thrA_ale2__1,1.437457934816947,-0.7084273220000004,-0.05670448500000092
fps__fps_thrA_ale2__2,1.5271343304308325,-0.6741296350000017,-0.07788523500000187
fps__fps_serB_ale1__1,-0.3977096039172208,-0.7472038340000005,-0.0532821650000006
fps__fps_serB_ale1__2,-0.3618074501152877,-0.6559473680000014,-0.17460455500000016
fps__fps_serB_ale4__1,-5.693150506048137,-1.1846466490000012,0.3308044149999993
fps__fps_serB_ale4__2,-5.639891457512483,-1.019253874000002,0.34874165499999954
fps__fps_ptsI_ale1__1,-0.5517554450543348,-0.9269502930000008,0.1815387649999991
fps__fps_ptsI_ale1__2,0.1043161377845827,-0.8308143870000021,0.07463568499999873
fps__fps_ptsI_ale3__1,-0.7461615404647941,-0.8180644960000016,-0.04807274500000069
fps__fps_ptsI_ale3__2,-0.6962664764671128,-0.8140812820000018,-0.08459257500000028
pal__lyx_ale2_f6__1,2.119390427685857,-0.4994335160000016,0.16817323499999934
pal__lyx_ale2__1,2.139760529294056,-0.5389567430000017,0.40226726499999893
pal__lyx_ale2__2,2.5824917255699176,-0.5235788160000006,0.31857179499999866
pal__lyx_ale4__1,2.538479573016495,-0.7789653710000017,-0.18964956500000166
pal__lyx_ale4__2,2.6522183212010164,-0.7546695460000006,-0.25435758500000105
pal__5drib_ale10_f18__1,5.16387597600962,-0.8584368649999998,-0.2652826550000018
pal__5drib_ale10_f18__2,5.256579317509431,-0.7536076010000006,-0.279414645000001
pal__5drib_ale10__1,4.402703581528798,-0.6081119500000014,-0.027787695000000667
pal__arab_ale14_f9__1,-0.6439476022000743,-0.6507291250000016,0.35386881499999845
pal__arab_ale14_f9__2,-0.2590295772433115,-0.5790906580000019,0.4197409349999983
pal__arab_ale14__1,3.160342158087391,-0.5612669600000011,-0.07372504500000154
pal__arab_ale14__2,2.823797692683951,-0.6327277780000014,-0.2081712850000006
pal__arab_ale16__1,3.2226256034071143,-0.6648468970000003,-0.6507081960000018
pal__arab_ale16__2,1.7868289874922587,-0.6864830750000017,-0.4782767980000013
pal__tartr_ale26_f10__1,2.5111712770260595,-0.703734273000002,0.1868565149999988
pal__tartr_ale26_f10__2,2.0527665871887386,-0.6609027810000008,0.2504594549999997
pal__tartr_ale26__1,2.595050507340568,-0.7898414690000024,0.13564000499999904
pal__tartr_ale26__2,3.0711922313201456,-0.7943045050000013,-0.011190665000000877
pal__tartr_ale28_f10__1,0.3826826976362734,-0.6169361680000005,0.4280308849999983
pal__tartr_ale28_f10__2,0.9754078621432996,-0.6927632880000019,0.20570409499999973
pal__tartr_ale28__1,3.642318842598233,-0.7137339220000012,-0.16646052500000152
pal__tartr_ale28__2,2.8269465226552946,-0.6521569950000004,-0.06146080500000117
efeU__delmenFentC_citr__1,-0.4713818881784393,-1.164833993000002,-0.14562678500000106
efeU__delmenFentC_citr__2,-0.0216970596132746,-1.2848913940000024,-0.11630271500000156
efeU__delmenFentC__1,-4.444153405018084,-0.5161069770000015,0.5495783949999993
efeU__delmenFentC__2,-3.7035485650239126,-0.5080433480000011,0.4305821349999999
efeU__menFentC_ale39__1,1.3072795788105025,-2.109849670000001,0.19065538499999946
efeU__menFentC_ale39__2,0.7826275976550463,-2.0968477890000026,0.2521241949999986
efeU__menFentC_ale29__1,1.2080151927029112,-2.366996998000001,0.5006850849999989
efeU__menFentC_ale29__2,1.2673363832122817,-2.3954243040000014,0.5216775849999991
efeU__menFentC_ale30__1,1.062921089144231,-0.5423336000000011,-0.1897157650000008
efeU__menFentC_ale30__2,2.373601792526953,-0.4112517400000009,-0.22000278500000012
efeU__menFentCubiC_ale36__1,-3.3530086534381724,-0.4590538350000006,0.2871915549999997
efeU__menFentCubiC_ale36__2,-3.232674242182232,-0.5276504510000013,0.25688472499999904
efeU__menFentCubiC_ale37__1,-1.672135884491854,-0.4292119980000013,0.3463923049999984
efeU__menFentCubiC_ale37__2,-1.2314454225483626,-0.37967822400000095,0.4903697649999987
efeU__menFentCubiC_ale38__1,1.4614625444147809,-0.4036745170000007,-0.3222252850000018
efeU__menFentCubiC_ale38__2,2.052222924127288,-0.3732575010000012,-0.26249254500000063
misc2__salc_glc__1,3.681558369322918,-0.22932395800000194,-0.24330995500000085
misc2__salc_glc__2,4.005935304386784,-0.03345726400000082,-0.07304562500000067
misc2__dbcn_glc__1,5.491840852224267,-0.7301900130000014,-1.2718927590000018
misc2__dbcn_glc__2,3.668849852190853,-0.8092735110000007,-0.6345241590000015
misc2__tyr_glc__1,4.23905587828989,-0.5575643070000016,0.2544356249999993
misc2__tyr_glc__2,3.868513663677563,-0.5539005700000015,0.4108888149999999
misc2__arg_cytd__1,3.522681756699788,-1.1034638080000008,-0.4898077300000008
misc2__arg_cytd__2,3.588531016996348,-0.7432087820000017,-0.5114058730000011
misc2__delyheO_pyr__1,1.87646271862941,-0.7526202150000003,0.11592525499999873
misc2__delyheO_pyr__2,1.78012709528572,-0.4191611070000008,0.0593419949999987
misc2__dellon_glc__1,5.650772889841735,0.3493916779999981,0.25172330499999873
misc2__dellon_glc__2,6.024638135577373,0.5194171779999994,0.6127397649999988
nquinone__delubiC__1,4.057218050537648,-0.6095067330000017,-0.3165028550000013
nquinone__delubiC__2,3.080313998028365,-0.6044100700000019,-0.02727430500000061
nquinone__ubiC_ale1__1,2.096935786559768,-0.4323583200000005,0.21852216499999955
nquinone__ubiC_ale1__2,1.3825381635600136,-0.6067025980000018,0.08954444499999957
nquinone__ubiC_ale2__1,1.283583945820076,-0.5499352390000016,0.2511572449999981
nquinone__ubiC_ale2__2,1.7510016781274291,-0.5028724020000013,0.2315929149999985
nquinone__ubiC_ale3__1,2.726004715829365,-0.5823368140000014,-0.3982712850000016
nquinone__ubiC_ale3__2,3.1149407183793003,-0.5599778960000013,-0.3618970550000018
nquinone__ubiC_ale4__1,0.0623058102971303,-0.6001517920000019,0.2344778549999997
nquinone__ubiC_ale4__2,0.2856306081533334,-0.5363889490000009,0.15228342499999847
nquinone__delpdhR__1,3.3315047857579243,-0.8817682130000009,-0.06809953500000178
nquinone__delpdhR__2,2.648688749241679,-0.8676659450000006,-0.036035855000001504
quinone__glu_ale4__1,3.653801698781249,-0.7937296570000019,-0.18176504500000054
quinone__glu_ale4__2,4.207363797659096,-1.3345289250000008,0.2692058249999985
quinone__delmenF__1,-0.4612825085192366,-0.6263961320000018,0.14804228499999894
quinone__delmenF__2,-0.3765146160445237,-0.5904860330000012,-0.2509082750000005
quinone__menF_ale5__1,0.1011935768807957,-1.5730570960000012,0.4851317649999984
quinone__menF_ale5__2,0.030614258233514,-1.5773257790000024,0.2662817649999987
quinone__menF_ale6__1,-0.5569268274222915,-2.032580734000001,0.3820239249999986
quinone__menF_ale6__2,-0.3590242438917803,-2.029661312000001,0.4210743349999984
quinone__menF_ale7__1,-0.2822109604112029,-2.266448492000001,0.6367400649999997
quinone__menF_ale7__2,-0.051077764634783,-2.358642473000001,0.6910517749999983
quinone__menF_ale8__1,0.705174500471227,-2.309375750000001,0.695164694999999
quinone__menF_ale8__2,-0.0322057310185359,-0.8210202880000015,0.9719048149999984
quinone__delmenFubiC__1,0.5617510891241104,-0.5446679390000018,0.04541585499999812
quinone__delmenFubiC__2,0.6638588639685054,-0.5307565460000011,0.1522571149999994
quinone__menFubiC_ale1__1,1.3766495515846575,-2.5481107570000012,0.5501011249999994
quinone__menFubiC_ale1__2,1.7016771703092153,-2.5745257670000012,0.5323446749999992
quinone__menFubiC_ale2__1,-0.2259232484663148,-2.5041279210000007,0.6266830349999992
quinone__menFubiC_ale2__2,0.2649967356084051,-2.4451129780000027,0.5967368449999988
quinone__menFubiC_ale3__1,1.2701510332001174,-0.5054432390000017,-0.15358316500000058
quinone__menFubiC_ale3__2,1.205593892553456,-0.5051048730000005,-0.03658966500000105
quinone__menFubiC_ale4__1,-0.4333024376106154,-1.639778015000001,0.7750295049999991
quinone__menFubiC_ale4__2,-1.0762051893561089,-1.525707863000001,0.8413603549999991
oxyR__wt_glc__1,5.270295951941068,-0.8089780310000005,-0.4855698300000011
oxyR__wt_glc__2,5.295077476510593,-0.6878140150000007,-0.46299467600000105
oxyR__wt_h2o2__1,4.851267524086762,-0.7709993870000016,-0.5230424000000014
oxyR__wt_h2o2__2,4.867232962904833,-0.5165665970000006,0.050135134999999664
oxyR__glu_ale4__1,4.697046843547311,-0.4998186800000006,0.5308955750000006
oxyR__glu_ale4__2,4.911085529257841,-1.0535432470000003,0.2399631049999993
oxyR__glu_ale4_h2o2__1,4.864944491155694,-0.8761725550000001,0.32139321499999873
oxyR__glu_ale4_h2o2__2,5.992131591958555,-1.0044108940000012,0.1753315449999988
oxyR__oxyR_ale17__1,4.840028011443444,-0.9421467330000012,-0.012998075000000496
oxyR__oxyR_ale17__2,5.641802948804341,-1.093086918000001,-0.17918820500000088
oxyR__oxyR_ale17_h2o2__1,4.734951787316037,-0.9796284760000002,0.11520936499999836
oxyR__oxyR_ale17_h2o2__2,4.811021466348503,-0.5898082770000013,-0.10849309500000183
oxyR__oxyR_ale18__1,7.102221817572448,-1.166562635,-0.7126828950000004
oxyR__oxyR_ale18__2,6.871644088650278,-0.6725769710000016,-0.4551578200000002
oxyR__oxyR_ale18_h2o2__1,9.79608866195641,-1.0918933600000005,-0.19995716500000071
oxyR__oxyR_ale18_h2o2__2,9.73459276742605,-1.1393528260000014,-0.057134725000000934
oxyR__oxyR_ale19__1,5.146335624815845,-1.0451964960000009,-0.6934130190000012
oxyR__oxyR_ale19__2,6.20976332984724,-0.725073354000001,-0.6157795100000012
