,-0.06964796973960116,-0.0541706431308009,-0.03869331652200064,-0.023215989913200383,-0.007738663304400123,0.007738663304400137,0.023215989913200397,0.038693316522000656,0.054170643130800916,0.06964796973960116,0.08512529634840144,0.10060262295720171,0.11607994956600196,0.1315572761748022,0.14703460278360247,0.16251192939240275,0.177989256001203,0.19346658261000324,0.2089439092188035,0.2244212358276038
thresh,-0.0773866330440013,0.0773866330440013,1,,,,,,,,,,,,,,,,,
unreg,1,2,20,220,2861,2165,213,31,16,6,12,4,3,4,3,2,0,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],"['PP_3866' 'PP_3915' 'PP_3859' 'PP_3855' 'PP_2506' 'PP_3856' 'PP_3901'
 'PP_3860' 'PP_3881' 'PP_3879' 'PP_3854' 'PP_3861']",['dapA-II' 'PP_3883' 'PP_3862' 'PP_5640'],['PP_3874' 'PP_3863' 'PP_3878'],['PP_3873' 'PP_3880' 'PP_3882' 'PP_3522'],['PP_3869' 'PP_3871' 'PP_3875'],['PP_3876' 'PP_3870'],[],['PP_3877'],[],[]
