,-0.11178396645,-0.09458643315,-0.07738889985,-0.06019136655,-0.04299383325,-0.025796299950000004,-0.008598766650000006,0.008598766649999992,0.02579629994999999,0.04299383325,0.060191366549999986,0.07738889984999997,0.09458643314999998,0.11178396645,0.12898149974999998,0.14617903304999996,0.16337656634999997,0.18057409965,0.19777163295,0.21496916624999995
thresh,-0.0859876665,0.0859876665,1,,,,,,,,,,,,,,,,,
unreg,1,5,4,14,48,228,1191,1011,223,54,27,7,2,3,0,0,0,1,1,0
unreg_genes,['hrtB'],['USA300HOU_RS13740' 'USA300HOU_RS10555' 'USA300HOU_RS06685' 'yjbB' 'stpC'],[],[],[],[],[],[],[],[],[],[],['dppA' 'USA300HOU_RS00900'],['ureA' 'ureC' 'ureB'],[],[],[],['semB'],['yhbJ'],[]
